ticker,premarket,ts
BATL,17.07,2026-03-05 00:59:00+00:00
BNO,39.38,2026-03-05 00:59:00+00:00
GLNG,46.62,2026-03-05 00:41:00+00:00
KTB,78.05,2026-03-04 23:23:01+00:00
PARR,49.49,2026-03-05 00:57:00+00:00
RCAT,14.7098,2026-03-05 00:59:00+00:00
SRRK,47.4,2026-03-04 21:48:00+00:00
TTE,77.55,2026-03-05 00:56:00+00:00
UCO,29.24,2026-03-05 00:59:00+00:00
USO,91.85,2026-03-05 00:59:00+00:00
ZD,42.22,2026-03-05 00:07:00+00:00
