# saved_at_kr,2026-03-04 14:44:45 KST
# used_candidates_txt,True
# used_candidates_meta,True
# count_base,10
# count_premarket,88
# count_final_universe,10
# count_scored,9
# count_skipped,1
ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,break_level_src,daily_breakout,daily_retest,in_daily_box_middle,breakout_confirmed_close,breakout_volume_confirmed,breakout_confirmed_intraday,grade,score
IDYA,34.29,-0.06,55.44,0.87,22.05,True,39.28,29.47,14.55,33.31,pattern:DOUBLE_BOTTOM,True,False,True,True,True,True,C,12.0
IYR,100.96,0.0,61.23,4.27,5.25,True,98.46,94.41,-2.48,98.46,pattern:DOUBLE_BOTTOM,True,True,False,True,True,True,C,9.0
TTE,78.3,-0.05,63.13,10.31,22.13,True,66.92,62.16,-14.53,66.69,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,8.0
FANG,176.3,-0.69,66.7,11.02,19.34,True,164.44,139.41,-6.73,177.25,pattern:DOUBLE_BOTTOM,True,True,False,True,True,False,C,7.0
INGM,23.9,-2.09,66.43,11.58,14.53,True,22.27,20.24,-6.82,22.12,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,5.0
XLU,47.1,0.06,72.67,7.16,9.36,True,43.82,41.74,-6.96,43.82,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,2.0
FLNG,29.42,0.55,72.79,12.01,16.5,True,27.46,25.41,-6.66,26.9,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,2.0
LWLG,5.28,0.57,85.0,40.5,63.81,True,4.95,3.0,-6.25,3.71,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,2.0
UUP,27.3,-0.58,89.29,0.79,-0.66,False,27.45,26.4,0.55,27.09,pattern:DOUBLE_BOTTOM,True,True,True,True,True,True,C,0.0
