ticker,premarket,source
APA,33.85,manual
BATL,24.68,manual
BNO,50.2,manual
CF,118.5,auto
CHRD,123.62,auto
CNQ,48.08,auto
CVE,23.41,auto
EQNR,33.86,auto
FANG,185.5,manual
GLNG,48.0,auto
GUSH,37.87,manual
HAFN,7.2,manual
INGM,22.25,auto
IYE,59.75,manual
IYR,97.55,auto
KTB,75.718,auto
LNG,264.99,manual
RCAT,16.49,auto
SEM,16.25,auto
SHEL,85.21,auto
TTE,78.35,auto
UCO,38.57,auto
USO,121.63,auto
VG,13.06,manual
XOP,168.0,manual
