# saved_at_kr,2026-03-05 23:10:24 KST
# used_candidates_txt,True
# used_candidates_meta,False
# count_base,8
# count_premarket,11
# count_final_universe,8
# count_scored,8
# count_skipped,0
ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,break_level_src,daily_breakout,daily_retest,in_daily_box_middle,breakout_confirmed_close,breakout_volume_confirmed,breakout_confirmed_intraday,grade,score
PARR,39.51,-20.47,67.59,1.43,13.01,True,48.4,34.37,22.5,47.76,rolling60d_high,True,False,False,True,True,False,A,8.0
SOXX,340.2,-0.39,37.67,0.58,21.69,True,317.35,323.33,-6.72,368.82,rolling60d_high,False,False,False,False,False,False,C,2.0
TTE,77.68,0.99,46.79,9.07,21.0,True,66.92,62.16,-13.85,82.21,rolling60d_high,False,False,False,False,False,False,C,2.0
BNO,22.73,-41.57,83.19,-27.53,-24.21,True,31.73,27.83,39.6,40.05,rolling60d_high,False,False,False,False,False,False,C,-1.0
ZD,41.97,-2.35,71.74,21.3,22.03,True,41.07,33.14,-2.14,50.55,rolling60d_high,False,False,False,False,False,False,C,-2.0
USO,94.04,2.71,78.78,24.75,27.94,True,80.38,67.35,-14.53,94.37,rolling60d_high,False,False,False,False,False,False,C,-2.0
BATL,15.84,-14.7,72.05,367.33,782.12,True,6.89,2.33,-56.5,29.7,rolling60d_high,False,False,True,False,False,False,C,-3.0
UCO,30.31,4.02,74.78,36.32,36.15,False,24.6,18.49,-18.84,30.48,rolling60d_high,False,False,False,False,False,False,C,-5.0
