ticker,premarket,ts
BATL,16.41,2026-03-05 09:30:51+00:00
BNO,39.0,2026-03-05 09:22:21+00:00
GLNG,46.62,2026-03-05 00:41:00+00:00
KTB,78.05,2026-03-04 23:08:00+00:00
PARR,50.0,2026-03-05 09:09:35+00:00
RCAT,14.69,2026-03-05 09:25:12+00:00
SRRK,47.14,2026-03-05 09:26:27+00:00
TTE,77.38,2026-03-05 09:26:16+00:00
UCO,29.69,2026-03-05 09:26:29+00:00
USO,92.04,2026-03-05 09:30:57+00:00
ZD,42.22,2026-03-05 00:07:00+00:00
