ticker,premarket,source
BATL,20.77,manual
BNO,22.72,manual
COP,117.77,manual
CVE,22.33,auto
EQNR,30.81,manual
FANG,176.46,manual
KTB,77.52,auto
LNG,246.8,manual
OIH,386.0,auto
RCAT,15.11,auto
SHEL,82.27,auto
TDW,87.68,manual
TGT,121.47,manual
TTE,78.09,manual
UCO,28.84,auto
USO,90.72,auto
XLE,56.34,manual
XOP,158.62,auto
ZD,41.68,auto
