ticker,premarket,source
BATL,20.67,auto
BNO,39.0,auto
COP,117.65,auto
CVE,22.33,auto
EQNR,30.91,auto
FANG,176.46,manual
FLNG,29.34,manual
IDYA,34.53,manual
INGM,24.4,manual
IYR,101.1,manual
KTB,77.52,auto
LNG,246.98,auto
LWLG,5.49,manual
OIH,386.0,auto
RCAT,15.09,auto
SHEL,82.34,auto
TDW,87.68,auto
TGT,121.47,auto
TTE,78.09,manual
UCO,28.87,auto
USO,90.62,auto
UUP,27.4,manual
VG,11.3,manual
XLE,56.35,auto
XLU,47.12,manual
XOP,158.62,auto
ZD,42.07,auto
