ticker,status,last_close,sma50,sma200,avgvol50,last_vol,relvol_proxy,reasons,market_cap,n_days
SSO,fail,55.619998931884766,58.655199966430665,54.30775001525879,4304162.0,5084800.0,1.1813681734098298,"relvol<min,below_sma50",,
SDS,fail,71.20999908447266,67.64720001220704,75.13390007019044,3219116.0,5197000.0,1.614418368272532,below_sma200,,
UDOW,fail,54.709999084472656,61.179399948120114,53.36112482070923,4115818.0,5551700.0,1.3488691676842854,"relvol<min,below_sma50",,
SDOW,fail,33.08000183105469,30.010600090026855,36.44470003128052,5581096.0,10851300.0,1.944295529050208,below_sma200,,
TNA,fail,46.369998931884766,53.077999954223635,43.57725002288819,10230702.0,21119800.0,2.064354919144356,below_sma50,,
TZA,fail,7.0,6.349200010299683,8.833599998950959,109036226.0,161322500.0,1.4795312156163585,"relvol<min,below_sma200",,
TECL,fail,97.26000213623047,113.3252001953125,110.28204986572266,1210584.0,1461300.0,1.2071033484665252,"relvol<min,below_sma50,below_sma200",,
TECS,fail,19.360000610351562,17.496999950408934,21.59009998321533,3673250.0,5023300.0,1.3675355611515687,"relvol<min,below_sma200",,
FNGU,fail,19.940000534057617,21.807599983215333,25.235000019073485,6241496.0,4590000.0,0.735400615493465,"relvol<min,below_sma50,below_sma200",,
FNGD,fail,61.66999816894531,59.80459991455078,58.85864992141724,2564278.8,233400.0,0.09101974403095327,relvol<min,,
FAS,fail,127.66000366210938,154.9048001098633,163.26084983825683,793780.0,1150800.0,1.4497719771221245,"relvol<min,below_sma50,below_sma200",,
FAZ,fail,48.33000183105469,41.3223999786377,43.15165002822876,1251870.0,1320600.0,1.0549018668072563,relvol<min,,
LABU,fail,158.47000122070312,168.3075991821289,111.46699975967407,619188.0,923700.0,1.4917924765983837,"relvol<min,below_sma50",,
LABD,fail,19.040000915527344,18.973400077819825,42.1812501335144,2771982.0,4127200.0,1.4888985570613373,"relvol<min,below_sma200",,
CURE,fail,103.91999816894531,113.86300048828124,93.45935028076173,56498.0,46700.0,0.8265779319621933,"avgvol50<min,relvol<min,below_sma50",,
DRN,fail,9.949999809265137,9.419400005340576,9.403399987220764,584548.0,637500.0,1.0905862307286998,relvol<min,,
DRV,fail,22.190000534057617,23.86939998626709,24.831749963760377,129998.0,123300.0,0.9484761304020062,"avgvol50<min,relvol<min,below_sma50,below_sma200",,
ERY,fail,12.3100004196167,15.697600002288818,19.99539999485016,651036.0,1625800.0,2.497250536068666,"below_sma50,below_sma200",,
DRIP,fail,5.199999809265137,7.4419999694824215,8.757799994945525,12641758.0,37920300.0,2.9996065420647984,"below_sma50,below_sma200",,
SCO,fail,10.5,16.52240001678467,17.59400004386902,3656964.0,41518800.0,11.353352124877357,"below_sma50,below_sma200",,
KOLD,fail,18.75,27.22259994506836,29.67510004043579,11436330.0,14255800.0,1.2465362576980552,"relvol<min,below_sma50,below_sma200",,
NUGT,fail,237.02000427246094,243.1699996948242,148.18964992523195,799606.0,742700.0,0.928832449981616,"relvol<min,below_sma50",,
DUST,fail,45.08000183105469,52.76860000610352,138.25215019226073,7642496.4,926800.0,0.12126927531166386,"relvol<min,below_sma50,below_sma200",,
UGL,fail,75.58999633789062,69.01620002746581,49.27233751296997,6690086.0,3373600.0,0.5042685549931645,relvol<min,,
GLL,fail,17.1200008392334,20.30560001373291,32.71814993858337,9758906.0,5826800.0,0.5970751229697263,"relvol<min,below_sma50,below_sma200",,
TMF,fail,38.959999084472656,38.549399871826175,38.879950065612796,5927200.0,7076300.0,1.193868943177217,relvol<min,,
TMV,fail,35.41999816894531,35.92119995117187,36.63845002174377,1047824.0,1056500.0,1.008280016491319,"relvol<min,below_sma50,below_sma200",,
UBOT,fail,24.8700008392334,27.4689599609375,24.533860063552858,23678.0,21200.0,0.8953458907002281,"avgvol50<min,relvol<min,below_sma50",,
AIBU,fail,40.1609992980957,46.27505989074707,47.912580032348636,14026.0,9500.0,0.6773135605304434,"avgvol50<min,relvol<min,below_sma50,below_sma200",,
AIBD,fail,9.239999771118164,8.230620012283325,8.631280012130738,62562.0,59800.0,0.9558517950193408,"avgvol50<min,relvol<min",,
NVDL,fail,76.63999938964844,86.17060012817383,82.76584991455078,10339158.0,8620500.0,0.8337719570587856,"relvol<min,below_sma50,below_sma200",,
NVDU,fail,102.41999816894531,115.2859001159668,114.59257518768311,482596.0,517800.0,1.0729471441951446,"avgvol50<min,relvol<min,below_sma50,below_sma200",,
BITX,fail,15.130000114440918,22.800200061798094,44.1338250207901,12788690.0,12685600.0,0.9919389710752236,"relvol<min,below_sma50,below_sma200",,
BITI,fail,26.65999984741211,24.972599983215332,20.916000022888184,2701452.0,1903100.0,0.7044730019263714,relvol<min,,
