ticker,premarket,ts
CL=F,78.1500015258789,2026-03-05 14:55:00+00:00
BZ=F,84.02999877929688,2026-03-05 14:55:00+00:00
RB=F,2.5799999237060547,2026-03-05 14:55:00+00:00
NG=F,2.947000026702881,2026-03-05 14:55:00+00:00
ES=F,6859.25,2026-03-05 14:55:00+00:00
NQ=F,25134.25,2026-03-05 14:55:00+00:00
^TNX,4.144000053405762,2026-03-05 14:50:00+00:00
GC=F,5110.7998046875,2026-03-05 14:55:00+00:00
SLB,47.52000045776367,2026-03-05 15:05:00+00:00
HAL,34.255001068115234,2026-03-05 15:05:00+00:00
CVE,23.125,2026-03-05 15:05:00+00:00
SHEL,83.19000244140625,2026-03-05 15:05:00+00:00
LNG,250.38499450683594,2026-03-05 15:05:00+00:00
XLE,56.595001220703125,2026-03-05 15:05:00+00:00
XOP,164.1699981689453,2026-03-05 15:05:00+00:00
OIH,381.4200134277344,2026-03-05 15:04:00+00:00
FCX,63.834999084472656,2026-03-05 15:05:00+00:00
SCCO,197.72000122070312,2026-03-05 15:05:00+00:00
AEM,224.94459533691406,2026-03-05 15:05:00+00:00
CCJ,117.72000122070312,2026-03-05 15:05:00+00:00
TRX,1.7100000381469727,2026-03-05 15:05:00+00:00
BOIL,17.209999084472656,2026-03-05 15:05:00+00:00
UCO,30.30500030517578,2026-03-05 15:05:00+00:00
SMH,400.9700012207031,2026-03-05 15:05:00+00:00
XLK,141.18499755859375,2026-03-05 15:05:00+00:00
COP,117.83999633789062,2026-03-05 15:05:00+00:00
EQNR,31.8799991607666,2026-03-05 15:05:00+00:00
FANG,177.67999267578125,2026-03-05 15:05:00+00:00
TTE,77.79000091552734,2026-03-05 15:05:00+00:00
USO,94.45999908447266,2026-03-05 15:05:00+00:00
BNO,39.880001068115234,2026-03-05 15:05:00+00:00
BATL,19.219999313354492,2026-03-05 15:05:00+00:00
RCAT,14.979999542236328,2026-03-05 15:05:00+00:00
TGT,120.44999694824219,2026-03-05 15:05:00+00:00
ZD,43.43000030517578,2026-03-05 15:05:00+00:00
NPT,14.130000114440918,2026-03-05 15:01:00+00:00
SRRK,47.59000015258789,2026-03-05 15:05:00+00:00
TDW,83.83000183105469,2026-03-05 15:04:00+00:00
ASTS,99.44499969482422,2026-03-05 15:05:00+00:00
CVX,187.74000549316406,2026-03-05 15:05:00+00:00
KOS,2.630000114440918,2026-03-05 15:05:00+00:00
PARR,51.209999084472656,2026-03-05 15:05:00+00:00
