# saved_at_kr,2026-03-04 13:26:48 KST
# used_candidates_txt,True
# used_candidates_meta,True
# count_base,10
# count_premarket,73
# count_final_universe,10
# count_scored,9
# count_skipped,1
ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,break_level_src,daily_breakout,daily_retest,in_daily_box_middle,breakout_confirmed_close,breakout_volume_confirmed,breakout_confirmed_intraday,grade,score
RCAT,15.26,3.81,61.38,25.24,54.89,True,18.02,10.8,18.1,8.85,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,A,11.0
ZD,41.8,0.77,66.05,21.3,21.72,True,41.07,33.14,-1.75,41.07,pattern:DOUBLE_BOTTOM,True,True,False,True,True,True,C,7.0
GUSH,33.75,-0.5,67.85,30.69,40.54,True,26.71,20.81,-20.86,26.71,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,6.0
XOP,158.59,-0.25,68.87,15.38,21.11,True,139.48,123.16,-12.05,139.48,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,6.0
^VIX,23.57,0.0,67.1,36.73,36.08,False,23.1,13.38,-1.99,20.99,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,4.0
CHRD,113.0,0.59,68.7,15.96,14.64,False,101.13,87.35,-10.5,101.13,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,4.0
LWLG,5.17,-1.52,85.0,37.57,60.4,True,4.95,3.0,-4.26,3.9,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,2.0
APA,31.8,-0.16,70.52,20.21,39.11,True,27.72,23.25,-12.83,27.72,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,2.0
BATL,24.92,-9.97,97.06,719.33,1357.89,True,6.89,2.33,-72.35,1.29,pattern:DOUBLE_BOTTOM,True,False,False,True,True,True,C,0.0
