ticker,premarket,source
BATL,21.02,manual
BNO,22.72,manual
COP,118.0,manual
CVE,22.45,auto
EQNR,30.93,manual
FANG,178.0,manual
KTB,77.52,auto
LNG,250.0,manual
OIH,385.22,auto
RCAT,15.01,auto
SHEL,82.33,auto
TDW,88.0,manual
TGT,121.23,manual
TTE,78.32,manual
UCO,28.98,auto
USO,91.41,auto
XLE,56.62,manual
XOP,159.67,auto
ZD,41.53,auto
