ticker,premarket,ts
TTE,77.79,2026-03-05 14:05:34+00:00
USO,94.07,2026-03-05 14:08:11+00:00
BNO,39.85,2026-03-05 14:06:49+00:00
UCO,30.2479,2026-03-05 14:07:46+00:00
BATL,15.83,2026-03-05 14:08:06+00:00
RCAT,14.36,2026-03-05 14:07:00+00:00
ZD,43.5,2026-03-05 13:06:00+00:00
SRRK,47.43,2026-03-05 13:32:00+00:00
PARR,49.8292,2026-03-05 14:00:37+00:00
SOXX,340.0897,2026-03-05 14:07:39+00:00
BITI,25.0532,2026-03-05 14:06:52+00:00
