ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
RIO,99.09,-1.62,68.14,99.02,93.6,94.44,76.78,0.08,5.87,4.93,29.05,UP,UP,True,101.53,82.35,2.46,101.53,False,True,False,A,7.0
USO,125.7,-1.84,52.88,124.62,115.33,108.03,81.66,0.87,8.99,16.36,53.93,DN,UP,True,143.98,67.35,14.54,143.98,False,False,False,B,9.0
DAL,68.54,-1.83,56.82,69.92,65.69,66.54,62.96,-1.98,4.34,3.01,8.86,UP,UP,True,76.39,55.28,11.45,76.39,False,False,False,B,9.0
WPM,144.47,-1.28,61.34,146.03,140.65,142.02,116.85,-1.07,2.71,1.72,23.63,UP,DN,True,165.76,113.39,14.74,165.76,False,False,False,B,9.0
ASML,1484.01,1.56,60.96,1469.45,1392.17,1403.01,1094.48,0.99,6.6,5.77,35.59,UP,DN,True,1547.22,1248.11,4.26,1547.22,False,False,False,B,9.0
HAL,37.68,-3.64,56.0,37.82,36.88,36.45,28.5,-0.36,2.17,3.38,32.22,DN,UP,True,41.18,33.49,9.29,41.18,False,False,True,B,8.0
UCO,39.91,-2.9,60.44,40.5,37.54,34.81,25.08,-1.46,6.33,14.64,59.1,UP,UP,True,44.25,18.49,10.87,44.25,False,False,False,B,8.0
PDBC,17.03,-2.74,56.85,17.2,16.77,16.3,14.21,-0.97,1.54,4.47,19.85,DN,UP,True,17.77,13.89,4.35,17.77,False,False,False,B,8.0
DBC,28.58,-2.67,57.1,28.85,28.12,27.35,23.86,-0.95,1.62,4.5,19.77,DN,UP,True,29.76,23.39,4.13,29.76,False,False,False,B,8.0
COM,33.03,-2.32,64.49,33.39,33.19,32.8,30.04,-1.08,-0.47,0.7,9.97,UP,UP,True,34.08,32.82,3.18,34.08,False,False,True,B,8.0
FANG,187.55,-2.22,51.53,186.8,186.37,183.3,155.92,0.4,0.63,2.32,20.29,DN,UP,True,204.91,139.41,9.26,204.91,False,False,False,B,8.0
HAFN,8.05,-2.13,63.7,8.22,7.63,7.49,6.27,-2.06,5.5,7.53,28.41,UP,UP,True,8.52,6.52,5.78,8.52,False,False,False,B,8.0
LIN,503.27,0.45,55.46,499.84,495.16,492.89,460.43,0.69,1.64,2.11,9.3,DN,DN,True,510.65,471.14,1.47,510.65,False,True,False,B,8.0
JCI,142.41,1.86,60.82,140.54,136.44,137.41,118.61,1.33,4.38,3.64,20.06,UP,DN,True,146.49,125.91,2.86,146.49,False,False,False,B,8.0
PH,984.14,2.29,60.32,978.25,943.1,955.39,844.5,0.6,4.35,3.01,16.54,UP,DN,True,1034.96,858.72,5.16,1034.96,False,False,False,B,8.0
SCCO,194.85,2.89,59.98,190.59,183.97,187.07,142.91,2.24,5.92,4.16,36.34,UP,DN,True,223.89,151.37,14.9,223.89,False,False,False,B,8.0
ALB,177.69,-9.83,60.0,191.03,176.63,175.52,125.72,-6.99,0.6,1.24,41.34,UP,UP,True,206.0,154.69,15.93,215.71,False,False,False,B,7.0
VIK,77.64,-4.78,59.25,81.13,74.96,75.38,66.62,-4.3,3.58,3.0,16.55,UP,UP,True,81.47,65.65,4.94,87.0,False,False,True,B,7.0
