ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
IDU,117.71,0.0,50.83,116.29,117.07,115.63,111.0,1.22,0.55,1.8,6.05,UP,UP,True,120.82,112.03,2.64,120.82,False,True,False,A,9.0
NXT,119.45,1.78,51.38,117.14,115.16,115.6,87.98,1.97,3.73,3.33,35.77,DN,DN,True,131.72,97.46,10.27,131.72,False,False,False,B,9.0
MGM,37.34,-3.14,60.6,37.15,36.36,36.08,35.42,0.51,2.71,3.5,5.42,UP,UP,True,39.25,33.45,5.12,39.25,False,False,False,B,8.0
ATO,182.4,-2.57,55.66,185.59,183.6,180.66,170.21,-1.72,-0.66,0.96,7.16,UP,UP,True,190.13,179.32,4.24,190.13,False,False,False,B,8.0
ABNB,130.45,-2.41,53.41,127.07,128.52,128.17,128.06,2.66,1.5,1.78,1.87,DN,UP,True,134.83,115.53,3.36,140.24,False,False,True,B,8.0
NEE,90.8,-1.83,56.66,92.35,92.24,91.47,81.44,-1.68,-1.56,-0.74,11.49,UP,UP,True,94.44,89.17,4.01,95.91,False,False,False,B,8.0
LUNR,19.0,-20.92,62.44,20.61,18.5,18.58,13.46,-7.82,2.7,2.27,41.16,UP,UP,True,23.32,14.54,22.71,25.0,False,False,False,B,7.0
VSAT,47.55,-15.77,60.28,49.52,47.55,46.78,34.4,-3.99,0.01,1.66,38.24,UP,UP,True,50.24,41.67,5.66,59.19,False,False,True,B,7.0
FLEX,65.62,-10.27,62.49,67.15,64.79,64.63,59.47,-2.28,1.27,1.54,10.34,UP,UP,True,67.71,58.53,3.19,73.96,False,False,True,B,7.0
GEV,868.0,-8.51,62.6,889.04,853.4,831.68,664.83,-2.37,1.71,4.37,30.56,UP,UP,True,894.93,777.0,3.1,962.72,False,False,False,B,7.0
