ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
007070.KS,23600.0,0.0,67.83,23460.0,21318.25,21533.6,19563.05,0.6,10.7,9.6,20.64,UP,UP,True,24100.0,17800.0,2.12,24200.0,False,True,False,A,7.0
052690.KS,192600.0,0.0,66.78,185780.0,168245.0,166704.0,116276.25,3.67,14.48,15.53,65.64,UP,UP,True,198000.0,145600.0,2.8,198000.0,False,True,False,A,7.0
000145.KS,12120.0,0.0,66.19,11847.0,11552.75,11649.2,12172.8,2.3,4.91,4.04,-0.43,UP,UP,False,12700.0,10950.0,4.79,12420.0,False,True,False,A,5.0
033780.KS,176800.0,0.0,87.65,173000.0,161080.0,163322.0,146143.5,2.2,9.76,8.25,20.98,UP,UP,True,181500.0,148000.0,2.66,181500.0,False,True,False,A,3.0
066570.KS,147900.0,0.0,80.23,129160.0,117552.5,120116.0,94474.5,14.51,25.82,23.13,56.55,UP,DN,True,151900.0,103600.0,2.7,151900.0,False,True,False,A,3.0
143240.KQ,17330.0,0.0,57.01,17113.0,15906.0,15587.6,14309.35,1.27,8.95,11.18,21.11,UP,UP,True,17675.0,15490.0,1.99,17700.0,False,True,False,B,9.0
375500.KS,101400.0,-2.59,63.86,99230.0,73397.5,68885.0,49695.5,2.19,38.15,47.2,104.04,UP,UP,True,106600.0,41000.0,5.13,106600.0,False,False,False,B,8.0
097950.KS,237000.0,0.0,60.53,236050.0,219195.0,219256.0,226109.0,0.4,8.12,8.09,4.82,DN,UP,False,241500.0,186100.0,1.9,241500.0,False,True,False,B,7.0
032640.KS,17570.0,7.26,53.56,16981.0,15967.5,16206.6,15355.85,3.47,10.04,8.41,14.42,DN,DN,True,18500.0,14340.0,5.29,18500.0,False,False,False,B,7.0
03473K.KS,294000.0,0.0,81.67,274700.0,255225.0,258930.0,202512.5,7.03,15.19,13.54,45.18,UP,UP,True,299500.0,226500.0,1.87,299500.0,False,True,False,B,3.0
034730.KS,420500.0,0.0,86.51,388150.0,349900.0,356170.0,270329.5,8.33,20.18,18.06,55.55,UP,UP,True,424000.0,298000.0,0.83,424000.0,False,True,False,B,2.0
099430.KQ,5840.0,0.0,70.34,5724.0,5232.62,5261.1,5904.68,2.03,11.61,11.0,-1.1,UP,UP,False,5950.0,4830.0,1.88,5950.0,False,True,False,B,0.0
000880.KS,130900.0,0.0,60.79,130210.0,122107.5,123582.0,99633.0,0.53,7.2,5.92,31.38,UP,DN,True,135400.0,103400.0,3.44,148500.0,False,False,False,C,9.0
00088K.KS,49400.0,0.0,60.7,49820.0,47758.75,48402.0,41688.25,-0.84,3.44,2.06,18.5,UP,DN,True,51300.0,41100.0,3.85,58800.0,False,False,True,C,9.0
001740.KS,5850.0,0.0,63.58,5516.0,5345.0,5400.4,4806.77,6.06,9.45,8.33,21.7,UP,DN,True,6040.0,4920.0,3.25,6500.0,False,False,False,C,9.0
002960.KS,496500.0,0.0,62.77,498950.0,499187.5,495120.0,455342.5,-0.49,-0.54,0.28,9.04,DN,DN,True,513000.0,460000.0,3.32,604000.0,False,False,False,C,9.0
003240.KS,1228000.0,0.0,57.19,1239400.0,1180250.0,1197460.0,956665.0,-0.92,4.05,2.55,28.36,UP,DN,True,1320000.0,1067000.0,7.49,1634000.0,False,False,True,C,9.0
003850.KS,10030.0,0.0,57.58,10032.0,9542.75,9647.0,8968.2,-0.02,5.11,3.97,11.84,UP,UP,True,10420.0,8720.0,3.89,10800.0,False,False,True,C,9.0
005090.KS,60000.0,0.0,58.93,57500.0,56382.5,54111.0,31193.5,4.35,6.42,10.88,92.35,UP,UP,True,68300.0,49100.0,13.83,70700.0,False,False,False,C,9.0
005380.KS,532000.0,0.0,57.02,529500.0,507750.0,516680.0,339905.0,0.47,4.78,2.97,56.51,UP,DN,True,687000.0,445000.0,29.14,687000.0,False,False,False,C,9.0
006650.KS,159900.0,0.0,54.7,156630.0,141447.5,148354.0,132749.0,2.09,13.05,7.78,20.45,UP,DN,True,170000.0,121500.0,6.32,202500.0,False,False,True,C,9.0
006800.KS,69300.0,0.0,53.77,69090.0,66526.41,66660.74,34736.59,0.3,4.17,3.96,99.5,UP,DN,True,74100.0,55593.03,6.93,76738.23,False,False,False,C,9.0
006805.KS,22750.0,0.0,58.95,22565.0,22244.25,22600.11,14253.15,0.82,2.27,0.66,59.61,UP,DN,True,24000.0,19940.0,5.49,29661.15,False,False,True,C,9.0
010950.KS,116500.0,0.0,56.83,116930.0,115380.0,115330.0,84427.25,-0.37,0.97,1.01,37.99,DN,DN,True,124500.0,103600.0,6.87,177100.0,False,False,False,C,9.0
010955.KS,57200.0,0.0,63.74,57040.0,55730.0,56262.0,47533.0,0.28,2.64,1.67,20.34,UP,DN,True,75200.0,51300.0,31.47,75200.0,False,False,False,C,9.0
011170.KS,95900.0,0.0,56.87,91670.0,83210.0,83902.0,73928.5,4.61,15.25,14.3,29.72,UP,UP,True,100400.0,68800.0,4.69,100500.0,False,False,False,C,9.0
011210.KS,85000.0,0.0,60.24,84210.0,82307.5,83828.0,66646.75,0.94,3.27,1.4,27.54,UP,DN,True,88100.0,74300.0,3.65,112600.0,False,False,False,C,9.0
011780.KS,135500.0,0.0,60.07,135720.0,127500.0,131544.0,122588.25,-0.16,6.27,3.01,10.53,UP,DN,True,162300.0,110000.0,19.78,162300.0,False,False,True,C,9.0
012330.KS,438500.0,0.0,60.75,432900.0,411362.5,422030.0,356887.5,1.29,6.6,3.9,22.87,UP,DN,True,531000.0,372000.0,21.09,531000.0,False,False,True,C,9.0
018260.KS,174800.0,0.0,63.79,178500.0,162272.5,165412.0,167083.5,-2.07,7.72,5.68,4.62,UP,DN,True,194000.0,146100.0,10.98,196900.0,False,False,True,C,9.0
028260.KS,315000.0,0.0,53.41,307850.0,287662.5,297070.0,236733.0,2.32,9.5,6.04,33.06,UP,DN,True,364000.0,245500.0,15.56,364000.0,False,False,False,C,9.0
028300.KQ,61900.0,0.0,64.23,62470.0,54370.0,54010.0,48591.25,-0.91,13.85,14.61,27.39,UP,UP,True,68500.0,45550.0,10.66,68500.0,False,False,False,C,9.0
031980.KQ,120500.0,0.0,61.68,115540.0,106975.0,102284.0,59973.0,4.29,12.64,17.81,100.92,UP,UP,True,127300.0,89600.0,5.64,129200.0,False,False,False,C,9.0
032500.KQ,29550.0,0.0,57.58,30715.0,27288.0,25666.0,17292.35,-3.79,8.29,15.13,70.88,UP,UP,True,35150.0,24300.0,18.95,35150.0,False,False,False,C,9.0
039200.KQ,52900.0,0.0,58.08,53440.0,52501.25,52691.0,45787.25,-1.01,0.76,0.4,15.53,DN,FLAT,True,58000.0,47150.0,9.64,60200.0,False,False,True,C,9.0
042660.KS,132600.0,0.0,57.59,131800.0,126965.0,129592.0,119020.75,0.61,4.44,2.32,11.41,UP,DN,True,154800.0,115100.0,16.74,154800.0,False,False,True,C,9.0
048410.KQ,14820.0,0.0,53.59,14388.0,14398.5,14651.0,8081.65,3.0,2.93,1.15,83.38,UP,DN,True,21500.0,12670.0,45.07,21500.0,False,False,True,C,9.0
060280.KQ,16990.0,0.0,63.46,16120.0,15485.0,15849.2,12446.55,5.4,9.72,7.2,36.5,UP,UP,True,19400.0,14220.0,14.18,22550.0,False,False,False,C,9.0
083650.KQ,97900.0,0.0,58.0,98070.0,96975.0,94786.0,61767.0,-0.17,0.95,3.29,58.5,UP,UP,True,114200.0,87500.0,16.65,114200.0,False,False,False,C,9.0
084370.KQ,136400.0,0.0,53.8,133040.0,127727.5,127356.0,85121.0,2.53,6.79,7.1,60.24,UP,UP,True,153200.0,105600.0,12.32,153200.0,False,False,False,C,9.0
086280.KS,234500.0,0.0,59.46,228850.0,224950.0,234070.0,194450.5,2.47,4.25,0.18,20.6,UP,DN,True,295000.0,204000.0,25.8,295000.0,False,False,False,C,9.0
090710.KQ,12770.0,0.0,62.47,11879.0,12127.0,12581.8,7431.22,7.5,5.3,1.5,71.84,UP,DN,True,15450.0,10180.0,20.99,16030.0,False,False,True,C,9.0
091700.KQ,8290.0,0.0,58.47,8342.0,8177.0,8165.4,7138.7,-0.62,1.38,1.53,16.13,UP,DN,True,8730.0,7590.0,5.31,8730.0,False,False,False,C,9.0
100590.KS,6630.0,0.0,54.35,7798.0,5972.75,5509.1,3825.48,-14.98,11.0,20.35,73.31,DN,UP,True,12750.0,3100.0,92.31,12750.0,False,False,False,C,9.0
