ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
017960.KS,45950.0,-3.47,59.38,44725.0,43043.75,41267.0,33563.0,2.74,6.75,11.35,36.91,UP,UP,True,50800.0,37550.0,10.55,52600.0,False,False,False,B,8.0
305540.KS,21365.0,-2.75,63.53,21667.0,21077.25,21058.2,17872.8,-1.39,1.37,1.46,19.54,UP,UP,True,24120.0,18925.0,12.89,24120.0,False,False,True,B,8.0
000215.KS,27950.0,-2.44,59.63,28020.0,26160.0,25782.0,24759.25,-0.25,6.84,8.41,12.89,UP,UP,True,29850.0,21550.0,6.8,29850.0,False,False,False,B,8.0
064350.KS,210500.0,-2.32,63.9,206440.0,204097.5,206208.0,201723.5,1.97,3.14,2.08,4.35,UP,UP,True,274000.0,166600.0,30.17,274000.0,False,False,False,B,8.0
364980.KS,10870.0,-2.29,64.24,10994.0,10614.12,10561.9,9259.45,-1.13,2.41,2.92,17.39,UP,UP,True,11935.0,9525.0,9.8,11935.0,False,False,False,B,8.0
305720.KS,17425.0,-2.13,62.69,17593.0,17159.38,17159.3,14445.12,-0.95,1.55,1.55,20.63,UP,UP,True,19695.0,15430.0,13.03,19695.0,False,False,True,B,8.0
373220.KS,412000.0,2.62,52.96,407300.0,392812.5,393150.0,387755.0,1.15,4.88,4.79,6.25,UP,UP,True,440000.0,346000.0,6.8,455000.0,False,False,True,B,8.0
007810.KS,66200.0,-24.69,57.29,76050.0,64085.0,63138.0,34179.25,-12.95,3.3,4.85,93.68,UP,UP,True,87400.0,44800.0,32.02,89000.0,False,False,True,B,7.0
000720.KS,151200.0,-15.06,60.12,167320.0,153455.0,144546.0,88126.5,-9.63,-1.47,4.6,71.57,UP,UP,True,174900.0,139600.0,15.67,198400.0,False,False,False,B,7.0
298040.KS,2635000.0,-14.95,53.4,2788300.0,2655800.0,2602040.0,1833270.0,-5.5,-0.78,1.27,43.73,UP,UP,True,3075000.0,2400000.0,16.7,3177000.0,False,False,True,B,7.0
395270.KS,32830.0,-14.05,58.51,34903.0,33789.75,32762.6,20488.5,-5.94,-2.84,0.21,60.24,UP,UP,True,37585.0,29865.0,14.48,38340.0,False,False,False,B,7.0
006800.KS,62800.0,-13.74,57.83,65600.0,66063.42,62361.12,32349.39,-4.27,-4.94,0.7,94.13,UP,UP,True,76738.23,55593.03,22.19,76738.23,False,False,False,B,7.0
454320.KS,44275.0,-7.88,56.21,45307.5,43608.25,42720.0,32468.32,-2.28,1.53,3.64,36.36,UP,UP,True,46920.0,40800.0,5.97,49315.0,False,False,False,B,7.0
393890.KQ,13750.0,-7.78,56.99,15288.0,12259.5,11643.2,8428.2,-10.06,12.16,18.09,63.14,UP,UP,True,16920.0,7600.0,23.05,17680.0,False,False,False,B,7.0
032830.KS,226000.0,-7.57,59.04,229350.0,222175.0,215936.0,165568.5,-1.46,1.72,4.66,36.5,UP,UP,True,245500.0,208000.0,8.63,259500.0,False,False,False,B,7.0
011070.KS,335000.0,-7.46,60.7,344850.0,294262.5,283830.0,227796.0,-2.86,13.84,18.03,47.06,UP,UP,True,353500.0,240000.0,5.52,383500.0,False,False,False,B,7.0
181710.KS,36900.0,-7.4,55.75,37410.0,38002.5,36823.0,31148.25,-1.36,-2.9,0.21,18.47,DN,UP,True,43150.0,35000.0,16.94,44150.0,False,False,True,B,7.0
005930.KS,192300.0,-7.1,58.4,197235.0,191821.25,185979.0,115507.0,-2.5,0.25,3.4,66.48,UP,UP,True,223000.0,167000.0,15.96,223000.0,False,False,False,B,7.0
047810.KS,183500.0,-5.95,56.17,190180.0,183177.5,179316.0,124690.0,-3.51,0.18,2.33,47.16,UP,UP,True,215500.0,164200.0,17.44,215500.0,False,False,True,B,7.0
052690.KS,161100.0,-5.84,51.4,165190.0,161887.5,157688.0,112387.25,-2.48,-0.49,2.16,43.34,UP,UP,True,184200.0,145600.0,14.34,192000.0,False,False,False,B,7.0
058470.KQ,106600.0,-4.48,53.01,109600.0,108102.5,105872.0,67970.0,-2.74,-1.39,0.69,56.83,UP,UP,True,128200.0,94200.0,20.26,128200.0,False,False,False,B,7.0
011170.KS,83700.0,-4.45,60.96,86900.0,81935.0,81414.0,72439.0,-3.68,2.15,2.81,15.55,UP,UP,True,100500.0,68800.0,20.07,100500.0,False,False,True,B,7.0
012450.KS,1447000.0,-4.11,58.72,1466500.0,1362600.0,1336860.0,1056135.0,-1.33,6.19,8.24,37.01,UP,UP,True,1655000.0,1217000.0,14.37,1655000.0,False,False,False,B,7.0
078935.KS,53400.0,-3.78,53.27,53970.0,55197.5,55216.0,47983.75,-1.06,-3.26,-3.29,11.29,UP,DN,True,63500.0,51500.0,18.91,63500.0,False,False,False,B,7.0
003550.KS,88400.0,-3.49,54.58,89250.0,92482.5,92432.0,82883.5,-0.95,-4.41,-4.36,6.66,UP,DN,True,107800.0,81800.0,21.95,107800.0,False,False,False,B,7.0
229640.KS,43200.0,-3.14,50.13,43955.0,43923.75,43506.0,39471.25,-1.72,-1.65,-0.7,9.45,UP,UP,True,49600.0,40100.0,14.81,49600.0,False,False,True,B,7.0
383310.KQ,29400.0,-2.33,50.0,29950.0,32043.75,33257.0,27620.0,-1.84,-8.25,-11.6,6.44,DN,DN,True,41300.0,27700.0,40.48,46900.0,False,False,False,B,7.0
010140.KS,27250.0,-2.15,54.85,27600.0,27827.5,27941.0,24126.45,-1.27,-2.08,-2.47,12.95,UP,UP,True,31450.0,24200.0,15.41,32000.0,False,False,True,B,7.0
003670.KS,210500.0,-2.09,61.47,213950.0,212847.5,215148.0,183182.0,-1.61,-1.1,-2.16,14.91,UP,DN,True,230000.0,186000.0,9.26,254000.0,False,False,False,B,7.0
282330.KS,135700.0,5.03,54.91,134760.0,128202.5,127396.0,116368.5,0.7,5.85,6.52,16.61,DN,DN,True,143400.0,110100.0,5.67,147800.0,False,False,False,B,7.0
001120.KS,52300.0,8.06,53.78,49840.0,46048.75,44946.0,34947.75,4.94,13.58,16.36,49.65,UP,UP,True,54500.0,37600.0,4.21,54500.0,False,False,False,B,7.0
010060.KS,213500.0,16.35,50.31,201540.0,172592.5,165274.0,116057.0,5.93,23.7,29.18,83.96,UP,UP,True,235000.0,115800.0,10.07,235000.0,False,False,False,B,7.0
451760.KQ,17760.0,-23.12,61.13,19259.0,18421.25,19014.0,12055.0,-7.78,-3.59,-6.6,47.32,UP,DN,True,26350.0,13800.0,48.37,26350.0,False,False,False,B,6.0
402340.KS,484500.0,-22.36,52.41,534950.0,563700.0,559100.0,325490.5,-9.43,-14.05,-13.34,48.85,UP,UP,True,681000.0,460000.0,40.56,681000.0,False,False,False,B,6.0
062040.KS,137500.0,-22.07,54.71,147195.0,149888.75,149781.0,130382.25,-6.59,-8.27,-8.2,5.46,UP,UP,True,178100.0,131000.0,29.53,185500.0,False,False,False,B,6.0
494310.KS,57960.0,-21.67,52.48,64521.0,66269.62,64163.6,31882.32,-10.17,-12.54,-9.67,81.79,UP,UP,True,84995.0,51150.0,46.64,84995.0,False,False,False,B,6.0
488080.KS,35590.0,-21.18,52.17,39764.0,41137.38,39815.5,19242.88,-10.5,-13.48,-10.61,84.95,UP,UP,True,54885.0,30800.0,54.21,54885.0,False,False,False,B,6.0
000660.KS,878000.0,-20.83,58.21,961200.0,951475.0,935400.0,567020.0,-8.66,-7.72,-6.14,54.84,UP,UP,True,1060000.0,806000.0,20.73,1115000.0,False,False,False,B,6.0
222800.KQ,54400.0,-20.58,56.13,60320.0,55620.0,55790.0,44103.75,-9.81,-2.19,-2.49,23.35,UP,UP,True,65700.0,47050.0,20.77,71700.0,False,False,False,B,6.0
039030.KQ,393000.0,-18.89,56.29,432650.0,411587.5,406100.0,282873.5,-9.16,-4.52,-3.23,38.93,UP,UP,True,467000.0,367500.0,18.83,507000.0,False,False,True,B,6.0
