ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
023530.KS,104700.0,-1.97,56.54,105710.0,105697.5,102118.0,79026.5,-0.96,-0.94,2.53,32.49,DN,UP,True,116700.0,89600.0,11.46,120000.0,False,False,False,B,9.0
272210.KS,128300.0,-3.75,55.83,128860.0,128855.0,123438.0,73884.25,-0.43,-0.43,3.94,73.65,UP,UP,True,184000.0,44750.0,43.41,184000.0,False,False,True,B,8.0
032830.KS,226000.0,-3.62,59.04,224400.0,220130.0,213932.0,164423.0,0.71,2.67,5.64,37.45,UP,UP,True,245500.0,190500.0,8.63,259500.0,False,False,False,B,8.0
181710.KS,36900.0,-3.4,53.25,37520.0,37696.25,36534.0,31063.0,-1.65,-2.11,1.0,18.79,DN,UP,True,44150.0,33100.0,19.65,44150.0,False,False,True,B,8.0
036010.KQ,9270.0,-3.03,53.16,8936.0,8632.25,8596.4,7410.9,3.74,7.39,7.84,25.09,UP,UP,True,10900.0,6900.0,17.58,10900.0,False,False,False,B,8.0
052690.KS,161100.0,-2.95,52.68,162010.0,160705.0,156326.0,111723.25,-0.56,0.25,3.05,44.2,UP,UP,True,184200.0,130000.0,14.34,192000.0,False,False,False,B,8.0
000990.KS,92200.0,-2.74,62.93,88040.0,88297.5,91444.0,65909.5,4.73,4.42,0.83,39.89,UP,DN,True,98100.0,76300.0,6.4,113500.0,False,False,True,B,8.0
010950.KS,117400.0,-2.73,63.06,113150.0,114102.5,111366.0,81004.75,3.76,2.89,5.42,44.93,UP,UP,True,177100.0,103600.0,50.85,177100.0,False,False,False,B,8.0
000150.KS,1281000.0,0.0,61.52,1125000.0,1103100.0,1057600.0,797470.0,13.87,16.13,21.12,60.63,UP,UP,True,1295000.0,930000.0,1.09,1309000.0,False,True,False,B,8.0
282330.KS,135700.0,3.51,59.12,136910.0,128462.5,126944.0,116274.5,-0.88,5.63,6.9,16.71,UP,UP,True,143400.0,110100.0,5.67,147800.0,False,False,False,B,8.0
007810.KS,66200.0,-17.35,64.47,73920.0,62642.5,62416.0,33453.85,-10.44,5.68,6.06,97.88,DN,UP,True,87400.0,44800.0,32.02,87400.0,False,False,True,B,7.0
000720.KS,151200.0,-15.77,61.98,160970.0,150270.0,141698.0,87130.0,-6.07,0.62,6.71,73.53,UP,UP,True,174900.0,98000.0,15.67,198400.0,False,False,False,B,7.0
000725.KS,69400.0,-11.82,59.28,71600.0,70370.0,69214.0,59879.0,-3.07,-1.38,0.27,15.9,UP,UP,True,79300.0,58200.0,14.27,85000.0,False,False,True,B,7.0
395270.KS,32830.0,-11.49,59.54,33551.5,33351.25,32337.7,20220.22,-2.15,-1.56,1.52,62.36,UP,UP,True,37585.0,29665.0,14.48,37590.0,False,False,False,B,7.0
471990.KS,23455.0,-10.68,53.71,24364.5,24027.0,23193.6,15619.85,-3.73,-2.38,1.13,50.16,UP,UP,True,27120.0,16100.0,15.63,27120.0,False,False,False,B,7.0
469150.KS,43085.0,-10.53,54.61,44318.0,44513.12,43034.7,26664.28,-2.78,-3.21,0.12,61.58,UP,UP,True,49640.0,23670.0,15.21,51290.0,False,False,False,B,7.0
298040.KS,2635000.0,-10.37,59.57,2668600.0,2620600.0,2577020.0,1810340.0,-1.26,0.55,2.25,45.55,UP,UP,True,3075000.0,2220000.0,16.7,3075000.0,False,False,False,B,7.0
266370.KS,43285.0,-10.17,59.86,44144.5,44012.88,43042.0,28746.98,-1.95,-1.65,0.56,50.57,UP,UP,True,50175.0,39040.0,15.92,50175.0,False,False,False,B,7.0
475310.KS,27785.0,-8.45,51.22,28751.0,28376.5,27455.4,18151.68,-3.36,-2.08,1.2,53.07,UP,UP,True,32480.0,18740.0,16.9,32480.0,False,False,False,B,7.0
005935.KS,128700.0,-8.33,56.66,128330.0,131755.0,128544.0,85234.75,0.29,-2.32,0.12,50.99,UP,UP,True,149250.0,112600.0,15.97,150000.0,False,False,True,B,7.0
005930.KS,192300.0,-6.65,59.83,190785.0,189961.25,184257.0,114056.5,0.79,1.23,4.37,68.6,UP,UP,True,223000.0,167300.0,15.96,223000.0,False,False,False,B,7.0
103590.KS,75900.0,-6.3,54.74,74390.0,77582.5,75196.0,53722.88,2.03,-2.17,0.94,41.28,UP,UP,True,98000.0,70200.0,29.12,98000.0,False,False,False,B,7.0
006800.KS,62800.0,-5.56,56.89,64220.0,65172.17,60981.0,31858.68,-2.21,-3.64,2.98,97.12,UP,UP,True,76738.23,55593.03,22.19,76738.23,False,False,False,B,7.0
454320.KS,44275.0,-5.16,56.93,44082.0,43239.5,42336.9,32220.58,0.44,2.39,4.58,37.41,UP,UP,True,46920.0,35555.0,5.97,46920.0,False,False,False,B,7.0
058470.KQ,106600.0,-4.65,54.31,106380.0,107267.5,104776.0,67349.0,0.21,-0.62,1.74,58.28,UP,UP,True,128200.0,94500.0,20.26,128200.0,False,False,False,B,7.0
000215.KS,27950.0,-4.28,54.61,27655.0,25978.75,25583.0,24714.5,1.07,7.59,9.25,13.09,UP,UP,True,29850.0,21550.0,6.8,29850.0,False,False,False,B,7.0
