ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
471760.KS,20505.0,0.0,55.89,25.6,76.46,True,21025.0,12655.0,2.54,21025.0,False,True,False,A,9.0
034020.KS,108400.0,0.0,53.44,14.14,45.74,True,110200.0,79000.0,1.66,110700.0,False,True,False,B,9.0
009150.KS,467000.0,0.0,50.09,37.79,108.88,True,474000.0,266000.0,1.5,474000.0,False,True,False,B,8.0
000250.KQ,803000.0,0.0,53.78,54.38,188.46,True,860000.0,198500.0,7.1,860000.0,False,False,False,C,9.0
005945.KS,26700.0,0.0,51.45,14.69,38.73,True,31000.0,22000.0,16.1,31000.0,False,False,False,C,9.0
010140.KS,28900.0,0.0,50.58,0.97,24.57,True,32000.0,23000.0,10.73,32000.0,False,False,False,C,9.0
012450.KS,1374000.0,0.0,61.11,8.14,36.13,True,1655000.0,1097000.0,20.45,1655000.0,False,False,False,C,9.0
047810.KS,193200.0,0.0,53.77,14.51,66.44,True,215500.0,156600.0,11.54,215500.0,False,False,False,C,9.0
272210.KS,140300.0,0.0,60.04,29.94,108.2,True,184000.0,44750.0,31.15,184000.0,False,False,False,C,9.0
357780.KS,440000.0,0.0,54.62,14.64,62.72,True,530000.0,366000.0,20.45,530000.0,False,False,False,C,9.0
469150.KS,48725.0,0.0,50.76,25.07,101.85,True,51290.0,23670.0,5.26,51290.0,False,False,False,C,9.0
222800.KQ,61200.0,0.33,56.34,16.7,50.32,True,65700.0,42500.0,7.35,65700.0,False,False,False,C,9.0
000720.KS,171900.0,0.0,54.05,42.11,115.6,True,176900.0,98000.0,2.91,176900.0,False,False,False,C,8.0
079550.KS,700000.0,0.0,66.12,24.69,38.59,True,899000.0,399500.0,28.43,899000.0,False,False,False,C,7.0
353200.KQ,77600.0,3.74,59.54,37.76,113.61,True,69000.0,49600.0,-11.08,75600.0,True,True,False,C,7.0
006360.KS,26650.0,-1.48,60.77,30.31,33.44,True,24300.0,18220.0,-8.82,27150.0,False,True,False,C,6.0
000270.KS,172000.0,0.0,34.26,8.02,43.66,True,212500.0,111000.0,23.55,212500.0,False,False,False,C,6.0
000660.KS,1019000.0,0.0,45.01,17.83,103.15,True,1099000.0,525000.0,7.85,1099000.0,False,False,False,C,6.0
000815.KS,393500.0,0.0,40.17,1.33,11.17,True,472500.0,364000.0,20.08,472500.0,False,False,False,C,6.0
000880.KS,123200.0,0.0,40.05,4.08,30.09,True,148500.0,111000.0,20.54,148500.0,False,False,False,C,6.0
003490.KS,24800.0,0.0,37.11,2.35,6.19,True,29750.0,22400.0,19.96,29750.0,False,False,False,C,6.0
004170.KS,340500.0,0.0,44.51,7.19,52.14,True,384500.0,226500.0,12.92,391000.0,False,False,False,C,6.0
005380.KS,528000.0,0.0,40.77,7.92,77.44,True,687000.0,253500.0,30.11,687000.0,False,False,False,C,6.0
