ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
IYZ,39.56,0.0,51.42,6.8,20.71,True,40.59,33.23,2.62,40.59,False,True,False,A,9.0
APD,290.52,-0.25,63.58,5.99,6.46,False,296.46,268.12,2.04,296.82,False,True,False,A,7.0
LIN,498.42,-0.25,44.18,6.23,9.06,False,510.65,444.02,2.45,510.65,False,True,False,A,4.0
LNG,253.56,-0.05,76.36,14.95,13.44,False,259.24,186.2,2.24,259.24,False,True,False,A,1.0
BATL,12.54,1.29,57.33,91.27,386.08,True,29.7,2.33,136.84,29.7,False,False,False,B,9.0
AA,67.57,-0.46,56.48,9.27,61.8,True,68.4,55.04,1.23,68.4,False,True,False,B,8.0
XLU,47.38,-0.07,50.6,5.84,9.22,True,47.8,41.74,0.9,47.8,False,True,False,B,8.0
IDU,118.92,0.0,47.33,4.78,7.98,True,120.82,106.08,1.6,120.82,False,True,False,B,6.0
SUUN,0.69,-1.1,38.73,-44.26,-55.95,False,2.08,1.45,201.45,2.25,False,False,False,B,2.0
DPRO,6.4,-1.01,29.45,-17.83,-2.2,False,8.24,6.44,28.75,10.62,False,False,False,B,2.0
STEM,10.9,1.3,43.8,-22.7,-28.43,False,13.72,9.35,25.84,21.61,False,False,False,B,2.0
BNRG,0.63,1.38,22.25,-72.28,-93.77,False,4.34,3.15,588.89,6.53,False,False,False,B,2.0
DDD,2.4,-0.62,64.2,5.66,9.74,True,2.89,1.88,20.42,2.89,False,False,False,C,9.0
CWEN,39.75,-0.28,60.87,7.12,20.19,True,41.51,36.48,4.43,41.51,False,False,False,C,9.0
ENLT,74.67,-0.16,58.33,18.91,93.6,True,81.28,22.95,8.85,81.28,False,False,False,C,9.0
CNR,98.44,-0.13,64.73,6.1,19.79,True,103.5,81.83,5.14,103.5,False,False,False,C,9.0
WMT,125.93,-0.08,50.77,2.27,16.88,True,134.69,115.48,6.96,134.69,False,False,False,C,9.0
ANET,134.92,-0.02,52.01,0.07,4.16,True,151.8,122.37,12.51,151.8,False,False,True,C,9.0
RMCF,2.5,0.0,56.32,6.17,40.15,True,2.99,1.5,19.6,2.99,False,False,False,C,9.0
HAL,35.48,0.0,51.22,4.38,34.41,True,37.03,24.92,4.37,37.03,False,False,False,C,9.0
GLNG,45.1,0.08,57.51,6.22,10.96,True,47.48,41.68,5.28,47.48,False,False,False,C,9.0
TGT,117.73,0.18,52.57,4.91,18.09,True,126.0,111.11,7.02,126.0,False,False,False,C,9.0
IDYA,34.69,-0.32,64.32,2.42,20.22,True,35.68,29.47,2.85,39.28,False,False,True,C,8.0
ELLO,25.57,0.0,57.31,-4.03,23.59,True,30.34,23.41,18.65,30.34,False,False,True,C,8.0
