ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
000720.KS,172900.0,0.0,53.37,160040.0,131322.5,122894.0,80341.0,8.04,31.66,40.69,115.21,UP,UP,True,176900.0,98000.0,2.31,176900.0,False,True,False,A,9.0
471760.KS,20450.0,0.0,52.11,19709.5,17208.12,16469.6,11684.95,3.76,18.84,24.17,75.01,UP,UP,True,21025.0,12655.0,2.81,21025.0,False,True,False,A,9.0
007660.KS,129200.0,0.0,50.8,114710.0,113932.5,113974.0,89693.75,12.63,13.4,13.36,44.05,UP,UP,True,131200.0,98200.0,1.55,132500.0,False,True,False,B,9.0
034020.KS,108200.0,0.0,51.44,104160.0,97217.5,95428.0,74717.5,3.88,11.3,13.38,44.81,UP,UP,True,110200.0,79000.0,1.85,110700.0,False,True,False,B,9.0
000215.KS,6580.0,-76.58,60.44,24850.0,24440.0,23922.0,24385.5,-73.52,-73.08,-72.49,-73.02,UP,UP,True,27000.0,21550.0,310.33,29600.0,False,False,False,B,5.0
010060.KS,32050.0,-85.43,70.46,170160.0,144922.5,137708.0,105856.5,-81.16,-77.88,-76.73,-69.72,UP,UP,True,163300.0,115800.0,409.52,228000.0,False,False,False,B,-1.0
001510.KS,2220.0,0.0,52.3,1867.2,1370.72,1229.2,807.98,18.89,61.96,80.61,174.76,UP,UP,True,2360.0,636.0,6.31,2360.0,False,False,False,C,9.0
003160.KS,37825.0,0.0,52.71,34667.5,33758.12,32887.5,21580.28,9.11,12.05,15.01,75.28,UP,UP,True,41700.0,27050.0,10.24,41700.0,False,False,False,C,9.0
005945.KS,26950.0,0.0,55.7,25945.0,24348.75,23426.0,19307.75,3.87,10.68,15.04,39.58,UP,UP,True,31000.0,22000.0,15.03,31000.0,False,False,False,C,9.0
007810.KS,63800.0,0.0,54.97,54860.0,58117.5,57009.0,28687.4,16.3,9.78,11.91,122.4,UP,UP,True,75800.0,44800.0,18.81,75800.0,False,False,False,C,9.0
009830.KS,54100.0,0.0,51.2,50425.0,42961.25,39922.0,32756.12,7.29,25.93,35.51,65.16,UP,UP,True,59300.0,39300.0,9.61,59300.0,False,False,False,C,9.0
010955.KS,57400.0,0.0,53.85,55820.0,55833.75,54326.0,45307.0,2.83,2.81,5.66,26.69,DN,UP,True,75200.0,45550.0,31.01,75200.0,False,False,False,C,9.0
012450.KS,1330000.0,0.0,57.91,1421900.0,1295700.0,1277000.0,1011845.0,-6.46,2.65,4.15,31.44,DN,UP,True,1655000.0,1097000.0,24.44,1655000.0,False,False,False,C,9.0
023530.KS,109500.0,0.0,51.91,100570.0,97052.5,91910.0,76812.5,8.88,12.83,19.14,42.55,UP,UP,True,120000.0,67800.0,9.59,120000.0,False,False,False,C,9.0
036010.KQ,8990.0,0.0,52.85,8143.0,8296.75,8132.2,7123.45,10.4,8.36,10.55,26.2,UP,UP,True,9870.0,6900.0,9.79,9870.0,False,False,False,C,9.0
039030.KQ,440500.0,0.0,53.73,411950.0,382337.5,367490.0,259432.5,6.93,15.21,19.87,69.79,UP,UP,True,469500.0,361500.0,6.58,469500.0,False,False,False,C,9.0
055550.KS,98200.0,0.0,52.16,92240.0,92287.5,89622.0,74763.0,6.46,6.41,9.57,31.35,UP,UP,True,107200.0,74600.0,9.16,107200.0,False,False,False,C,9.0
079550.KS,683000.0,0.0,63.9,728400.0,572412.5,565700.0,506457.5,-6.23,19.32,20.74,34.86,DN,UP,True,899000.0,399500.0,31.63,899000.0,False,False,False,C,9.0
087010.KS,317500.0,0.0,57.01,299950.0,276487.5,270690.0,267958.5,5.85,14.83,17.29,18.49,UP,UP,True,340000.0,219000.0,7.09,347000.0,False,False,False,C,9.0
181710.KS,38650.0,0.0,52.65,38245.0,35365.0,34735.0,29888.35,1.06,9.29,11.27,29.31,UP,UP,True,44150.0,33100.0,14.23,44150.0,False,False,False,C,9.0
222800.KQ,62200.0,0.0,59.51,55630.0,53906.25,52635.0,40930.6,11.81,15.39,18.17,51.96,UP,UP,True,65700.0,42500.0,5.63,65700.0,False,False,False,C,9.0
271560.KS,134000.0,0.0,50.99,130160.0,126812.5,122792.0,111454.0,2.95,5.67,9.13,20.23,UP,UP,True,143400.0,102000.0,7.01,143400.0,False,False,False,C,9.0
489790.KS,86700.0,0.0,51.0,80580.0,68435.0,64933.0,54963.75,7.59,26.69,33.52,57.74,UP,UP,True,94400.0,35650.0,8.88,94400.0,False,False,False,C,9.0
058470.KQ,112400.0,0.0,53.8,115080.0,99640.0,92592.0,62751.5,-2.33,12.81,21.39,79.12,DN,UP,True,114300.0,94500.0,1.69,128200.0,False,False,False,C,8.0
381180.KS,30730.0,0.0,50.28,30206.5,30546.62,30319.8,24778.8,1.73,0.6,1.35,24.02,UP,UP,True,31620.0,28670.0,2.9,31620.0,False,False,False,C,8.0
088980.KS,11495.0,0.0,52.26,11349.5,11366.38,11326.9,11471.58,1.28,1.13,1.48,0.2,UP,UP,False,11890.0,11100.0,3.44,11890.0,False,False,True,C,7.0
294870.KS,23600.0,0.0,51.91,21575.0,21835.0,21585.0,21534.25,9.39,8.08,9.34,9.59,UP,UP,False,24800.0,20150.0,5.08,24800.0,False,False,False,C,7.0
000250.KQ,787000.0,0.0,46.48,772100.0,598712.5,530650.0,281538.5,1.93,31.45,48.31,179.54,UP,UP,True,860000.0,198500.0,9.28,860000.0,False,False,False,C,6.0
000270.KS,170900.0,0.0,34.19,165350.0,165430.0,160170.0,120131.0,3.36,3.31,6.7,42.26,UP,UP,True,212500.0,111000.0,24.34,212500.0,False,False,False,C,6.0
000500.KS,113400.0,0.0,46.66,101300.0,95092.5,94350.0,74407.5,11.94,19.25,20.19,52.4,UP,UP,True,127200.0,86700.0,12.17,127200.0,False,False,False,C,6.0
000660.KS,1011000.0,0.0,46.76,959300.0,902100.0,871000.0,505647.5,5.39,12.07,16.07,99.94,UP,UP,True,1099000.0,525000.0,8.7,1099000.0,False,False,False,C,6.0
000725.KS,75100.0,0.0,46.26,71780.0,68317.5,66708.0,59298.0,4.63,9.93,12.58,26.65,UP,UP,True,79300.0,58200.0,5.59,79300.0,False,False,False,C,6.0
000815.KS,397500.0,0.0,43.91,391950.0,394687.5,388690.0,354567.5,1.42,0.71,2.27,12.11,UP,UP,True,472500.0,364000.0,18.87,472500.0,False,False,False,C,6.0
000880.KS,121000.0,0.0,40.25,124400.0,122367.5,119102.0,95046.0,-2.73,-1.12,1.59,27.31,DN,DN,True,148500.0,111000.0,22.73,148500.0,False,False,False,C,6.0
00088K.KS,48450.0,0.0,34.91,48875.0,49127.5,48197.0,40195.0,-0.87,-1.38,0.52,20.54,DN,DN,True,58800.0,44450.0,21.36,58800.0,False,False,True,C,6.0
001440.KS,30650.0,0.0,37.23,29935.0,30357.5,29509.0,21090.3,2.39,0.96,3.87,45.33,UP,UP,True,37350.0,25250.0,21.86,37350.0,False,False,False,C,6.0
003490.KS,25450.0,0.0,40.5,24490.0,24667.5,24282.0,23367.5,3.92,3.17,4.81,8.91,UP,UP,True,29750.0,22400.0,16.9,29750.0,False,False,True,C,6.0
003545.KS,27500.0,0.0,48.26,26410.0,25078.75,24262.0,21470.1,4.13,9.65,13.35,28.09,UP,UP,True,30550.0,23400.0,11.09,30550.0,False,False,False,C,6.0
003547.KS,26000.0,0.0,46.45,25195.0,24013.75,23232.8,20390.75,3.2,8.27,11.91,27.51,UP,UP,True,29750.0,22000.0,14.42,29750.0,False,False,False,C,6.0
003550.KS,93900.0,0.0,36.31,91670.0,93787.5,91702.0,81577.0,2.43,0.12,2.4,15.11,DN,UP,True,107800.0,78600.0,14.8,107800.0,False,False,True,C,6.0
004170.KS,335000.0,0.0,40.4,335750.0,332300.0,319450.0,224586.5,-0.22,0.81,4.87,49.16,UP,UP,True,384500.0,226500.0,14.78,391000.0,False,False,False,C,6.0
005290.KQ,50000.0,0.0,43.7,50225.0,50266.25,48292.0,38125.75,-0.45,-0.53,3.54,31.14,DN,UP,True,57900.0,45000.0,15.8,59700.0,False,False,False,C,6.0
005380.KS,522000.0,0.0,30.0,521700.0,520212.5,493460.0,299236.5,0.06,0.34,5.78,74.44,DN,UP,True,687000.0,253500.0,31.61,687000.0,False,False,False,C,6.0
005385.KS,269250.0,0.0,35.78,266575.0,271656.25,266035.0,197758.25,1.0,-0.89,1.21,36.15,UP,DN,True,329000.0,235000.0,22.19,329000.0,False,False,True,C,6.0
005387.KS,270000.0,0.0,34.84,265750.0,274262.5,269310.0,200940.0,1.6,-1.55,0.26,34.37,UP,DN,True,330000.0,238000.0,22.22,332000.0,False,False,True,C,6.0
005930.KS,200750.0,0.0,44.3,191515.0,178308.75,170977.0,104191.0,4.82,12.59,17.41,92.67,UP,UP,True,223000.0,94500.0,11.08,223000.0,False,False,False,C,6.0
005935.KS,142700.0,0.0,49.41,137810.0,126180.0,121950.0,79104.5,3.55,13.09,17.02,80.39,UP,UP,True,150000.0,112600.0,5.12,150000.0,False,False,False,C,6.0
005940.KS,34400.0,0.0,47.3,32565.0,30138.75,28436.0,22204.9,5.63,14.14,20.97,54.92,UP,UP,True,42600.0,28550.0,23.84,42600.0,False,False,False,C,6.0
006400.KS,399500.0,0.0,37.14,395950.0,390612.5,369370.0,265740.0,0.9,2.28,8.16,50.33,UP,UP,True,473500.0,348500.0,18.52,473500.0,False,False,False,C,6.0
006405.KS,220000.0,0.0,33.03,224050.0,215352.5,205174.0,157342.5,-1.81,2.16,7.23,39.82,DN,UP,True,279500.0,191000.0,27.05,279500.0,False,False,True,C,6.0
006800.KS,67900.0,0.0,46.17,68212.84,56084.97,50664.54,28290.75,-0.46,21.07,34.02,140.01,UP,UP,True,76738.23,55593.03,13.02,76738.23,False,False,False,C,6.0
006805.KS,22450.0,0.0,42.28,23304.74,21055.55,19972.05,12351.26,-3.67,6.62,12.41,81.76,UP,UP,True,29661.15,19562.47,32.12,29661.15,False,False,False,C,6.0
00680K.KS,20500.0,0.0,40.98,21151.84,18454.57,17228.41,11111.09,-3.08,11.08,18.99,84.5,UP,UP,True,24173.04,17829.48,17.92,24173.04,False,False,False,C,6.0
009155.KS,185700.0,0.0,48.89,171860.0,148020.0,143414.0,99184.0,8.05,25.46,29.49,87.23,UP,UP,True,194400.0,113100.0,4.68,195600.0,False,False,False,C,6.0
010120.KS,891000.0,0.0,60.32,770600.0,667300.0,634830.0,417755.0,15.62,33.52,40.35,113.28,UP,UP,True,824000.0,600000.0,-7.52,907000.0,False,True,False,C,6.0
011070.KS,289500.0,0.0,41.69,262700.0,263162.5,266010.0,212318.0,10.2,10.01,8.83,36.35,UP,DN,True,353500.0,226000.0,22.11,353500.0,False,False,True,C,6.0
011170.KS,84200.0,0.0,40.07,75410.0,79712.5,77940.0,70488.5,11.66,5.63,8.03,19.45,UP,UP,True,100500.0,66500.0,19.36,100500.0,False,False,True,C,6.0
016360.KS,100900.0,0.0,44.23,96910.0,95590.0,92386.0,77916.75,4.12,5.55,9.22,29.5,UP,UP,True,119400.0,86800.0,18.33,119400.0,False,False,False,C,6.0
024110.KS,24200.0,0.0,41.34,23385.0,23653.75,23036.0,20281.45,3.49,2.31,5.05,19.32,UP,UP,True,29550.0,22050.0,22.11,29550.0,False,False,True,C,6.0
028050.KS,35300.0,0.0,47.04,32480.0,32358.75,30884.0,27069.25,8.68,9.09,14.3,30.41,UP,UP,True,39800.0,23150.0,12.75,39800.0,False,False,False,C,6.0
028260.KS,300000.0,0.0,35.77,283600.0,304887.5,298980.0,219387.5,5.78,-1.6,0.34,36.74,UP,UP,True,364000.0,276500.0,21.33,364000.0,False,False,True,C,6.0
030200.KS,60300.0,0.0,42.55,60020.0,59717.5,58316.0,53918.75,0.47,0.98,3.4,11.83,UP,UP,True,69400.0,54200.0,15.09,69400.0,False,False,True,C,6.0
032640.KS,15750.0,0.0,42.36,15256.0,15945.75,15711.4,14948.2,3.24,-1.23,0.25,5.36,UP,UP,True,17990.0,14140.0,14.22,17990.0,False,False,True,C,6.0
033100.KQ,49100.0,0.0,39.02,49100.0,49947.5,47508.0,39571.25,0.0,-1.7,3.35,24.08,UP,UP,True,70100.0,42000.0,42.77,70100.0,False,False,False,C,6.0
033780.KS,158800.0,0.0,43.73,155390.0,158987.5,155822.0,140723.0,2.19,-0.12,1.91,12.85,UP,UP,True,181500.0,139500.0,14.29,181500.0,False,False,True,C,6.0
034730.KS,360000.0,0.0,41.2,343550.0,340562.5,330110.0,247896.5,4.79,5.71,9.05,45.22,UP,UP,True,424000.0,243000.0,17.78,424000.0,False,False,False,C,6.0
03473K.KS,259500.0,0.0,40.0,247200.0,245375.0,238070.0,188300.0,4.98,5.76,9.0,37.81,UP,UP,True,299500.0,186500.0,15.41,299500.0,False,False,False,C,6.0
047810.KS,188000.0,0.0,48.55,185200.0,174460.0,169936.0,116568.5,1.51,7.76,10.63,61.28,UP,UP,True,215500.0,156600.0,14.63,215500.0,False,False,False,C,6.0
062040.KS,152500.0,0.0,43.24,144840.0,148747.5,147094.0,123632.5,5.29,2.52,3.68,23.35,UP,UP,True,185500.0,125000.0,21.64,185500.0,False,False,True,C,6.0
066570.KS,119200.0,0.0,31.92,115840.0,114200.0,110124.0,88340.5,2.9,4.38,8.24,34.93,UP,UP,True,151900.0,106700.0,27.43,151900.0,False,False,True,C,6.0
066575.KS,53800.0,0.0,31.2,53130.0,53933.75,52925.0,44466.75,1.26,-0.25,1.65,20.99,UP,UP,True,68200.0,48800.0,26.77,68200.0,False,False,False,C,6.0
