ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
036010.KQ,8840.0,-0.45,64.95,8914.0,8511.25,8334.8,7230.6,-0.83,3.86,6.06,22.26,UP,UP,True,9870.0,6900.0,11.65,10900.0,False,False,True,C,9.0
454320.KS,42690.0,-0.07,59.2,44358.0,41886.75,40959.3,31053.9,-3.76,1.92,4.23,37.47,UP,UP,True,46825.0,35555.0,9.69,46920.0,False,False,False,C,9.0
000660.KS,899000.0,0.0,55.26,976600.0,927125.0,891500.0,524230.0,-7.95,-3.03,0.84,71.49,UP,UP,True,1099000.0,808000.0,22.25,1099000.0,False,False,False,C,9.0
001120.KS,45700.0,0.0,61.69,45905.0,43197.5,41702.0,33739.5,-0.45,5.79,9.59,35.45,UP,UP,True,49750.0,37600.0,8.86,49850.0,False,False,False,C,9.0
003160.KS,34100.0,0.0,56.43,36400.0,34582.5,33606.0,22099.95,-6.32,-1.4,1.47,54.3,UP,UP,True,41700.0,27050.0,22.29,41700.0,False,False,False,C,9.0
003490.KS,25050.0,0.0,62.93,25045.0,24793.75,24582.0,23427.0,0.02,1.03,1.9,6.93,UP,UP,True,29750.0,22000.0,18.76,29750.0,False,False,True,C,9.0
004170.KS,333500.0,0.0,57.35,336150.0,337950.0,326770.0,228464.0,-0.79,-1.32,2.06,45.97,DN,UP,True,384500.0,303500.0,15.29,391000.0,False,False,False,C,9.0
005940.KS,33700.0,0.0,59.94,33425.0,31440.0,29679.0,22633.65,0.82,7.19,13.55,48.89,UP,UP,True,42600.0,28550.0,26.41,42600.0,False,False,False,C,9.0
006400.KS,399500.0,0.0,54.25,395400.0,395125.0,381590.0,271440.5,1.04,1.11,4.69,47.18,UP,UP,True,473500.0,348500.0,18.52,473500.0,False,False,False,C,9.0
006800.KS,64850.0,0.0,51.69,66475.0,60160.0,54287.91,29541.27,-2.44,7.8,19.46,119.52,DN,UP,True,76738.23,55593.03,18.33,76738.23,False,False,False,C,9.0
006805.KS,21950.0,0.0,50.73,22475.0,21862.94,20675.5,12752.66,-2.34,0.4,6.16,72.12,DN,UP,True,29661.15,19562.47,35.13,29661.15,False,False,True,C,9.0
00680K.KS,20200.0,0.0,50.95,20641.0,19399.76,18050.88,11486.77,-2.14,4.13,11.91,75.85,DN,UP,True,24173.04,17829.48,19.67,24173.04,False,False,False,C,9.0
009150.KS,422500.0,0.0,58.94,446600.0,379050.0,359970.0,233332.5,-5.4,11.46,17.37,81.07,UP,UP,True,474000.0,266000.0,12.19,488500.0,False,False,False,C,9.0
009155.KS,167400.0,0.0,59.93,178060.0,154220.0,148484.0,102152.0,-5.99,8.55,12.74,63.87,UP,UP,True,194400.0,113100.0,16.13,195600.0,False,False,False,C,9.0
010120.KS,781000.0,0.0,62.38,818200.0,705600.0,668190.0,431820.0,-4.55,10.69,16.88,80.86,UP,UP,True,824000.0,600000.0,5.51,907000.0,False,False,False,C,9.0
