ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
LRCX,229.81,-1.56,60.01,226.02,228.96,227.46,154.64,1.68,0.37,1.04,48.61,UP,UP,True,256.68,194.08,11.69,256.68,False,False,False,B,9.0
BEP,31.34,-1.38,62.02,31.09,30.91,30.37,27.83,0.8,1.38,3.18,12.62,UP,UP,True,32.78,29.25,4.59,32.78,False,False,False,B,9.0
JNJ,237.05,-1.2,50.71,238.57,240.17,235.96,195.82,-0.64,-1.3,0.46,21.05,DN,UP,True,251.71,200.91,6.18,251.71,False,False,False,B,9.0
NEE,90.1,-1.16,50.13,91.57,91.36,89.87,80.56,-1.61,-1.37,0.26,11.84,DN,UP,True,95.91,78.36,6.45,95.91,False,False,False,B,9.0
ROST,209.09,-3.21,52.44,210.73,202.03,199.67,165.42,-0.78,3.49,4.72,26.4,UP,UP,True,216.8,194.07,3.69,216.8,False,False,False,B,8.0
MGM,36.31,-3.15,51.69,36.62,35.91,35.59,35.25,-0.86,1.12,2.04,3.01,UP,UP,True,39.25,33.45,8.1,39.25,False,False,True,B,8.0
KLAC,1507.0,-2.38,62.3,1486.18,1469.84,1479.22,1157.02,1.4,2.53,1.88,30.25,UP,DN,True,1577.35,1321.02,4.67,1693.35,False,False,False,B,8.0
AMAT,360.8,-2.31,60.41,354.63,348.93,342.94,243.87,1.74,3.4,5.21,47.95,UP,UP,True,395.95,316.66,9.74,395.95,False,False,False,B,8.0
COM,33.65,0.9,62.67,33.63,32.15,31.92,29.54,0.06,4.66,5.43,13.92,UP,UP,True,34.08,30.46,1.28,34.08,False,True,False,B,8.0
GLW,125.93,-13.95,58.28,132.77,131.47,124.1,86.4,-5.15,-4.21,1.48,45.75,UP,UP,True,162.1,120.01,28.72,162.1,False,False,True,B,7.0
TER,294.0,-9.08,56.48,301.14,300.18,286.14,175.67,-2.37,-2.06,2.75,67.36,UP,UP,True,344.92,263.02,17.32,344.92,False,False,False,B,7.0
VSAT,46.39,-7.15,58.72,48.47,46.21,45.66,32.71,-4.29,0.39,1.61,41.81,UP,UP,True,50.24,41.67,8.3,52.7,False,False,False,B,7.0
