ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
TGT,122.94,0.58,59.4,121.37,118.22,117.47,102.06,1.29,3.99,4.66,20.46,UP,UP,True,126.0,111.11,2.49,126.0,False,True,False,A,9.0
RIO,99.09,-1.14,86.17,97.38,93.38,94.03,75.97,1.75,6.11,5.38,30.43,UP,UP,True,101.53,82.35,2.46,101.53,False,True,False,A,3.0
SLB,53.03,1.01,50.91,51.42,49.76,49.93,40.36,3.12,6.58,6.2,31.39,UP,UP,True,54.8,43.55,3.34,54.8,False,False,False,B,9.0
LIN,503.27,0.98,52.38,500.84,495.21,489.9,459.99,0.48,1.63,2.73,9.41,UP,UP,True,510.65,471.14,1.47,510.65,False,True,False,B,8.0
CWEN,41.1,1.85,61.31,40.24,39.05,39.11,33.95,2.13,5.26,5.09,21.07,UP,DN,True,41.51,36.48,1.0,41.51,False,True,False,B,8.0
WMT,127.52,2.43,55.49,125.71,124.67,125.61,110.57,1.44,2.28,1.52,15.33,UP,DN,True,134.69,118.02,5.62,134.69,False,False,True,B,8.0
TDW,85.83,2.52,59.08,85.7,80.25,77.87,60.35,0.15,6.96,10.23,42.21,UP,UP,True,88.99,71.32,3.68,89.0,False,False,False,B,8.0
ASML,1484.01,3.35,59.97,1421.19,1394.2,1397.02,1081.17,4.42,6.44,6.23,37.26,UP,UP,True,1547.22,1248.11,4.26,1547.22,False,False,False,B,8.0
KO,78.12,3.75,53.23,76.57,77.34,77.58,71.6,2.02,1.0,0.7,9.11,DN,DN,True,82.0,74.07,4.97,82.0,False,False,True,B,8.0
ENLT,75.29,-7.15,64.62,74.47,72.45,70.73,44.06,1.1,3.92,6.45,70.89,UP,UP,True,81.28,63.77,7.96,83.28,False,False,False,B,7.0
FLNG,28.98,-6.09,55.77,30.2,29.42,28.8,26.19,-4.05,-1.5,0.61,10.67,UP,UP,True,31.99,25.41,10.39,31.99,False,False,True,B,7.0
DAL,68.54,-5.34,64.64,68.6,65.5,66.75,62.56,-0.09,4.64,2.69,9.56,UP,UP,True,76.39,55.28,11.45,76.39,False,False,False,B,7.0
UCO,39.91,-4.41,52.44,40.71,36.05,33.48,24.75,-1.97,10.7,19.21,61.22,UP,UP,True,44.25,18.49,10.87,44.25,False,False,False,B,7.0
MGM,36.66,-4.08,53.78,37.36,36.59,36.52,35.52,-1.87,0.19,0.39,3.22,UP,UP,True,39.25,33.45,7.06,39.25,False,False,True,B,7.0
CHRW,168.55,-3.22,57.29,168.47,173.94,177.09,148.64,0.05,-3.1,-4.82,13.4,UP,DN,True,194.54,149.36,15.42,203.34,False,False,False,B,7.0
AG,20.78,-2.81,62.81,21.14,23.64,23.41,15.61,-1.72,-12.11,-11.23,33.14,UP,DN,True,32.04,17.88,54.19,32.04,False,False,False,B,7.0
PH,984.14,1.54,65.08,957.38,947.07,955.05,839.16,2.79,3.91,3.05,17.28,UP,DN,True,1034.96,858.72,5.16,1034.96,False,False,False,B,7.0
CHD,96.42,2.07,55.92,94.4,97.85,98.36,91.83,2.14,-1.47,-1.97,4.99,UP,DN,True,106.04,91.35,9.98,106.04,False,False,True,B,7.0
XLU,47.32,2.58,61.05,46.47,46.45,46.07,43.94,1.83,1.88,2.71,7.68,UP,UP,True,47.8,44.43,1.01,47.8,False,True,False,B,7.0
ITW,273.94,2.72,55.79,266.68,272.48,276.89,260.73,2.72,0.54,-1.06,5.07,UP,DN,True,303.16,254.41,10.67,303.16,False,False,True,B,7.0
JCI,142.41,3.31,59.76,138.32,136.76,136.97,117.92,2.96,4.13,3.98,20.77,UP,DN,True,146.49,125.91,2.86,146.49,False,False,False,B,7.0
DFEN,71.76,-6.13,63.35,72.93,77.6,78.0,68.12,-1.6,-7.53,-8.0,5.34,UP,DN,True,97.75,55.56,36.22,97.75,False,False,False,B,6.0
RMCF,2.31,-4.15,54.9,2.25,2.37,2.41,1.89,2.58,-2.4,-4.35,22.06,UP,DN,True,2.99,2.08,29.44,2.99,False,False,False,B,6.0
CZR,26.38,-3.97,55.69,26.81,25.87,24.72,24.59,-1.59,1.98,6.69,7.29,UP,UP,False,30.88,24.94,17.06,30.88,False,False,False,B,6.0
KTB,71.86,-2.04,64.79,71.44,69.87,69.27,70.57,0.59,2.85,3.74,1.83,UP,UP,False,80.31,65.69,11.76,80.31,False,False,False,B,6.0
CF,120.18,-1.16,37.1,124.46,118.42,113.64,92.79,-3.44,1.49,5.75,29.51,DN,UP,True,141.96,75.87,18.12,141.96,False,False,False,B,6.0
EPD,37.63,1.16,29.17,37.57,37.37,37.03,33.07,0.17,0.69,1.63,13.77,DN,UP,True,39.74,36.78,5.61,39.74,False,False,False,B,6.0
COP,122.62,1.16,27.62,124.77,121.69,119.14,99.85,-1.72,0.76,2.92,22.8,DN,UP,True,135.87,90.75,10.81,135.87,False,False,False,B,6.0
CHRD,133.39,1.77,34.7,135.63,126.38,121.35,104.02,-1.65,5.55,9.92,28.23,DN,UP,True,148.42,87.35,11.27,148.42,False,False,False,B,6.0
EOG,135.66,1.94,25.78,137.78,134.67,131.06,117.14,-1.54,0.74,3.51,15.81,DN,UP,True,151.87,102.28,11.95,151.87,False,False,False,B,6.0
COST,1009.67,2.26,52.88,1003.52,994.55,994.47,949.08,0.61,1.52,1.53,6.38,DN,DN,False,1028.44,961.0,1.86,1035.82,False,True,True,B,6.0
TRX,1.53,4.88,63.78,1.53,1.6,1.61,0.9,-0.12,-4.3,-5.07,69.86,UP,DN,True,2.02,1.23,32.03,2.8,False,False,False,B,6.0
LABU,175.27,-11.21,69.29,182.37,165.28,164.7,126.57,-3.89,6.04,6.42,38.48,UP,UP,True,188.5,133.96,7.55,205.39,False,False,False,B,5.0
ALB,177.69,-8.9,67.98,180.38,173.95,172.43,122.99,-1.49,2.15,3.05,44.48,UP,UP,True,206.0,154.69,15.93,206.0,False,False,True,B,5.0
ABNB,127.0,-8.79,61.44,130.72,130.3,128.54,128.08,-2.84,-2.53,-1.2,-0.84,UP,UP,True,134.83,121.51,6.17,139.95,False,False,True,B,5.0
PILL,11.58,-5.39,69.93,11.4,11.15,11.43,9.57,1.56,3.84,1.3,20.97,UP,DN,True,13.67,8.79,18.05,13.67,False,False,False,B,5.0
VIK,77.64,-4.6,67.33,77.52,74.35,74.72,66.04,0.15,4.42,3.91,17.56,UP,UP,True,81.47,65.65,4.94,81.98,False,False,False,B,5.0
SAFX,0.58,-3.77,54.83,0.64,0.38,0.34,0.82,-9.51,51.33,69.99,-29.39,UP,UP,False,0.65,0.15,12.07,1.27,False,False,False,B,5.0
VLO,232.97,-2.72,43.23,240.69,229.92,223.79,178.06,-3.21,1.33,4.1,30.84,DN,UP,True,258.43,194.58,10.93,258.43,False,False,False,B,5.0
SCHW,94.59,-1.89,54.12,96.07,94.65,95.53,95.91,-1.54,-0.07,-0.98,-1.38,UP,UP,False,107.5,90.0,13.65,107.5,False,False,False,B,5.0
GM,77.04,-1.61,57.21,76.1,76.23,77.39,68.83,1.24,1.07,-0.45,11.93,UP,DN,False,78.29,71.92,1.62,87.62,False,False,False,B,5.0
DHR,192.25,-1.58,58.61,194.1,196.12,199.91,209.63,-0.95,-1.97,-3.83,-8.29,UP,DN,False,242.8,181.01,26.29,242.8,False,False,False,B,5.0
KTCC,2.7,-1.46,54.76,2.72,2.81,2.86,2.94,-0.7,-3.91,-5.52,-8.04,FLAT,DN,False,3.25,2.62,20.37,3.25,False,False,False,B,5.0
BESS,2.92,-1.33,61.07,2.77,2.89,4.18,7.06,5.23,0.9,-30.16,-58.65,UP,DN,False,10.17,2.06,248.29,10.43,False,False,False,B,5.0
TMF,36.14,-1.24,61.24,36.49,37.71,37.93,38.83,-0.95,-4.17,-4.71,-6.92,UP,DN,False,41.88,34.56,15.88,41.88,False,False,False,B,5.0
OIH,412.13,1.09,45.51,406.45,395.06,390.47,303.04,1.4,4.32,5.55,36.0,UP,UP,True,423.85,365.6,2.84,423.85,False,False,False,B,5.0
CURE,94.95,1.28,55.39,93.7,100.06,102.67,95.92,1.34,-5.1,-7.52,-1.01,UP,DN,False,120.49,85.33,26.9,120.49,False,False,False,B,5.0
JNJ,239.72,1.28,44.45,239.69,241.55,241.37,202.35,0.01,-0.76,-0.68,18.47,DN,DN,True,247.21,232.24,3.12,251.71,False,False,False,B,5.0
LOW,247.52,1.33,57.71,241.73,246.74,253.67,248.27,2.39,0.32,-2.42,-0.3,UP,DN,False,293.06,224.15,18.4,293.06,False,False,False,B,5.0
WMB,72.04,1.41,32.48,72.2,73.39,72.64,63.21,-0.22,-1.84,-0.82,13.97,DN,DN,True,75.37,58.09,4.62,76.87,False,False,False,B,5.0
PNR,90.44,1.72,59.44,88.98,91.54,93.01,103.11,1.64,-1.2,-2.77,-12.28,UP,DN,False,104.19,83.6,15.2,109.09,False,False,False,B,5.0
UAL,97.8,1.78,54.17,94.56,96.53,99.78,100.27,3.43,1.31,-1.98,-2.47,UP,DN,False,118.94,84.64,21.62,118.94,False,False,False,B,5.0
FSLR,199.35,1.82,58.3,197.66,200.78,206.19,220.47,0.85,-0.71,-3.32,-9.58,UP,DN,False,250.99,182.99,25.9,251.36,False,False,False,B,5.0
