ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
^TNX,4.22,-0.0,68.16,1.38,0.6,False,4.31,3.96,2.16,4.31,False,True,False,A,5.0
LIN,496.95,-0.09,45.65,6.24,8.79,False,510.65,444.02,2.76,510.65,False,True,False,A,4.0
LNG,252.78,0.59,75.07,15.18,13.15,False,259.24,186.2,2.56,259.24,False,True,False,A,1.0
BATL,14.68,-1.81,60.07,131.83,481.44,True,29.7,2.33,102.32,29.7,False,False,False,B,9.0
IDYA,33.9,-2.56,62.01,0.14,17.79,True,35.68,29.47,5.25,39.28,False,False,True,B,8.0
XLU,47.23,-0.06,50.72,5.71,8.97,True,47.8,41.74,1.21,47.8,False,True,False,B,8.0
IDU,119.28,0.0,51.28,5.27,8.38,True,120.82,106.08,1.29,120.82,False,True,False,B,8.0
SCCO,174.79,-1.14,30.16,-7.82,32.14,True,223.89,181.6,28.09,223.89,False,False,False,B,5.0
QID,21.32,0.42,55.21,4.76,-4.38,False,21.54,18.87,1.03,21.87,False,True,False,B,5.0
BOIL,17.98,1.52,55.31,-12.66,-43.38,False,41.25,15.55,129.42,41.25,False,False,False,B,5.0
DOV,212.02,2.22,21.01,-1.13,12.18,True,237.54,197.97,12.04,237.54,False,False,True,B,4.0
LABU,154.6,-1.05,36.76,-7.73,34.72,False,188.5,147.46,21.93,198.18,False,False,False,B,3.0
DRIP,4.88,-1.81,22.5,-30.07,-43.19,False,9.47,7.54,94.06,9.47,False,False,False,B,2.0
ERY,11.52,-1.79,29.7,-21.89,-41.28,False,21.17,18.66,83.77,20.93,False,False,False,B,2.0
KOLD,20.07,-1.57,39.65,-21.51,-32.07,False,24.69,13.44,23.02,49.47,False,False,False,B,2.0
EMR,131.28,-1.36,25.53,-10.75,-4.0,False,165.15,123.38,25.8,165.15,False,False,False,B,2.0
AIBU,36.89,-8.0,47.64,-18.15,-23.32,False,52.47,36.87,42.23,52.47,False,False,False,B,0.0
SCO,8.18,-6.51,10.3,-46.6,-52.64,False,20.46,17.56,150.12,20.66,False,False,False,B,0.0
DUST,51.96,1.11,73.29,4.04,-60.43,False,60.1,34.6,15.67,79.5,False,False,False,B,0.0
RCAT,15.51,-0.19,63.26,15.35,51.42,True,18.78,10.8,21.08,18.78,False,False,False,C,9.0
TGT,116.96,-0.08,53.58,4.54,17.45,True,126.0,111.11,7.73,126.0,False,False,False,C,9.0
CNR,97.63,0.0,60.77,5.42,19.01,True,103.5,81.83,6.01,103.5,False,False,False,C,9.0
ASTS,88.74,-0.42,52.64,-7.4,33.6,True,106.66,77.17,20.19,129.89,False,False,False,C,8.0
GD,355.81,0.41,52.79,-0.05,7.88,True,366.75,337.32,3.07,369.7,False,False,True,C,8.0
FAST,45.68,-0.0,51.48,1.89,2.92,False,48.42,44.51,6.0,48.45,False,False,False,C,7.0
CINF,168.49,1.15,62.23,3.01,6.94,True,170.1,155.14,0.96,174.27,False,False,True,C,7.0
TTE,84.89,2.45,63.8,15.35,30.45,True,66.92,62.16,-21.17,83.69,True,True,False,C,7.0
HAFN,6.61,-1.93,36.5,1.89,11.3,True,7.95,5.17,20.35,7.95,False,False,True,C,6.0
SYY,84.02,-0.59,27.39,0.96,6.45,True,91.85,71.23,9.32,91.85,False,False,False,C,6.0
FRT,105.9,-0.42,44.25,1.32,6.87,True,110.89,99.29,4.71,110.89,False,False,True,C,6.0
APD,288.01,-0.4,62.4,5.39,5.58,False,296.46,268.12,2.93,296.82,False,False,False,C,6.0
UGL,71.2,-0.29,40.26,0.43,41.14,True,81.9,61.04,15.03,90.4,False,False,True,C,6.0
WMT,125.71,-0.22,48.01,2.31,16.83,True,134.69,115.48,7.14,134.69,False,False,True,C,6.0
NEE,92.75,-0.08,36.98,4.99,16.17,True,95.91,78.36,3.41,95.91,False,False,False,C,6.0
MCD,326.61,-0.01,40.77,2.0,5.9,True,341.75,321.32,4.64,341.75,False,False,True,C,6.0
JNJ,243.18,-0.0,43.76,4.97,26.05,True,251.71,235.43,3.51,251.71,False,False,False,C,6.0
IYR,98.25,0.0,32.88,0.54,2.18,True,101.8,94.41,3.61,101.8,False,False,True,C,6.0
IYZ,39.39,0.0,49.92,6.67,20.42,True,40.59,33.23,3.05,40.59,False,False,False,C,6.0
CB,330.12,0.0,41.74,3.19,12.52,True,345.67,296.06,4.71,345.67,False,False,True,C,6.0
EXPD,142.79,0.0,60.59,-7.23,7.73,False,167.19,129.59,17.09,167.19,False,False,False,C,6.0
KO,77.84,0.03,31.27,2.96,9.6,True,82.0,76.35,5.34,82.0,False,False,False,C,6.0
O,65.01,0.14,38.13,3.42,9.88,True,67.94,55.86,4.51,67.94,False,False,False,C,6.0
