ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
IDU,117.52,0.0,42.1,3.39,6.66,True,120.82,106.08,2.81,120.82,False,True,False,A,6.0
TMV,37.39,0.05,71.72,4.04,2.59,False,38.16,33.0,2.06,38.16,False,True,False,A,1.0
CWEN,39.0,-1.17,61.3,4.73,17.76,True,41.51,36.48,6.44,41.51,False,False,False,B,9.0
ED,113.23,-0.26,60.6,4.69,10.97,True,115.25,96.96,1.78,116.23,False,True,False,B,9.0
HAL,36.36,0.39,52.87,6.69,37.31,True,37.03,24.92,1.84,37.03,False,True,False,B,9.0
ENLT,74.85,-2.48,59.88,18.19,92.63,True,81.28,22.95,8.59,81.28,False,False,False,B,8.0
VSAT,47.44,-2.37,57.02,5.98,49.6,True,50.24,36.71,5.9,50.98,False,False,False,B,8.0
NXT,113.05,-2.02,60.04,2.82,34.81,True,128.75,97.46,13.89,131.59,False,False,False,B,8.0
MU,434.7,-5.85,61.2,9.52,90.34,True,455.5,221.69,4.78,471.34,False,False,False,B,7.0
ASTS,88.73,-2.22,53.71,-7.64,32.19,True,106.66,77.17,20.21,129.89,False,False,False,B,7.0
BATL,13.09,9.72,56.69,93.97,398.2,True,29.7,2.33,126.89,29.7,False,False,False,B,7.0
AA,59.82,-6.87,51.68,-3.27,42.65,True,68.4,55.04,14.34,68.4,False,False,True,B,6.0
LUNR,17.21,-4.97,52.48,-6.56,34.26,True,23.32,14.54,35.47,23.32,False,False,True,B,6.0
BEP,31.05,-1.96,43.67,3.57,12.31,True,32.78,29.25,5.57,32.78,False,False,False,B,6.0
NRGV,3.52,-1.95,54.87,-16.38,19.97,False,6.35,2.85,80.4,6.35,False,False,False,B,6.0
GSAT,57.58,-1.87,51.84,-5.01,28.41,False,65.02,53.73,12.92,68.72,False,False,False,B,6.0
GEV,842.5,-1.86,46.5,9.79,32.32,True,894.93,617.11,6.22,894.93,False,False,False,B,6.0
EXPE,236.97,-1.28,63.53,-3.77,5.49,False,252.23,185.34,6.44,303.8,False,False,False,B,6.0
CNR,100.5,-1.02,69.96,8.0,22.06,True,103.5,81.83,2.99,103.5,False,False,False,B,6.0
RCAT,16.3,-4.12,69.17,18.76,57.44,True,18.78,10.8,15.21,18.78,False,False,False,B,5.0
BE,153.0,-2.29,44.87,2.35,71.84,True,180.9,131.0,18.24,180.9,False,False,False,B,5.0
GLW,127.2,-2.05,34.81,6.65,50.93,True,162.1,83.95,27.44,162.1,False,False,False,B,5.0
HAFN,6.78,-2.02,37.62,3.51,13.83,True,7.95,5.17,17.33,7.95,False,False,False,B,5.0
DD,43.2,-1.82,15.22,-6.86,17.06,True,52.66,40.18,21.9,52.66,False,False,False,B,5.0
XLB,47.65,-1.71,13.9,-5.83,3.35,True,54.14,42.03,13.62,54.14,False,False,False,B,5.0
