ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
TGT,122.94,0.06,61.69,121.19,118.06,117.25,101.94,1.44,4.13,4.85,20.6,UP,UP,True,126.0,111.11,2.49,126.0,False,True,False,A,9.0
FCX,67.84,-1.25,81.29,64.87,61.75,61.89,49.64,4.57,9.87,9.61,36.67,UP,UP,True,69.75,50.79,2.82,69.75,False,True,False,A,3.0
RIO,99.09,0.54,77.5,96.84,93.35,93.96,75.76,2.32,6.15,5.46,30.79,UP,UP,True,101.53,82.35,2.46,101.53,False,True,False,A,3.0
SLB,53.03,1.16,52.47,51.18,49.73,49.88,40.27,3.62,6.63,6.32,31.7,DN,UP,True,54.8,43.55,3.34,54.8,False,False,False,B,9.0
DUSL,87.69,1.62,59.12,82.94,84.56,85.82,76.25,5.73,3.7,2.18,15.01,UP,DN,True,100.94,66.37,15.11,100.94,False,False,False,B,9.0
UCO,39.91,-2.99,54.6,40.26,35.61,33.1,24.66,-0.86,12.07,20.56,61.85,DN,UP,True,44.25,18.49,10.87,44.25,False,False,False,B,8.0
RMCF,2.31,-1.28,54.0,2.23,2.37,2.42,1.89,3.45,-2.63,-4.37,22.38,UP,DN,True,2.99,2.08,29.44,2.99,False,False,False,B,8.0
SRRK,48.69,-1.28,63.06,49.56,45.76,45.98,39.52,-1.76,6.4,5.9,23.22,UP,UP,True,49.82,38.75,2.32,51.62,False,False,False,B,8.0
LIN,503.27,1.07,54.42,500.39,494.88,489.21,459.84,0.58,1.7,2.87,9.44,UP,UP,True,510.65,471.14,1.47,510.65,False,True,False,B,8.0
PH,984.14,2.11,58.82,952.54,947.78,954.96,837.81,3.32,3.84,3.06,17.47,UP,DN,True,1034.96,858.72,5.16,1034.96,False,False,False,B,8.0
WMT,127.52,2.21,53.91,125.74,124.73,125.68,110.44,1.42,2.24,1.47,15.47,UP,DN,True,134.69,118.02,5.62,134.69,False,False,True,B,8.0
KO,78.12,3.73,50.3,76.65,77.45,77.61,71.58,1.92,0.87,0.66,9.14,DN,DN,True,82.0,74.07,4.97,82.0,False,False,True,B,8.0
FLNG,28.98,-5.91,54.8,30.05,29.33,28.72,26.14,-3.55,-1.19,0.9,10.86,UP,UP,True,31.99,25.41,10.39,31.99,False,False,True,B,7.0
DAL,68.54,-4.79,60.17,68.12,65.47,66.71,62.44,0.61,4.69,2.75,9.76,UP,UP,True,76.39,55.28,11.45,76.39,False,False,False,B,7.0
MGM,36.66,-4.43,55.1,37.21,36.56,36.44,35.5,-1.49,0.26,0.61,3.28,UP,UP,True,39.25,33.45,7.06,39.25,False,False,True,B,7.0
