ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
NDSN,269.42,0.04,18.06,-2.88,12.88,True,305.28,223.29,13.31,305.28,False,False,True,C,5.0
SLB,44.85,0.11,14.99,-7.11,16.21,True,52.45,34.65,16.95,52.45,False,False,True,C,5.0
ROP,352.5,0.12,61.86,-5.47,-25.71,False,369.27,313.07,4.76,454.81,False,False,False,C,5.0
ALB,164.28,0.22,35.14,-3.68,48.99,True,206.0,156.04,25.4,206.0,False,False,False,C,5.0
PPH,105.01,0.27,28.5,-2.32,9.63,True,112.58,101.64,7.21,112.58,False,False,True,C,5.0
ADP,209.59,0.28,53.4,-10.57,-23.68,False,226.5,203.26,8.07,268.08,False,False,False,C,5.0
GWW,1069.88,0.28,32.04,-2.71,4.54,True,1174.21,996.28,9.75,1218.63,False,False,False,C,5.0
XLB,49.54,0.28,13.74,-1.89,7.59,True,54.14,42.03,9.29,54.14,False,False,True,C,5.0
BDX,161.62,0.3,7.35,-3.1,6.93,True,187.35,151.32,15.92,187.35,False,False,False,C,5.0
FLNG,28.75,0.31,57.41,6.2,12.75,True,27.46,25.41,-4.49,30.85,False,False,False,C,5.0
ITW,269.45,0.43,14.38,-1.8,4.17,True,303.16,244.55,12.51,303.16,False,False,True,C,5.0
SOXS,38.1,0.61,56.61,-4.97,-61.64,False,47.4,31.4,24.41,76.0,False,False,False,C,5.0
FCX,57.62,0.7,25.14,-6.2,20.9,True,69.75,58.23,21.05,69.75,False,False,True,C,5.0
BITX,17.88,0.9,64.89,-16.57,-58.31,False,34.42,13.13,92.51,34.42,False,False,False,C,5.0
AEM,211.26,1.11,25.94,-0.27,28.81,True,255.24,187.04,20.82,255.24,False,False,True,C,5.0
CCJ,110.96,1.26,39.67,-4.49,23.34,True,126.13,107.92,13.67,135.24,False,False,True,C,5.0
WTI,93.57,2837.83,60.84,3924.69,4664.44,True,2.59,1.5,-97.23,4.04,True,False,False,C,5.0
DIG,59.03,-0.91,69.88,21.04,52.97,True,39.12,34.35,-33.73,59.82,False,True,False,C,4.0
FNGD,62.96,-0.6,33.72,3.07,8.33,False,75.53,44.5,19.97,75.53,False,False,True,C,4.0
ERX,91.81,-0.56,69.97,21.58,53.86,True,60.5,53.08,-34.1,92.79,False,True,False,C,4.0
GLNG,43.87,-0.41,47.04,3.71,7.98,False,47.48,41.68,8.23,47.48,False,False,False,C,4.0
SPXU,52.82,-0.28,63.22,7.41,-6.73,False,53.43,46.65,1.15,55.13,False,False,False,C,4.0
TTE,83.4,-0.2,65.59,13.3,28.16,True,66.92,62.16,-19.76,83.69,False,True,False,C,4.0
CL,90.26,-0.11,29.91,0.42,6.47,False,99.33,75.96,10.05,99.33,False,False,True,C,4.0
LIN,494.5,0.01,43.46,5.73,8.25,False,510.65,444.02,3.27,510.65,False,False,False,C,4.0
CHD,98.14,0.03,26.66,1.73,6.47,False,106.04,81.57,8.05,106.04,False,False,False,C,4.0
ADM,71.91,0.07,65.38,7.56,19.61,True,70.09,65.5,-2.53,73.72,False,True,False,C,4.0
ED,114.98,0.13,67.62,6.91,12.8,True,115.25,96.96,0.23,115.75,False,True,False,C,4.0
DRN,9.82,0.61,32.49,2.81,4.29,False,10.81,8.51,10.08,10.81,False,False,False,C,4.0
ATO,189.31,0.68,68.47,8.03,12.9,True,180.65,163.57,-4.57,189.95,False,True,False,C,4.0
SJM,106.65,0.77,43.55,0.39,0.99,False,119.39,94.18,11.95,119.39,False,False,True,C,4.0
^VIX,23.76,-1.86,57.92,23.85,35.05,False,23.1,13.38,-2.78,35.3,False,False,True,C,3.0
MRVL,90.87,-1.47,66.66,10.61,13.9,True,85.47,75.24,-5.94,95.05,False,False,False,C,3.0
FAZ,51.26,-1.0,62.31,19.1,18.61,False,47.61,39.24,-7.12,53.78,False,False,False,C,3.0
LABU,156.09,-0.89,37.66,-6.86,36.02,False,188.5,147.46,20.76,198.18,False,False,False,C,3.0
KOS,2.39,-0.46,55.18,41.79,44.31,False,1.2,0.84,-49.79,2.77,False,False,False,C,3.0
SRRK,40.45,-0.3,30.54,-10.22,6.16,False,49.82,40.62,23.16,49.82,False,False,False,C,3.0
AIBD,9.23,-0.22,51.61,9.62,8.27,False,8.24,7.22,-10.73,9.98,False,False,False,C,3.0
XLK,139.26,-0.11,48.16,-2.1,1.34,False,149.9,134.99,7.64,149.9,False,False,True,C,3.0
BBH,188.84,0.0,37.31,-2.97,6.81,False,202.91,190.79,7.45,202.91,False,False,False,C,3.0
IYH,62.93,0.0,29.8,-3.77,3.28,False,66.86,64.4,6.25,67.63,False,False,False,C,3.0
IYW,190.72,0.0,47.76,-2.37,0.63,False,205.69,185.32,7.85,205.69,False,False,True,C,3.0
QLD,66.58,0.09,45.19,-4.34,0.51,False,75.22,67.26,12.98,75.22,False,False,False,C,3.0
SSO,55.26,0.16,36.16,-5.11,1.12,False,60.37,56.04,9.25,60.37,False,False,False,C,3.0
BEN,24.53,0.18,29.56,-6.35,1.07,False,28.32,21.11,15.45,28.32,False,False,False,C,3.0
ABBV,221.78,0.21,39.97,-1.2,3.26,False,237.11,204.27,6.91,237.11,False,False,True,C,3.0
NQ=F,24740.75,0.21,44.44,-2.18,1.32,False,25494.75,24239.75,3.05,26349.0,False,False,True,C,3.0
SPXL,203.9,0.25,35.69,-7.99,0.16,False,234.09,209.68,14.81,234.09,False,False,False,C,3.0
NUE,163.96,0.25,29.79,-7.23,8.55,False,196.9,155.0,20.09,196.9,False,False,False,C,3.0
ES=F,6720.75,0.28,34.8,-2.64,1.29,False,7043.0,6751.5,4.79,7043.0,False,False,True,C,3.0
AFL,110.11,0.41,36.02,-1.3,1.86,False,119.32,106.32,8.36,119.32,False,False,True,C,3.0
TNA,46.04,0.49,32.95,-12.94,4.44,False,57.99,49.72,25.96,60.44,False,False,False,C,3.0
IBM,249.2,0.51,68.99,-9.81,-10.76,False,319.9,220.72,28.37,319.9,False,False,False,C,3.0
ECL,277.01,0.64,7.46,-3.28,1.47,False,309.27,251.77,11.65,309.27,False,False,True,C,3.0
HRL,22.7,-0.5,22.13,-6.07,-11.8,False,26.22,23.09,15.51,26.22,False,False,False,C,2.0
NVDL,82.1,-0.48,41.4,-3.59,-1.88,False,95.73,74.32,16.6,95.73,False,False,True,C,2.0
TECL,100.9,-0.39,46.87,-8.91,-9.22,False,130.8,92.47,29.63,130.8,False,False,False,C,2.0
NVDU,109.9,-0.39,41.53,-3.54,-5.0,False,128.05,99.5,16.52,128.05,False,False,True,C,2.0
SPXS,37.72,-0.29,63.25,7.44,-5.31,False,37.57,33.29,-0.4,39.38,False,False,False,C,2.0
COP,121.63,-0.25,73.55,13.92,26.92,True,122.5,90.75,0.72,122.5,False,True,False,C,2.0
PG,151.24,-0.21,25.69,-1.21,-1.34,False,167.25,137.62,10.59,167.25,False,False,True,C,2.0
KVUE,17.6,-0.17,27.3,-1.54,-5.52,False,19.18,16.56,8.98,19.18,False,False,True,C,2.0
SDS,71.6,-0.14,63.31,5.12,-3.87,False,72.1,65.71,0.7,73.67,False,False,True,C,2.0
KMB,99.39,-0.06,20.73,-3.66,-14.9,False,111.82,96.26,12.51,111.82,False,False,False,C,2.0
EMR,132.9,-0.03,25.22,-9.64,-2.81,False,165.15,123.38,24.27,165.15,False,False,False,C,2.0
BRO,68.96,-0.02,46.35,-6.08,-21.88,False,73.8,65.68,7.02,81.74,False,False,False,C,2.0
GSM,4.39,0.0,41.58,-11.89,-2.78,False,5.66,4.72,29.08,5.66,False,False,False,C,2.0
IYG,82.39,0.0,36.36,-7.47,-6.42,False,92.37,85.32,12.11,95.75,False,False,False,C,2.0
RLX,2.32,0.0,38.95,-0.42,-1.29,False,2.46,2.23,6.26,2.46,False,False,True,C,2.0
MDT,88.3,0.01,20.91,-9.64,-6.48,False,105.5,95.17,19.48,105.5,False,False,False,C,2.0
ERIE,250.2,0.03,44.24,-8.69,-20.22,False,292.69,275.82,16.98,292.69,False,False,False,C,2.0
ABT,108.93,0.04,33.39,-4.91,-13.67,False,116.82,105.27,7.24,129.46,False,False,False,C,2.0
DEC,14.57,0.1,75.13,7.68,2.14,True,14.85,12.35,1.92,15.13,False,False,False,C,2.0
TQQQ,47.87,0.18,44.54,-7.12,-1.93,False,58.01,49.37,21.18,58.01,False,False,False,C,2.0
UBOT,23.89,0.21,24.12,-12.42,-3.16,False,30.22,24.64,26.5,30.22,False,False,False,C,2.0
AMCR,40.96,0.24,9.69,-9.59,-6.67,False,50.94,40.85,24.37,50.94,False,False,False,C,2.0
TROW,88.1,0.24,23.31,-10.77,-13.36,False,109.46,91.7,24.25,109.46,False,False,False,C,2.0
UPRO,106.98,0.28,35.72,-8.0,-0.08,False,122.85,110.29,14.83,122.85,False,False,False,C,2.0
SHW,324.42,0.3,20.72,-7.48,-6.2,False,377.77,342.0,16.44,377.77,False,False,False,C,2.0
TMF,37.26,0.31,31.48,-3.24,-4.33,False,41.88,36.27,12.4,41.88,False,False,False,C,2.0
DRIP,4.91,0.41,21.07,-29.62,-42.84,False,9.47,7.54,92.87,9.47,False,False,False,C,2.0
PNR,89.42,0.48,8.59,-10.92,-14.33,False,104.19,92.92,16.52,109.09,False,False,False,C,2.0
SWK,71.68,0.49,14.25,-13.26,-3.04,False,93.37,77.2,30.26,93.37,False,False,False,C,2.0
UDOW,53.36,0.5,26.34,-11.79,-0.67,False,66.21,58.67,24.08,66.21,False,False,False,C,2.0
LOW,243.68,0.57,16.09,-8.7,-1.16,False,293.06,262.67,20.26,293.06,False,False,False,C,2.0
ESS,251.85,0.61,35.35,-0.91,-4.64,False,266.49,244.63,5.81,266.49,False,False,True,C,2.0
CLX,112.67,0.63,25.4,-2.19,-3.7,False,128.9,96.66,14.4,128.9,False,False,True,C,2.0
ERY,11.74,0.64,29.08,-20.4,-40.16,False,21.17,18.66,80.32,20.93,False,False,False,C,2.0
WST,241.03,0.66,44.8,-3.59,-4.3,False,254.61,223.83,5.63,291.38,False,False,False,C,2.0
AIBU,40.14,0.8,46.63,-10.93,-16.56,False,52.47,36.87,30.72,52.47,False,False,False,C,2.0
FAS,119.67,0.81,36.9,-19.36,-26.24,False,161.66,148.17,35.09,184.4,False,False,False,C,2.0
AOS,67.46,0.82,14.2,-8.37,-3.56,False,81.87,69.36,21.36,81.87,False,False,False,C,2.0
CTAS,194.54,0.84,40.69,-0.21,-3.65,False,209.08,186.14,7.47,209.08,False,False,True,C,2.0
MKC,57.92,0.84,16.09,-12.21,-15.24,False,72.41,59.62,25.02,72.41,False,False,False,C,2.0
PPG,104.13,0.85,14.22,-9.97,-4.37,False,133.43,102.01,28.14,133.43,False,False,False,C,2.0
GPC,105.99,0.9,18.69,-17.5,-18.46,False,151.57,121.4,43.0,151.57,False,False,False,C,2.0
HHH,64.69,0.92,18.5,-16.62,-16.14,False,85.56,77.47,32.26,87.0,False,False,False,C,2.0
TRX,32.01,1853.91,38.83,2036.0,4011.69,True,2.02,0.84,-93.69,2.8,True,False,False,C,2.0
GOLD,5035.6,10439.12,15.95,9908.07,15829.48,True,66.7,23.0,-98.68,66.7,True,False,False,C,2.0
^TNX,4.22,-0.38,70.34,1.38,0.6,False,4.31,3.96,2.16,4.31,False,True,True,C,1.0
APA,34.59,-0.85,78.36,23.5,46.76,True,27.72,23.25,-19.86,35.03,False,True,False,C,0.0
IOT,31.86,-0.72,71.11,5.68,-12.55,False,35.56,24.13,11.6,39.34,False,False,True,C,0.0
TZA,6.99,-0.71,65.37,10.41,-18.95,False,6.75,5.71,-3.43,7.56,False,False,False,C,0.0
GUSH,37.96,-0.6,78.19,33.63,53.93,True,26.71,20.81,-29.64,38.32,False,True,False,C,0.0
CHRD,124.7,-0.59,77.77,21.17,24.86,True,101.13,87.35,-18.9,127.56,False,True,False,C,0.0
LNG,251.72,-0.5,76.58,14.68,12.67,False,259.24,186.2,2.99,259.24,False,False,False,C,0.0
EQNR,35.77,-0.46,80.44,28.24,41.08,True,24.9,22.26,-30.39,36.0,False,True,False,C,0.0
SU,60.18,-0.41,75.4,12.89,37.15,True,45.6,42.09,-24.23,60.46,False,True,False,C,0.0
WDS,22.25,-0.34,75.63,20.43,33.37,True,17.61,14.57,-20.85,22.48,False,True,False,C,0.0
SHEL,90.66,-0.33,79.73,15.66,22.7,True,75.56,68.62,-16.66,91.09,False,True,False,C,0.0
PBR,19.05,-0.29,75.02,25.94,46.07,True,13.62,11.43,-28.5,19.29,False,True,False,C,0.0
XOP,168.46,-0.28,79.25,16.71,26.84,True,139.48,123.16,-17.2,169.31,False,True,False,C,0.0
XLE,57.94,-0.2,70.94,11.07,26.01,True,46.66,43.77,-19.47,58.22,False,True,False,C,0.0
CVX,197.46,-0.12,70.98,11.3,24.68,True,159.18,146.49,-19.39,198.88,False,True,False,C,0.0
IYE,61.34,0.0,70.29,11.18,25.68,True,49.58,46.15,-19.17,61.42,False,True,False,C,0.0
CNQ,48.87,0.15,88.28,24.18,44.76,True,35.12,30.13,-28.14,49.06,False,True,False,C,0.0
PARR,54.82,0.38,76.94,32.54,51.64,True,48.4,36.6,-11.71,55.31,False,True,False,C,0.0
OIL,93.57,229.24,,232.46,219.66,False,28.42,28.42,-69.63,29.4,True,False,False,C,0.0
CL=F,93.57,-1.96,74.91,38.46,46.26,True,66.48,55.76,-28.95,119.48,False,False,False,C,-1.0
GTE,8.41,-1.75,88.39,44.3,77.75,True,6.44,3.82,-23.42,8.78,False,False,False,C,-1.0
BZ=F,96.36,-1.5,72.48,33.36,42.43,True,71.88,59.45,-25.4,119.4,False,False,False,C,-1.0
USO,115.94,-1.14,84.65,41.64,54.21,True,80.38,67.35,-30.67,124.07,False,False,False,C,-1.0
CF,122.55,-1.08,70.84,27.38,37.3,True,93.08,75.87,-24.05,137.44,False,False,False,C,-1.0
BNO,48.14,-0.99,89.69,41.5,56.86,True,31.73,27.83,-34.09,50.3,False,False,False,C,-1.0
VLO,232.45,-0.95,75.27,17.31,39.9,True,206.77,194.58,-11.05,240.27,False,False,False,C,-1.0
MPC,228.52,-0.64,75.85,18.12,25.22,True,210.32,190.32,-7.96,236.11,False,False,False,C,-1.0
PSX,173.31,-0.49,77.44,14.34,28.35,True,163.79,149.14,-5.49,178.38,False,False,False,C,-1.0
UCO,38.86,-2.41,89.25,56.32,70.04,True,24.6,18.49,-36.7,40.8,False,False,False,C,-2.0
EOG,134.95,-0.26,72.35,15.62,17.65,False,114.25,102.28,-15.34,136.14,False,True,False,C,-2.0
RB=F,2.95,-1.59,85.4,42.6,46.38,False,2.02,1.67,-31.48,3.22,False,False,False,C,-3.0
VG,12.46,1.01,70.29,29.77,9.65,False,10.43,8.55,-16.29,13.55,False,False,False,C,-3.0
LWLG,7.67,4.64,74.34,83.38,124.18,True,4.95,3.0,-35.46,8.04,False,False,False,C,-3.0
SDOW,33.82,-0.48,72.29,11.6,-6.1,False,31.28,27.55,-7.51,35.18,False,False,False,C,-4.0
