ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
034020.KS,107700.0,0.0,53.37,14.19,45.47,True,110200.0,79000.0,2.32,110700.0,False,True,False,A,9.0
381180.KS,30765.0,0.0,46.9,1.87,24.83,True,31620.0,28670.0,2.78,31620.0,False,True,False,A,6.0
390390.KS,40620.0,0.0,48.18,2.41,25.35,True,41480.0,37270.0,2.12,41480.0,False,True,False,A,6.0
471990.KS,26235.0,0.0,60.4,28.33,84.25,True,26550.0,16100.0,1.2,26550.0,False,True,False,B,8.0
010140.KS,28950.0,-0.52,50.43,1.48,25.16,True,32000.0,23000.0,10.54,32000.0,False,False,False,C,9.0
000250.KQ,754000.0,0.0,61.66,48.32,174.25,True,860000.0,198500.0,14.06,860000.0,False,False,False,C,9.0
000660.KS,1020000.0,0.0,50.12,18.98,105.09,True,1099000.0,525000.0,7.75,1099000.0,False,False,False,C,9.0
005930.KS,205500.0,0.0,50.7,22.16,100.06,True,223000.0,94500.0,8.52,223000.0,False,False,False,C,9.0
009155.KS,187800.0,0.0,51.55,33.36,91.93,True,194400.0,113100.0,3.51,194400.0,False,False,False,C,9.0
012450.KS,1384000.0,0.0,60.51,9.67,37.49,True,1655000.0,1097000.0,19.58,1655000.0,False,False,False,C,9.0
017670.KS,81400.0,0.0,50.58,16.86,39.74,True,88600.0,69000.0,8.85,88600.0,False,False,False,C,9.0
039030.KQ,405500.0,0.0,55.09,11.88,58.12,True,469500.0,361500.0,15.78,469500.0,False,False,False,C,9.0
047810.KS,196000.0,0.0,55.53,17.21,69.61,True,215500.0,156600.0,9.95,215500.0,False,False,False,C,9.0
079550.KS,689000.0,0.0,64.85,23.89,36.79,True,899000.0,399500.0,30.48,899000.0,False,False,False,C,9.0
091160.KS,103670.0,0.0,55.24,21.91,89.04,True,107800.0,84900.0,3.98,107800.0,False,False,False,C,9.0
091230.KS,108560.0,0.0,55.2,21.51,89.08,True,112900.0,89950.0,4.0,112900.0,False,False,False,C,9.0
240810.KQ,122000.0,0.0,53.67,18.38,106.56,True,143000.0,107500.0,17.21,143000.0,False,False,False,C,9.0
266370.KS,46695.0,0.0,50.82,18.26,77.71,True,50175.0,39040.0,7.45,50175.0,False,False,False,C,9.0
329180.KS,595000.0,0.0,50.21,2.14,16.13,True,630000.0,503000.0,5.88,652000.0,False,False,False,C,9.0
395160.KS,28585.0,0.0,54.82,19.49,82.99,True,30065.0,23750.0,5.18,30065.0,False,False,False,C,9.0
395270.KS,35770.0,0.0,53.13,23.34,96.7,True,37585.0,29665.0,5.07,37585.0,False,False,False,C,9.0
396500.KS,34485.0,0.0,55.21,21.27,93.37,True,36570.0,29075.0,6.05,36570.0,False,False,False,C,9.0
469150.KS,48650.0,0.0,57.94,26.21,103.1,True,51290.0,23670.0,5.43,51290.0,False,False,False,C,9.0
471760.KS,20080.0,0.0,60.79,24.24,73.79,True,21025.0,12655.0,4.71,21025.0,False,False,False,C,9.0
494310.KS,74305.0,0.06,53.41,36.09,179.66,True,84995.0,53795.0,14.39,84995.0,False,False,False,C,9.0
488080.KS,46410.0,0.16,53.36,36.18,191.36,True,54885.0,33935.0,18.26,54885.0,False,False,False,C,9.0
222800.KQ,60000.0,0.17,56.93,14.84,48.15,True,65700.0,42500.0,9.5,65700.0,False,False,False,C,9.0
