ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
XOM,156.16,-0.21,65.3,9.98,30.07,True,159.61,114.61,2.21,159.61,False,True,False,A,7.0
APD,289.12,0.05,62.23,5.8,5.98,False,296.46,268.12,2.54,296.82,False,True,False,A,7.0
BATL,14.73,-2.84,60.31,132.46,483.18,True,29.7,2.33,101.63,29.7,False,False,False,B,8.0
IDU,119.38,0.0,51.77,5.36,8.47,True,120.82,106.08,1.21,120.82,False,True,False,B,8.0
XLU,47.29,0.03,50.9,5.85,9.11,True,47.8,41.74,1.08,47.8,False,True,False,B,8.0
COP,120.68,-0.06,70.17,13.05,25.94,True,122.5,90.75,1.51,122.5,False,True,False,B,3.0
TGT,117.52,-0.21,55.23,5.03,18.0,True,126.0,111.11,7.22,126.0,False,False,False,C,9.0
CNR,99.64,-0.09,63.47,7.54,21.44,True,103.5,81.83,3.87,103.5,False,False,False,C,9.0
IDYA,34.41,0.03,60.66,1.67,19.57,True,35.68,29.47,3.69,39.28,False,False,True,C,9.0
IYZ,39.41,0.0,50.08,6.73,20.48,True,40.59,33.23,2.99,40.59,False,False,False,C,8.0
CINF,167.24,0.0,63.25,2.24,6.14,True,170.1,155.14,1.71,174.27,False,False,True,C,8.0
GD,356.47,0.1,54.19,0.12,8.08,True,366.75,337.32,2.88,369.7,False,False,True,C,8.0
ASTS,88.01,0.14,51.69,-8.14,32.51,True,106.66,77.17,21.19,129.89,False,False,False,C,8.0
RCAT,16.1,-0.31,66.35,19.63,57.13,True,18.78,10.8,16.65,18.78,False,False,False,C,7.0
FAST,45.7,0.04,51.48,1.93,2.97,False,48.42,44.51,5.95,48.45,False,False,False,C,7.0
WMT,125.75,-0.23,48.14,2.35,16.87,True,134.69,115.48,7.11,134.69,False,False,True,C,6.0
CAH,217.92,-0.15,39.76,0.58,20.14,True,233.6,213.58,7.2,233.6,False,False,True,C,6.0
UGL,71.88,-0.14,41.54,1.38,42.48,True,81.9,61.04,13.94,90.4,False,False,True,C,6.0
TDW,75.47,-0.11,43.77,11.42,33.98,True,88.99,49.54,17.91,88.99,False,False,False,C,6.0
CB,331.08,-0.09,43.5,3.48,12.84,True,345.67,296.06,4.41,345.67,False,False,False,C,6.0
FRT,105.8,-0.02,41.61,1.23,6.77,True,110.89,99.29,4.81,110.89,False,False,True,C,6.0
IYR,98.71,0.0,36.84,1.0,2.66,True,101.8,94.41,3.13,101.8,False,False,True,C,6.0
EXPD,144.71,0.0,64.25,-6.0,9.17,False,167.19,129.59,15.53,167.19,False,False,True,C,6.0
HAL,34.31,0.03,40.61,1.28,30.36,True,37.03,24.92,7.93,37.03,False,False,False,C,6.0
CAT,706.91,0.03,34.38,2.22,34.11,True,789.81,557.46,11.73,789.81,False,False,False,C,6.0
NEE,93.11,0.04,38.38,5.39,16.62,True,95.91,78.36,3.01,95.91,False,False,False,C,6.0
KO,78.39,0.04,35.71,3.68,10.37,True,82.0,76.35,4.61,82.0,False,False,False,C,6.0
GC=F,5033.4,0.05,43.26,2.2,24.74,True,5405.0,4400.0,7.38,5586.2,False,False,True,C,6.0
MCD,328.33,0.05,43.23,2.52,6.45,True,341.75,321.32,4.09,341.75,False,False,True,C,6.0
ES,73.4,0.07,39.48,3.26,7.47,True,76.41,66.6,4.1,76.41,False,False,False,C,6.0
PEP,160.78,0.07,28.86,2.72,9.97,True,171.48,156.09,6.66,171.48,False,False,False,C,6.0
O,65.24,0.08,40.47,3.77,10.27,True,67.94,55.86,4.14,67.94,False,False,False,C,6.0
JNJ,243.49,0.12,43.79,5.11,26.21,True,251.71,235.43,3.38,251.71,False,False,False,C,6.0
TECS,18.56,0.16,51.48,4.67,-11.94,False,20.32,15.31,9.48,20.69,False,False,False,C,6.0
SYY,85.68,0.21,29.9,2.93,8.55,True,91.85,71.23,7.2,91.85,False,False,False,C,6.0
HAFN,6.78,0.22,37.29,4.51,14.16,True,7.95,5.17,17.33,7.95,False,False,False,C,6.0
SQQQ,72.92,0.36,53.71,5.62,-9.27,False,75.19,61.72,3.11,76.61,False,False,False,C,6.0
OIH,375.0,0.43,26.43,4.6,31.84,True,406.12,280.19,8.3,406.12,False,False,False,C,6.0
KTB,68.24,0.52,50.75,5.29,-2.72,False,80.31,62.23,17.69,80.31,False,False,True,C,6.0
AEM,208.06,-1.8,28.79,-1.81,26.84,True,255.24,187.04,22.68,255.24,False,False,True,C,5.0
FANG,180.6,-0.47,61.51,9.85,20.73,True,164.44,139.41,-8.95,186.66,False,False,False,C,5.0
