ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
471760.KS,20555.0,0.0,56.05,19767.0,17036.25,16326.7,11620.3,3.99,20.65,25.9,76.89,UP,UP,True,21025.0,12655.0,2.29,21025.0,False,True,False,A,9.0
009155.KS,190400.0,0.0,49.68,169580.0,146590.0,142176.0,98524.5,12.28,29.89,33.92,93.25,UP,UP,True,194400.0,113100.0,2.1,194400.0,False,True,False,A,6.0
007660.KS,129500.0,0.0,55.07,113250.0,113597.5,113728.0,89244.25,14.35,14.0,13.87,45.11,UP,UP,True,131200.0,103100.0,1.31,131200.0,False,True,False,B,8.0
000250.KQ,795000.0,0.0,53.17,769800.0,585950.0,519980.0,278336.0,3.27,35.68,52.89,185.63,UP,UP,True,860000.0,198500.0,8.18,860000.0,False,False,False,C,9.0
000720.KS,169500.0,0.0,53.1,158430.0,129697.5,120916.0,79719.25,6.99,30.69,40.18,112.62,UP,UP,True,176900.0,98000.0,4.37,176900.0,False,False,False,C,9.0
001510.KS,2180.0,0.0,50.73,1838.3,1332.65,1197.78,799.48,18.59,63.58,82.0,172.68,UP,UP,True,2360.0,636.0,8.26,2360.0,False,False,False,C,9.0
003160.KS,38450.0,0.0,52.75,34435.0,33547.5,32630.0,21462.4,11.66,14.61,17.84,79.15,UP,UP,True,41700.0,19110.0,8.45,41700.0,False,False,False,C,9.0
005945.KS,26550.0,0.0,50.82,25745.0,24180.0,23278.0,19245.15,3.13,9.8,14.06,37.96,UP,UP,True,31000.0,19350.0,16.76,31000.0,False,False,False,C,9.0
007810.KS,62100.0,0.0,52.92,54000.0,58085.0,56680.0,28417.85,15.0,6.91,9.56,118.52,UP,UP,True,75800.0,50500.0,22.06,75800.0,False,False,False,C,9.0
010955.KS,56900.0,0.0,50.62,55930.0,55656.25,54146.0,45192.75,1.73,2.23,5.09,25.91,DN,UP,True,75200.0,45550.0,32.16,75200.0,False,False,False,C,9.0
012450.KS,1375000.0,0.0,61.19,1437000.0,1295700.0,1270640.0,1009360.0,-4.31,6.12,8.21,36.22,UP,UP,True,1655000.0,1097000.0,20.36,1655000.0,False,False,False,C,9.0
023530.KS,107500.0,0.0,50.33,99300.0,96185.0,91092.0,76655.0,8.26,11.76,18.01,40.24,UP,UP,True,120000.0,67800.0,11.63,120000.0,False,False,False,C,9.0
034020.KS,106300.0,0.0,51.87,103140.0,96897.5,94928.0,74367.75,3.06,9.7,11.98,42.94,UP,UP,True,110200.0,85200.0,3.67,110700.0,False,False,False,C,9.0
047810.KS,190400.0,0.0,52.57,184730.0,173897.5,168664.0,116064.0,3.07,9.49,12.89,64.05,UP,UP,True,215500.0,147100.0,13.18,215500.0,False,False,False,C,9.0
087010.KS,317500.0,0.0,57.01,299950.0,276487.5,270690.0,267958.5,5.85,14.83,17.29,18.49,UP,UP,True,340000.0,219000.0,7.09,347000.0,False,False,False,C,9.0
222800.KQ,60100.0,0.0,55.41,55110.0,53631.25,52425.0,40708.2,9.05,12.06,14.64,47.64,UP,UP,True,65700.0,42500.0,9.32,65700.0,False,False,False,C,9.0
