ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
RIO,99.09,-1.06,85.5,97.9,93.46,94.1,76.18,1.22,6.02,5.31,30.08,UP,UP,True,101.53,82.35,2.46,101.53,False,True,False,A,3.0
ASML,1484.01,1.66,63.54,1432.93,1393.59,1398.93,1084.39,3.56,6.49,6.08,36.85,UP,UP,True,1547.22,1248.11,4.26,1547.22,False,False,False,B,9.0
JCI,142.41,1.09,63.72,139.08,136.71,137.19,118.1,2.4,4.17,3.81,20.59,UP,DN,True,146.49,125.91,2.86,146.49,False,False,False,B,8.0
RTX,201.56,2.62,60.87,199.94,200.56,200.4,177.13,0.81,0.5,0.58,13.79,UP,DN,True,214.5,185.57,6.42,214.5,False,False,True,B,8.0
KO,78.12,3.14,50.17,76.46,77.26,77.54,71.62,2.17,1.11,0.75,9.08,DN,DN,True,82.0,74.07,4.97,82.0,False,False,True,B,8.0
ALB,177.69,-10.14,60.09,184.4,175.19,173.42,123.77,-3.64,1.42,2.46,43.57,UP,UP,True,206.0,154.69,15.93,215.71,False,False,False,B,7.0
FLNG,28.98,-6.06,55.31,30.27,29.52,28.9,26.23,-4.26,-1.84,0.27,10.48,UP,UP,True,31.99,25.41,10.39,31.99,False,False,True,B,7.0
TGT,122.94,-3.83,63.65,122.28,118.57,117.78,102.19,0.54,3.68,4.38,20.31,UP,UP,True,126.0,111.11,2.49,128.05,False,False,False,B,7.0
RCAT,12.24,-3.77,50.19,12.75,13.87,13.52,10.95,-3.98,-11.72,-9.44,11.82,UP,UP,True,18.78,11.18,53.43,18.78,False,False,False,B,7.0
AG,20.78,-3.3,55.78,21.08,23.55,23.38,15.67,-1.4,-11.78,-11.14,32.6,DN,DN,True,32.04,17.88,54.19,32.04,False,False,False,B,7.0
NNDM,1.72,-2.82,57.41,1.72,1.77,1.82,1.66,-0.23,-3.0,-5.26,3.64,UP,DN,True,2.32,1.55,34.88,2.32,False,False,False,B,7.0
HWM,252.9,-1.09,68.51,250.08,246.85,244.71,207.09,1.13,2.45,3.35,22.12,UP,UP,True,267.31,220.51,5.7,267.31,False,False,False,B,7.0
LIN,503.27,2.24,50.87,499.89,495.28,490.3,460.07,0.68,1.61,2.65,9.39,DN,UP,True,510.65,471.14,1.47,510.65,False,True,False,B,7.0
XLU,47.32,2.51,57.56,46.47,46.46,46.14,43.97,1.82,1.86,2.57,7.62,UP,UP,True,47.8,44.43,1.01,47.8,False,True,False,B,7.0
DE,617.17,4.52,59.16,593.38,593.57,594.81,512.86,4.01,3.98,3.76,20.34,UP,DN,True,674.19,549.68,9.24,674.19,False,False,False,B,7.0
CZR,26.38,-3.09,64.48,26.9,26.01,24.83,24.58,-1.91,1.44,6.22,7.33,UP,UP,False,30.88,24.94,17.06,30.88,False,False,False,B,6.0
BDX,155.89,-1.67,61.35,155.71,162.75,164.98,153.57,0.12,-4.21,-5.51,1.51,UP,DN,False,187.35,151.32,20.18,187.35,False,False,False,B,6.0
TRGP,239.93,1.88,29.99,242.23,240.26,236.05,187.04,-0.95,-0.14,1.65,28.27,DN,UP,True,250.0,173.57,4.2,253.87,False,False,False,B,6.0
LLY,945.0,1.94,61.84,929.42,958.63,973.35,905.36,1.68,-1.42,-2.91,4.38,DN,DN,False,1114.0,877.11,17.88,1114.0,False,False,False,B,6.0
NEM,121.12,3.97,68.87,116.43,113.86,115.23,93.06,4.03,6.38,5.11,30.16,UP,DN,True,131.98,94.34,8.97,134.88,False,False,False,B,6.0
CWEN,41.1,5.01,50.21,40.09,39.04,39.14,33.98,2.53,5.29,5.02,20.94,DN,DN,True,41.51,36.48,1.0,41.51,False,True,False,B,6.0
TRX,1.53,5.52,58.44,1.52,1.59,1.61,0.91,0.59,-3.74,-4.8,68.86,DN,DN,True,2.02,1.23,32.03,2.8,False,False,False,B,6.0
MGM,36.66,-5.0,65.28,37.58,36.65,36.56,35.52,-2.44,0.03,0.28,3.2,UP,UP,True,39.25,33.45,7.06,40.2,False,False,True,B,5.0
DAL,68.54,-4.43,66.86,68.85,65.54,66.71,62.66,-0.45,4.57,2.74,9.38,UP,UP,True,76.39,55.28,11.45,76.39,False,False,False,B,5.0
DFEN,71.76,-3.43,63.78,73.27,77.08,77.9,68.22,-2.07,-6.9,-7.88,5.18,UP,DN,False,97.75,55.56,36.22,97.75,False,False,False,B,5.0
PPG,111.42,-2.99,69.06,109.21,109.48,113.25,108.21,2.02,1.77,-1.62,2.97,UP,DN,True,133.43,96.06,19.75,133.43,False,False,True,B,5.0
MCD,307.61,-1.2,57.75,306.92,318.17,319.89,309.5,0.23,-3.32,-3.84,-0.61,DN,DN,False,341.75,298.33,11.1,341.75,False,False,False,B,5.0
WMB,72.04,1.25,35.27,72.1,73.36,72.73,63.27,-0.08,-1.8,-0.94,13.85,DN,DN,True,75.37,58.09,4.62,76.87,False,False,False,B,5.0
PSX,159.29,1.87,15.86,164.06,168.23,166.1,141.21,-2.91,-5.31,-4.1,12.81,DN,UP,True,190.61,149.14,19.66,190.61,False,False,False,B,5.0
NOC,678.11,1.93,42.91,681.61,709.45,708.12,616.6,-0.51,-4.42,-4.24,9.98,DN,DN,True,774.0,543.66,14.14,774.0,False,False,False,B,5.0
ES,70.72,2.12,63.09,69.43,71.34,71.16,68.85,1.86,-0.87,-0.62,2.72,DN,DN,False,76.41,66.32,8.05,76.41,False,False,True,B,5.0
GE,310.98,2.25,59.48,305.3,310.49,312.27,296.58,1.86,0.16,-0.41,4.86,UP,DN,False,348.48,270.79,12.06,348.48,False,False,True,B,5.0
EPD,37.63,2.62,24.76,37.49,37.39,37.06,33.1,0.37,0.65,1.54,13.68,DN,UP,True,39.74,31.55,5.61,39.74,False,False,False,B,5.0
WFC,85.45,4.96,61.02,83.1,80.82,82.62,84.48,2.83,5.72,3.42,1.15,UP,DN,False,95.09,74.03,11.28,95.09,False,False,True,B,5.0
ERO,31.42,8.53,68.61,29.97,28.66,29.07,23.19,4.82,9.63,8.1,35.48,UP,DN,True,35.64,22.41,13.43,39.8,False,False,True,B,5.0
ASTS,96.5,12.83,55.22,92.13,88.9,89.3,72.31,4.75,8.55,8.06,33.46,UP,UP,False,106.66,71.85,10.53,129.89,False,False,False,B,5.0
IDYA,30.75,-9.32,65.58,31.95,32.58,32.42,29.99,-3.75,-5.62,-5.16,2.53,UP,UP,True,35.68,29.57,16.03,38.1,False,False,False,B,4.0
NRGV,3.35,-6.94,52.25,3.3,3.31,3.38,3.2,1.58,1.09,-0.75,4.64,UP,UP,False,4.02,2.85,20.0,5.93,False,False,False,B,4.0
ISRG,451.56,-3.76,59.71,459.52,477.02,479.75,503.09,-1.73,-5.34,-5.88,-10.24,UP,DN,False,511.88,465.69,13.36,540.0,False,False,False,B,4.0
SJM,92.08,-3.58,50.91,93.12,101.86,103.32,104.87,-1.12,-9.6,-10.88,-12.19,DN,DN,False,119.39,94.18,29.66,119.39,False,False,False,B,4.0
KTCC,2.7,-3.23,57.14,2.72,2.8,2.85,2.94,-0.63,-3.46,-5.33,-8.01,DN,DN,False,3.25,2.62,20.37,3.25,False,False,False,B,4.0
BRO,65.92,-2.66,63.65,67.08,68.11,68.4,83.33,-1.73,-3.22,-3.63,-20.89,UP,DN,False,73.8,63.29,11.95,80.21,False,False,False,B,4.0
ACM,84.32,-2.64,53.26,85.24,89.78,91.16,109.73,-1.08,-6.08,-7.51,-23.15,UP,DN,False,109.0,87.56,29.27,109.0,False,False,False,B,4.0
RCL,278.74,-2.36,62.0,277.32,283.13,292.67,303.2,0.51,-1.55,-4.76,-8.07,UP,DN,False,356.39,260.75,27.86,356.39,False,False,False,B,4.0
MKC,53.16,-2.15,54.3,52.64,58.04,60.28,65.83,0.99,-8.4,-11.81,-19.24,UP,DN,False,72.41,47.52,36.21,72.41,False,False,False,B,4.0
TMV,37.3,1.75,33.64,36.97,36.36,36.15,36.25,0.89,2.58,3.19,2.89,DN,UP,False,39.01,33.0,4.58,39.01,False,False,False,B,4.0
BRK-B,484.27,2.04,58.55,478.08,485.13,488.25,490.16,1.29,-0.18,-0.82,-1.2,DN,DN,False,512.13,467.21,5.75,512.13,False,False,True,B,4.0
BESS,2.92,2.1,64.25,2.83,2.82,4.05,7.04,3.14,3.36,-27.84,-58.53,UP,DN,False,10.17,2.06,248.29,10.17,False,False,False,B,4.0
