# saved_at_kr,2026-05-04 16:40:29 KST
# provider,yahoo(yfinance)
group,ticker,premarket,src,ts_kst,error
tickers_core_korea,042700.KS,378000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,000990.KS,160200.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,039030.KQ,470500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,058470.KQ,120300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,089030.KQ,61300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,222800.KQ,88200.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,240810.KQ,122500.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,403870.KQ,54300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,066570.KS,143200.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,277810.KQ,685000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,455900.KQ,30100.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,058610.KQ,129200.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,117730.KQ,22650.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,012450.KS,1464000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,042660.KS,132900.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,329180.KS,680000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,010140.KS,32250.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,034020.KS,127200.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,267260.KS,1299000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,064350.KS,268500.0,yf_close(5m),2026-05-04T15:20:00+09:00,
tickers_core_korea,079550.KS,983000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,047810.KS,179800.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,015760.KS,44500.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,278470.KS,428500.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,090430.KS,134200.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,192820.KS,209000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,161890.KS,88600.0,yf_close(5m),2026-05-04T15:20:00+09:00,
tickers_core_korea,051900.KS,279500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,003230.KS,1316000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,097950.KS,241000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,271560.KS,142500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,004370.KS,381000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,282330.KS,132400.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,008770.KS,64700.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,207940.KS,1481000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,068270.KS,197800.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,000100.KS,90500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,326030.KS,99300.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,196170.KQ,373500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,000250.KQ,410000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,214150.KQ,56300.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,145720.KS,52700.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,005380.KS,539000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,000270.KS,153700.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,012330.KS,430500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,035420.KS,208500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,035720.KS,47100.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,105560.KS,157900.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,055550.KS,98000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,086790.KS,126100.0,yf_close(5m),2026-05-04T15:20:00+09:00,
tickers_core_korea,316140.KS,33300.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,051910.KS,429000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,006400.KS,704000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,003670.KS,267000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,086520.KQ,155800.0,yf_close(5m),2026-05-04T15:30:00+09:00,
