ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
IYZ,39.59,0.0,51.68,6.89,20.82,True,40.59,33.23,2.53,40.59,False,True,False,A,9.0
^TNX,4.2,-0.05,64.86,0.9,0.15,False,4.31,3.96,2.64,4.31,False,True,False,A,7.0
IDU,118.39,0.0,44.89,4.32,7.5,True,120.82,106.08,2.05,120.82,False,True,False,A,6.0
LIN,498.84,0.97,40.5,6.35,9.16,False,510.65,444.02,2.37,510.65,False,True,False,A,4.0
GLNG,46.55,0.52,61.2,9.57,14.51,True,47.48,41.68,2.0,47.48,False,True,False,B,9.0
ENLT,75.67,1.14,58.38,20.5,96.19,True,81.28,22.95,7.41,81.28,False,False,False,B,9.0
RMCF,2.55,1.19,51.9,7.75,42.43,True,2.99,1.5,17.25,2.99,False,False,False,B,9.0
MTZ,306.66,0.65,60.67,16.48,46.11,True,310.36,226.09,1.21,310.36,False,True,False,B,8.0
BATL,9.31,-17.83,56.29,42.46,261.61,True,29.7,2.33,219.01,29.7,False,False,False,B,7.0
RKLB,76.19,-3.05,62.61,-1.29,37.01,True,99.58,63.87,30.7,99.58,False,False,True,B,7.0
OIH,390.55,1.28,40.84,8.4,36.91,True,406.12,280.19,3.99,406.12,False,False,False,B,6.0
SMH,401.98,1.29,36.12,0.55,19.56,True,427.94,374.24,6.46,427.94,False,False,False,B,6.0
TSM,350.83,1.4,29.83,1.23,24.15,True,390.21,319.07,11.22,390.21,False,False,False,B,6.0
CSTM,25.53,1.43,44.68,7.1,47.34,True,27.41,14.62,7.36,27.41,False,False,False,B,6.0
SOXX,345.2,1.45,35.92,0.44,21.01,True,368.82,323.33,6.84,368.82,False,False,False,B,6.0
KLAC,1503.0,1.46,43.95,2.79,32.44,True,1577.35,1285.04,4.95,1693.35,False,False,False,B,6.0
LRCX,229.81,1.47,39.3,2.37,53.01,True,256.68,204.57,11.69,256.68,False,False,False,B,6.0
HAFN,6.78,1.5,35.78,4.04,14.01,True,7.95,5.17,17.33,7.95,False,False,False,B,6.0
FLNC,16.75,1.52,51.21,-20.22,14.53,False,33.51,13.81,100.06,33.51,False,False,False,B,6.0
AMAT,357.89,1.54,34.65,6.89,50.46,True,395.95,287.49,10.63,395.95,False,False,False,B,6.0
FRT,108.5,1.57,45.09,3.65,9.44,True,110.89,99.29,2.2,110.89,False,True,False,B,6.0
TECS,17.86,-2.93,56.77,0.57,-14.92,False,20.32,15.31,13.77,20.69,False,False,True,B,5.0
SQQQ,70.67,-2.05,59.22,2.25,-11.82,False,75.19,61.72,6.4,76.61,False,False,True,B,5.0
LOGI,90.88,-1.85,57.25,-1.41,-9.76,False,120.88,88.25,33.01,107.74,False,False,False,B,5.0
LABD,18.49,-1.81,58.31,-1.34,-53.61,False,20.5,16.16,10.87,23.02,False,False,False,B,5.0
BITX,17.85,-1.22,59.73,-15.84,-58.21,False,34.42,13.13,92.83,34.42,False,False,False,B,5.0
XLU,47.38,0.53,47.22,5.86,9.23,True,47.8,41.74,0.89,47.8,False,True,False,B,5.0
FDS,211.5,1.2,52.49,-11.2,-33.6,False,230.03,185.0,8.76,306.1,False,False,False,B,5.0
BE,163.3,2.03,43.85,10.02,84.84,True,180.9,131.0,10.78,180.9,False,False,False,B,5.0
JBL,267.9,2.12,39.01,7.31,20.93,True,281.37,227.29,5.03,281.37,False,False,False,B,5.0
