ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
XLU,46.61,-0.26,44.83,46.78,45.35,44.84,43.4,-0.36,2.78,3.95,7.39,DN,UP,True,47.8,41.74,2.55,47.8,False,True,False,A,6.0
IDU,117.52,0.0,42.1,118.21,114.94,113.67,110.19,-0.59,2.25,3.39,6.66,DN,UP,True,120.82,106.08,2.81,120.82,False,True,False,A,6.0
ENLT,75.6,-1.5,59.88,73.77,66.34,63.33,38.86,2.48,13.95,19.38,94.56,UP,UP,True,81.28,22.95,7.51,81.28,False,False,False,B,9.0
ED,113.5,-0.03,60.6,112.97,109.95,108.16,102.04,0.47,3.23,4.94,11.23,UP,UP,True,115.25,96.96,1.54,116.23,False,True,False,B,9.0
ASTS,89.46,-1.41,53.71,89.78,95.41,96.07,67.12,-0.36,-6.24,-6.88,33.28,DN,DN,True,106.66,77.17,19.23,129.89,False,False,False,B,8.0
HAL,36.48,0.73,52.87,34.87,34.58,34.08,26.48,4.63,5.51,7.05,37.77,UP,UP,True,37.03,24.92,1.5,37.03,False,True,False,B,8.0
MU,439.2,-4.88,61.2,417.52,410.23,396.92,228.38,5.19,7.06,10.65,92.31,UP,UP,True,455.5,221.69,3.71,471.34,False,False,False,B,7.0
FLEX,61.54,-3.01,50.65,62.91,63.93,63.77,57.87,-2.18,-3.74,-3.5,6.34,UP,DN,True,67.71,55.16,10.03,67.93,False,False,True,B,7.0
LUNR,17.58,-2.93,52.48,17.95,18.16,18.42,12.82,-2.03,-3.21,-4.55,37.15,DN,DN,True,23.32,14.54,32.62,23.32,False,False,True,B,7.0
CNR,101.56,0.02,69.96,94.99,92.38,93.06,82.34,6.92,9.93,9.14,23.34,UP,UP,True,103.5,81.83,1.91,103.5,False,True,False,B,7.0
APD,285.95,1.61,56.19,281.09,277.25,274.54,272.87,1.73,3.14,4.15,4.79,UP,UP,False,296.46,268.12,3.68,296.82,False,False,False,B,7.0
BATL,13.15,10.23,56.69,17.97,8.14,6.75,2.63,-26.82,61.63,94.86,400.48,DN,UP,True,29.7,2.33,125.86,29.7,False,False,False,B,7.0
AA,61.63,-4.05,51.68,63.46,61.49,61.84,41.94,-2.89,0.23,-0.35,46.96,UP,UP,True,68.4,55.04,10.98,68.4,False,False,False,B,6.0
NRGV,3.52,-1.95,54.87,3.3,3.85,4.21,2.93,6.51,-8.64,-16.38,19.97,UP,DN,False,6.35,2.85,80.4,6.35,False,False,False,B,6.0
BE,153.94,-1.69,44.87,154.17,153.91,149.48,89.04,-0.15,0.02,2.98,72.89,DN,UP,True,180.9,131.0,17.51,180.9,False,False,False,B,6.0
HAFN,6.81,-1.59,37.62,7.07,6.75,6.55,5.96,-3.73,0.89,3.97,14.33,DN,UP,True,7.95,5.17,16.81,7.95,False,False,False,B,6.0
CSTM,24.33,-1.34,42.11,25.15,24.56,23.94,17.39,-3.24,-0.93,1.63,39.91,DN,UP,True,27.41,14.62,12.66,27.41,False,False,False,B,6.0
EXPE,236.9,-1.31,63.53,237.35,234.61,246.24,224.63,-0.19,0.98,-3.79,5.46,UP,DN,False,252.23,185.34,6.47,303.8,False,False,False,B,6.0
AMAT,345.08,-1.26,39.26,343.41,343.91,336.12,238.83,0.49,0.34,2.67,44.49,DN,UP,True,395.95,287.49,14.74,395.95,False,False,False,B,6.0
TDW,76.05,1.04,46.49,77.14,71.69,68.65,56.68,-1.41,6.08,10.78,34.18,DN,UP,True,88.99,49.54,17.02,88.99,False,False,False,B,6.0
AXIA,11.13,1.37,34.15,11.32,11.19,10.85,9.5,-1.72,-0.58,2.58,17.18,DN,UP,True,12.31,8.78,10.6,12.31,False,False,False,B,6.0
EME,750.0,1.67,46.77,720.07,745.46,729.21,639.02,4.16,0.61,2.85,17.37,DN,UP,True,835.0,564.92,11.33,835.0,False,False,False,B,6.0
