ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
267260.KS,1087000.0,0.0,90.73,1022700.0,968925.0,963080.0,746600.0,6.29,12.19,12.87,45.59,UP,UP,True,1116000.0,830000.0,2.67,1116000.0,False,True,False,A,3.0
305720.KS,19190.0,0.0,80.97,18133.0,17257.12,17254.7,14607.2,5.83,11.2,11.22,31.37,UP,UP,True,19695.0,15430.0,2.63,19695.0,False,True,False,A,3.0
000215.KS,29450.0,0.0,67.39,28960.0,26531.25,26231.0,24878.75,1.69,11.0,12.27,18.37,UP,UP,True,29850.0,21550.0,1.36,30200.0,False,True,False,B,6.0
181710.KS,43700.0,0.0,66.85,39170.0,38201.25,37568.0,31307.75,11.56,14.39,16.32,39.58,UP,UP,True,44150.0,35000.0,1.03,44150.0,False,True,False,B,6.0
005935.KS,146400.0,0.0,75.71,141510.0,134700.0,131966.0,88109.75,3.46,8.69,10.94,66.16,UP,UP,True,149250.0,113500.0,1.95,150000.0,False,True,False,B,3.0
069500.KS,94500.0,0.0,78.55,90191.0,85411.5,84349.3,60756.75,4.78,10.64,12.03,55.54,UP,UP,True,95720.0,75110.0,1.29,95720.0,False,True,False,B,2.0
102110.KS,94460.0,0.0,78.85,90204.5,85387.38,84323.7,60767.55,4.72,10.63,12.02,55.44,UP,UP,True,95680.0,75115.0,1.29,95680.0,False,True,False,B,2.0
305540.KS,23870.0,0.0,89.32,22447.5,21228.5,21208.5,18072.5,6.34,12.44,12.55,32.08,UP,UP,True,24120.0,18925.0,1.05,24120.0,False,True,False,B,2.0
475310.KS,32055.0,0.0,74.77,30689.5,29477.25,28393.8,18757.28,4.45,8.74,12.89,70.89,UP,UP,True,32480.0,26390.0,1.33,32480.0,False,True,False,B,2.0
001120.KS,50400.0,0.0,62.47,48820.0,46381.25,45872.0,35320.5,3.24,8.66,9.87,42.69,DN,UP,True,54500.0,37600.0,8.13,54500.0,False,False,False,C,9.0
003490.KS,25050.0,0.0,59.38,24575.0,24842.5,24787.0,23589.75,1.93,0.84,1.06,6.19,UP,DN,True,29750.0,22800.0,18.76,29750.0,False,False,False,C,9.0
006800.KS,69000.0,0.0,60.39,68150.0,66700.01,64514.35,33334.58,1.25,3.45,6.95,106.99,UP,UP,True,76738.23,55593.03,11.21,76738.23,False,False,False,C,9.0
00680K.KS,20600.0,0.0,59.52,20309.0,20548.66,20099.93,12487.5,1.43,0.25,2.49,64.96,UP,DN,True,24173.04,18640.0,17.34,24173.04,False,False,False,C,9.0
010950.KS,115900.0,0.0,60.86,117710.0,115522.5,113426.0,82715.75,-1.54,0.33,2.18,40.12,UP,UP,True,177100.0,103600.0,52.8,177100.0,False,False,False,C,9.0
011170.KS,89300.0,0.0,63.55,90270.0,82670.0,82014.0,72976.5,-1.07,8.02,8.88,22.37,UP,UP,True,100400.0,68800.0,12.43,100500.0,False,False,False,C,9.0
030200.KS,62800.0,0.0,59.68,62510.0,61177.5,61260.0,54958.5,0.46,2.65,2.51,14.27,UP,DN,True,69400.0,54200.0,10.51,69400.0,False,False,True,C,9.0
