ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
XLU,47.29,-0.04,51.31,5.85,9.11,True,47.8,41.74,1.08,47.8,False,True,False,B,8.0
IDU,119.32,0.0,51.48,5.31,8.42,True,120.82,106.08,1.26,120.82,False,True,False,B,8.0
XOM,156.78,-0.05,65.83,10.41,30.59,True,159.61,114.61,1.81,159.61,False,True,False,B,7.0
TGT,117.92,0.25,54.93,5.39,18.41,True,126.0,111.11,6.85,126.0,False,False,False,C,9.0
BATL,15.97,0.25,61.18,151.42,531.31,True,29.7,2.33,85.97,29.7,False,False,False,C,9.0
CNR,99.12,0.77,61.88,7.01,20.82,True,103.5,81.83,4.42,103.5,False,False,False,C,9.0
CINF,167.43,-0.04,63.64,2.35,6.26,True,170.1,155.14,1.59,174.27,False,False,True,C,8.0
IYZ,39.46,0.0,50.47,6.86,20.64,True,40.59,33.23,2.86,40.59,False,False,False,C,8.0
ASTS,87.74,0.13,51.49,-8.42,32.11,True,106.66,77.17,21.56,129.89,False,False,False,C,8.0
RCAT,16.12,-0.06,66.28,19.78,57.33,True,18.78,10.8,16.5,18.78,False,False,False,C,7.0
LABD,18.94,-0.37,60.45,0.8,-52.86,False,20.5,16.16,8.24,23.02,False,False,False,C,6.0
WMT,125.86,-0.11,48.04,2.44,16.97,True,134.69,115.48,7.02,134.69,False,False,True,C,6.0
EXPD,144.25,-0.09,63.67,-6.3,8.82,False,167.19,129.59,15.9,167.19,False,False,True,C,6.0
TECS,18.47,-0.08,51.25,4.17,-12.36,False,20.32,15.31,10.02,20.69,False,False,True,C,6.0
SYY,85.45,-0.07,29.96,2.65,8.25,True,91.85,71.23,7.49,91.85,False,False,False,C,6.0
SQQQ,72.47,-0.07,53.43,4.97,-9.83,False,75.19,61.72,3.75,76.61,False,False,False,C,6.0
CAH,217.35,-0.06,38.51,0.32,19.83,True,233.6,213.58,7.48,233.6,False,False,True,C,6.0
FANG,182.63,-0.06,63.36,11.07,22.08,True,164.44,139.41,-9.96,186.66,False,True,False,C,6.0
ES,73.28,-0.04,39.19,3.09,7.3,True,76.41,66.6,4.27,76.41,False,False,False,C,6.0
KO,78.36,-0.03,35.94,3.64,10.33,True,82.0,76.35,4.65,82.0,False,False,False,C,6.0
O,65.3,-0.02,41.55,3.87,10.37,True,67.94,55.86,4.04,67.94,False,False,False,C,6.0
IYR,98.82,0.0,37.68,1.11,2.77,True,101.8,94.41,3.02,101.8,False,False,True,C,6.0
RLX,2.37,0.0,44.76,1.69,0.83,True,2.46,2.23,4.02,2.46,False,False,True,C,6.0
CB,332.08,0.01,44.39,3.79,13.18,True,345.67,296.06,4.09,345.67,False,False,False,C,6.0
APD,288.23,0.01,61.46,5.48,5.66,False,296.46,268.12,2.86,296.82,False,False,False,C,6.0
JNJ,243.84,0.04,45.0,5.25,26.39,True,251.71,235.43,3.23,251.71,False,False,False,C,6.0
PEP,160.19,0.06,26.87,2.35,9.57,True,171.48,156.09,7.05,171.48,False,False,False,C,6.0
