ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
192820.KS,204000.0,0.0,75.0,187820.0,188740.0,188010.0,205460.0,8.61,8.09,8.5,-0.71,UP,UP,False,209500.0,155500.0,2.7,209500.0,False,True,False,A,0.0
001120.KS,48000.0,4.23,62.93,45940.0,43206.25,41709.0,33741.25,4.48,11.1,15.08,42.26,UP,UP,True,49750.0,37600.0,3.65,49850.0,False,False,False,B,7.0
161890.KS,77100.0,-3.63,77.73,74840.0,71650.0,70298.0,77135.5,3.02,7.61,9.68,-0.05,UP,UP,False,77900.0,64000.0,1.04,81500.0,False,False,False,B,-3.0
000660.KS,894000.0,0.0,54.8,976100.0,927000.0,891400.0,524205.0,-8.41,-3.56,0.29,70.54,UP,UP,True,1099000.0,808000.0,22.93,1099000.0,False,False,False,C,9.0
003160.KS,33950.0,0.0,56.06,36385.0,34578.75,33603.0,22099.2,-6.69,-1.82,1.03,53.63,UP,UP,True,41700.0,27050.0,22.83,41700.0,False,False,False,C,9.0
003490.KS,25000.0,0.0,62.75,25040.0,24792.5,24581.0,23426.75,-0.16,0.84,1.7,6.72,UP,UP,True,29750.0,22000.0,19.0,29750.0,False,False,True,C,9.0
004170.KS,334000.0,0.0,57.5,336200.0,337962.5,326780.0,228466.5,-0.65,-1.17,2.21,46.19,DN,UP,True,384500.0,303500.0,15.12,391000.0,False,False,False,C,9.0
005940.KS,33600.0,0.0,59.68,33415.0,31437.5,29677.0,22633.15,0.55,6.88,13.22,48.45,UP,UP,True,42600.0,28550.0,26.79,42600.0,False,False,False,C,9.0
006400.KS,395000.0,0.0,52.46,394950.0,395012.5,381500.0,271418.0,0.01,-0.0,3.54,45.53,UP,UP,True,473500.0,348500.0,19.87,473500.0,False,False,False,C,9.0
006800.KS,64300.0,0.0,50.84,66420.0,60146.25,54276.91,29538.52,-3.19,6.91,18.47,117.68,DN,UP,True,76738.23,55593.03,19.34,76738.23,False,False,False,C,9.0
006805.KS,22000.0,0.0,50.94,22480.0,21864.19,20676.5,12752.91,-2.14,0.62,6.4,72.51,DN,UP,True,29661.15,19562.47,34.82,29661.15,False,False,True,C,9.0
00680K.KS,20100.0,0.0,50.46,20631.0,19397.26,18048.88,11486.27,-2.57,3.62,11.36,74.99,DN,UP,True,24173.04,17829.48,20.26,24173.04,False,False,False,C,9.0
009150.KS,421000.0,0.0,58.55,446450.0,379012.5,359940.0,233325.0,-5.7,11.08,16.96,80.44,UP,UP,True,474000.0,266000.0,12.59,488500.0,False,False,False,C,9.0
009155.KS,167000.0,0.0,59.64,178020.0,154210.0,148476.0,102150.0,-6.19,8.29,12.48,63.49,UP,UP,True,194400.0,113100.0,16.41,195600.0,False,False,False,C,9.0
010120.KS,776000.0,0.0,61.61,817700.0,705475.0,668090.0,431795.0,-5.1,10.0,16.15,79.71,UP,UP,True,824000.0,600000.0,6.19,907000.0,False,False,False,C,9.0
011170.KS,80200.0,0.0,63.89,79010.0,80147.5,79086.0,71042.5,1.51,0.07,1.41,12.89,UP,UP,True,100500.0,66500.0,25.31,100500.0,False,False,False,C,9.0
016360.KS,95700.0,0.0,55.44,97320.0,97107.5,94216.0,78873.25,-1.66,-1.45,1.58,21.33,DN,UP,True,119400.0,86800.0,24.76,119400.0,False,False,True,C,9.0
017670.KS,78500.0,0.0,55.06,78330.0,76735.0,73148.0,59185.5,0.22,2.3,7.32,32.63,UP,UP,True,88600.0,69000.0,12.87,88600.0,False,False,False,C,9.0
030200.KS,60100.0,0.0,51.83,59630.0,60302.5,59056.0,54131.75,0.79,-0.34,1.77,11.03,DN,UP,True,69400.0,54200.0,15.47,69400.0,False,False,True,C,9.0
032640.KS,15860.0,0.0,64.25,15571.0,15973.75,15818.2,15017.2,1.86,-0.71,0.26,5.61,UP,UP,True,17990.0,14340.0,13.43,17990.0,False,False,True,C,9.0
