ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
396500.KS,35735.0,0.0,68.77,33988.0,32818.25,32055.3,20293.75,5.14,8.89,11.48,76.09,UP,UP,True,36570.0,28350.0,2.34,36570.0,False,True,False,A,7.0
097230.KS,28550.0,0.0,71.43,26120.0,25231.0,25025.8,21446.15,9.3,13.15,14.08,33.12,UP,UP,True,29300.0,21500.0,2.63,29300.0,False,True,False,A,3.0
267260.KS,1087000.0,0.0,80.45,1003400.0,967025.0,959120.0,743575.0,8.33,12.41,13.33,46.19,UP,UP,True,1116000.0,830000.0,2.67,1116000.0,False,True,False,A,3.0
000215.KS,29450.0,0.0,59.62,28795.0,26447.5,26126.0,24850.5,2.27,11.35,12.72,18.51,UP,UP,True,29850.0,21550.0,1.36,30200.0,False,True,False,B,8.0
471990.KS,26835.0,0.0,64.82,25872.5,24812.5,23901.8,16042.2,3.72,8.15,12.27,67.28,UP,UP,True,27120.0,22340.0,1.06,27140.0,False,True,False,B,8.0
005935.KS,146600.0,0.0,68.24,139780.0,134417.5,131450.0,87624.75,4.88,9.06,11.53,67.3,UP,UP,True,149250.0,113500.0,1.81,150000.0,False,True,False,B,7.0
069500.KS,94050.0,0.0,71.23,88916.0,85206.5,84025.1,60494.6,5.77,10.38,11.93,55.47,UP,UP,True,95720.0,75110.0,1.78,95720.0,False,True,False,B,3.0
102110.KS,94085.0,0.0,71.21,88925.5,85182.5,84000.1,60505.52,5.8,10.45,12.01,55.5,UP,UP,True,95680.0,75115.0,1.7,95680.0,False,True,False,B,3.0
409820.KS,16430.0,0.0,83.78,15114.0,14545.38,14691.2,14925.7,8.71,12.96,11.84,10.08,UP,UP,True,16680.0,12405.0,1.52,16680.0,False,True,False,B,3.0
364980.KS,11820.0,0.0,72.76,11238.0,10673.88,10628.6,9325.05,5.18,10.74,11.21,26.76,UP,UP,True,11935.0,9525.0,0.97,11935.0,False,True,False,B,2.0
000155.KS,540000.0,0.0,62.65,528250.0,515475.0,509110.0,456562.5,2.22,4.76,6.07,18.28,UP,UP,True,620000.0,434000.0,14.81,620000.0,False,False,True,C,9.0
000157.KS,471000.0,0.0,63.4,440600.0,451162.5,445440.0,428040.0,6.9,4.4,5.74,10.04,UP,UP,True,608000.0,399500.0,29.09,608000.0,False,False,True,C,9.0
000725.KS,76600.0,0.0,64.95,76580.0,71710.0,70536.0,60122.0,0.03,6.82,8.6,27.41,UP,UP,True,79300.0,62200.0,3.52,85000.0,False,False,False,C,9.0
001120.KS,49550.0,0.0,56.05,49000.0,46313.75,45652.0,35225.75,1.12,6.99,8.54,40.66,DN,UP,True,54500.0,37600.0,9.99,54500.0,False,False,False,C,9.0
003490.KS,25050.0,0.0,53.98,24385.0,24845.0,24747.0,23581.75,2.73,0.83,1.22,6.23,UP,UP,True,29750.0,22800.0,18.76,29750.0,False,False,False,C,9.0
006800.KS,70400.0,0.0,60.91,67570.0,66734.63,64126.09,33101.51,4.19,5.49,9.78,112.68,UP,UP,True,76738.23,55593.03,9.0,76738.23,False,False,False,C,9.0
006805.KS,22750.0,0.0,56.02,21730.0,22604.65,22239.66,13777.74,4.69,0.64,2.29,65.12,UP,DN,True,29661.15,19562.47,30.38,29661.15,False,False,True,C,9.0
00680K.KS,20900.0,0.0,58.37,20184.0,20592.07,20041.34,12429.17,3.55,1.5,4.28,68.15,UP,UP,True,24173.04,17829.48,15.66,24173.04,False,False,False,C,9.0
007660.KS,120300.0,0.0,62.91,117410.0,113652.5,113378.0,96800.5,2.46,5.85,6.11,24.28,UP,UP,True,132500.0,96300.0,10.14,132500.0,False,False,False,C,9.0
010950.KS,117300.0,0.0,56.9,117930.0,115625.0,113062.0,82429.25,-0.53,1.45,3.75,42.3,UP,UP,True,177100.0,103600.0,50.98,177100.0,False,False,False,C,9.0
011170.KS,88700.0,0.0,60.0,89700.0,82567.5,81844.0,72855.0,-1.11,7.43,8.38,21.75,UP,UP,True,100500.0,68800.0,13.3,100500.0,False,False,False,C,9.0
012330.KS,427000.0,0.0,60.36,405550.0,418012.5,422250.0,351782.5,5.29,2.15,1.12,21.38,UP,DN,True,531000.0,372000.0,24.36,531000.0,False,False,False,C,9.0
012450.KS,1423000.0,0.0,59.0,1493300.0,1389600.0,1349380.0,1064505.0,-4.71,2.4,5.46,33.68,UP,UP,True,1655000.0,1217000.0,16.3,1655000.0,False,False,False,C,9.0
030200.KS,63900.0,0.0,63.25,62250.0,61330.0,61134.0,54905.0,2.65,4.19,4.52,16.38,UP,DN,True,69400.0,54200.0,8.61,69400.0,False,False,False,C,9.0
032820.KQ,22550.0,0.0,52.96,21665.0,21371.0,19252.2,8058.8,4.08,5.52,17.13,179.82,UP,UP,True,30200.0,12020.0,33.92,30200.0,False,False,False,C,9.0
