ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
TMV,37.16,-1.85,74.8,3.39,1.81,False,38.16,33.0,2.69,38.16,False,True,False,A,1.0
IDU,118.72,0.0,54.13,4.98,7.95,True,120.82,106.08,1.77,120.82,False,True,False,B,9.0
CNR,96.26,-2.66,64.32,4.15,17.53,True,103.5,81.83,7.52,103.5,False,False,False,B,8.0
XLU,47.29,0.7,53.2,6.07,9.2,True,47.8,41.74,1.08,47.8,False,True,False,B,8.0
ASTS,88.55,2.56,51.98,-7.28,33.96,True,129.89,77.17,46.69,129.89,False,False,False,B,7.0
LABD,19.26,-3.6,60.89,2.27,-52.47,False,21.18,16.16,9.97,23.02,False,False,True,B,5.0
BOIL,18.67,-1.99,57.35,-9.76,-41.52,False,41.25,15.55,120.94,41.25,False,False,False,B,5.0
NG=F,3.08,-1.41,57.93,-13.86,-13.69,False,7.83,2.78,154.12,7.83,False,False,False,B,5.0
SMH,394.99,1.98,38.3,-0.91,18.01,True,427.94,374.24,8.34,427.94,False,False,False,B,5.0
TECS,18.75,-4.04,52.95,5.89,-11.39,False,20.69,15.31,10.35,20.69,False,False,False,B,4.0
BITI,24.57,-3.72,32.22,-2.65,16.57,True,30.34,20.64,23.48,30.93,False,False,False,B,4.0
SQQQ,73.28,-3.25,55.31,6.27,-9.08,False,75.19,61.72,2.61,76.61,False,False,False,B,4.0
SOXX,338.64,2.21,37.35,-1.1,19.26,True,368.82,323.33,8.91,368.82,False,False,False,B,4.0
SCCO,174.63,2.22,28.2,-7.57,32.46,True,223.89,181.6,28.21,223.89,False,False,False,B,4.0
SOXS,38.71,-6.27,59.71,-4.63,-61.43,False,47.4,31.4,22.45,76.0,False,False,False,B,3.0
FNGD,62.66,-3.39,34.37,2.94,7.63,False,75.53,44.5,20.54,75.53,False,False,True,B,3.0
QID,21.26,-2.07,55.64,4.57,-4.81,False,21.54,18.87,1.32,21.87,False,False,False,B,3.0
CURE,99.1,1.23,24.82,-12.12,5.24,False,120.49,106.96,21.58,123.8,False,False,False,B,3.0
SSO,54.87,1.84,33.49,-5.87,0.51,False,60.37,56.04,10.02,60.37,False,False,False,B,3.0
BITX,17.77,7.76,61.11,-17.85,-58.75,False,34.42,13.13,93.7,34.42,False,False,False,B,3.0
HHH,64.7,1.27,18.44,-16.94,-16.15,False,85.56,77.47,32.24,87.0,False,False,False,B,2.0
UBOT,23.5,1.82,23.05,-13.96,-4.66,False,30.22,24.64,28.6,30.22,False,False,False,B,2.0
TMF,37.1,1.92,26.68,-3.67,-4.73,False,41.88,36.27,12.88,41.88,False,False,False,B,2.0
QLD,66.17,2.18,43.92,-5.04,0.0,False,75.22,67.26,13.68,75.22,False,False,False,B,2.0
LABU,153.4,3.06,37.57,-8.48,34.3,False,188.5,147.46,22.88,198.18,False,False,False,B,2.0
TNA,45.33,3.42,32.03,-14.28,3.02,False,57.99,49.72,27.93,60.44,False,False,False,B,2.0
USD,53.6,3.68,38.88,-3.62,11.38,False,61.65,47.81,15.02,61.68,False,False,True,B,2.0
KOLD,19.45,2.05,38.77,-24.81,-34.23,False,24.69,13.44,26.94,49.47,False,False,False,B,1.0
UDOW,52.62,2.06,25.46,-13.15,-1.95,False,66.21,58.67,25.83,66.21,False,False,False,B,1.0
DRN,9.68,2.11,26.94,1.61,2.82,False,9.76,8.51,0.83,10.81,False,False,True,B,1.0
FAS,117.79,2.57,33.75,-21.16,-27.48,False,161.66,148.17,37.24,184.4,False,False,False,B,1.0
SCO,8.74,2.7,7.11,-43.75,-49.56,False,20.46,17.56,134.1,21.04,False,False,False,B,1.0
UPRO,105.81,2.72,33.15,-9.14,-1.05,False,122.85,110.29,16.1,122.85,False,False,False,B,1.0
SPXL,201.72,2.73,33.17,-9.12,-0.78,False,234.09,209.68,16.05,234.09,False,False,False,B,1.0
TQQQ,47.43,3.27,43.57,-8.15,-2.7,False,58.01,49.37,22.31,58.01,False,False,False,B,1.0
NVDL,81.4,3.59,38.0,-4.54,-2.54,False,95.73,72.75,17.6,95.73,False,False,False,B,1.0
NVDU,108.9,3.66,38.05,-4.54,-5.72,False,128.05,97.39,17.58,128.05,False,False,False,B,1.0
SOXL,54.06,6.59,35.1,-8.79,37.65,False,72.36,49.33,33.85,72.36,False,False,True,B,1.0
TECL,99.8,4.2,45.09,-10.17,-10.1,False,130.8,94.81,31.06,130.8,False,False,False,B,0.0
ZD,39.59,0.33,68.18,12.0,14.07,True,41.07,22.45,3.74,50.55,False,False,False,C,7.0
RCAT,15.97,0.69,65.68,20.13,56.63,True,18.02,10.8,12.85,18.78,False,False,False,C,7.0
DEC,14.51,-0.68,64.94,7.25,1.73,False,14.85,12.35,2.34,15.13,False,False,False,C,6.0
GC=F,5020.4,-0.1,43.0,1.94,24.42,True,5405.0,4400.0,7.66,5586.2,False,False,True,C,6.0
UGL,71.52,0.06,37.14,1.34,42.3,True,90.4,61.04,26.4,90.4,False,False,True,C,6.0
HAL,33.8,0.33,40.15,0.13,28.77,True,35.55,24.92,5.18,37.03,False,False,False,C,6.0
FANG,182.99,0.34,60.91,11.73,22.51,True,164.44,139.41,-10.14,186.66,False,True,False,C,6.0
KTB,68.16,0.99,51.82,5.39,-2.84,False,78.28,56.19,14.85,80.31,False,False,True,C,6.0
IDYA,33.45,1.09,55.07,-1.18,16.53,False,39.28,29.47,17.43,39.28,False,False,True,C,6.0
