ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
471760.KS,20625.0,0.0,56.28,26.32,77.49,True,21025.0,12655.0,1.94,21025.0,False,True,False,B,9.0
000250.KQ,810000.0,0.0,54.31,55.69,190.94,True,860000.0,198500.0,6.17,860000.0,False,False,False,C,9.0
000720.KS,169400.0,0.0,53.05,40.1,112.5,True,176900.0,98000.0,4.43,176900.0,False,False,False,C,9.0
005945.KS,26400.0,0.0,50.2,13.43,37.18,True,31000.0,22000.0,17.42,31000.0,False,False,False,C,9.0
010955.KS,56800.0,0.0,50.47,4.91,25.69,True,75200.0,45550.0,32.39,75200.0,False,False,False,C,9.0
012450.KS,1369000.0,0.0,60.74,7.75,35.63,True,1655000.0,1097000.0,20.89,1655000.0,False,False,False,C,9.0
023530.KS,107900.0,0.0,50.76,18.44,40.76,True,120000.0,67800.0,11.21,120000.0,False,False,False,C,9.0
034020.KS,106200.0,0.0,51.8,11.88,42.8,True,110200.0,79000.0,3.77,110700.0,False,False,False,C,9.0
039030.KQ,422000.0,0.0,50.18,15.55,63.6,True,469500.0,361500.0,11.26,469500.0,False,False,False,C,9.0
047810.KS,190400.0,0.0,52.57,12.89,64.05,True,215500.0,156600.0,13.18,215500.0,False,False,False,C,9.0
222800.KQ,60300.0,0.0,55.62,15.01,48.12,True,65700.0,42500.0,8.96,65700.0,False,False,False,C,9.0
272210.KS,140000.0,0.0,59.96,29.67,107.76,True,184000.0,44750.0,31.43,184000.0,False,False,False,C,9.0
357780.KS,440000.0,0.0,54.62,14.64,62.72,True,530000.0,366000.0,20.45,530000.0,False,False,False,C,9.0
469150.KS,48735.0,0.0,50.77,25.09,101.9,True,51290.0,23670.0,5.24,51290.0,False,False,False,C,9.0
489790.KS,88700.0,0.0,52.04,38.24,61.8,True,94400.0,35650.0,6.43,94400.0,False,False,False,C,9.0
079550.KS,699000.0,0.0,66.07,24.52,38.39,True,899000.0,399500.0,28.61,899000.0,False,False,False,C,7.0
471990.KS,26800.0,-0.04,56.07,29.71,86.98,True,21560.0,16100.0,-19.55,27045.0,False,True,False,C,6.0
000270.KS,171400.0,0.0,34.07,7.65,43.16,True,212500.0,111000.0,23.98,212500.0,False,False,False,C,6.0
000500.KS,110900.0,0.0,45.81,18.19,49.37,True,127200.0,86700.0,14.7,127200.0,False,False,False,C,6.0
000660.KS,1013000.0,0.0,44.68,17.15,101.96,True,1099000.0,525000.0,8.49,1099000.0,False,False,False,C,6.0
000815.KS,395000.0,0.0,40.71,1.71,11.59,True,472500.0,364000.0,19.62,472500.0,False,False,False,C,6.0
