ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
RIO,99.09,0.27,83.47,94.11,93.27,93.61,75.15,5.29,6.24,5.85,31.86,UP,UP,True,101.53,82.35,2.46,101.53,False,True,False,A,3.0
FRT,108.54,0.28,80.47,106.33,106.48,105.93,99.96,2.08,1.93,2.46,8.59,UP,UP,True,110.89,102.24,2.17,110.89,False,True,False,A,3.0
TGT,122.94,0.35,71.72,121.21,117.69,116.42,101.61,1.43,4.46,5.6,20.99,UP,UP,True,126.0,111.11,2.49,126.0,False,True,False,A,3.0
FCX,67.84,0.36,84.54,61.32,61.27,61.51,49.26,10.63,10.73,10.29,37.72,UP,UP,True,69.75,50.79,2.82,69.75,False,True,False,A,3.0
NXT,116.58,-1.13,52.51,115.17,114.98,115.7,88.56,1.22,1.39,0.76,31.64,DN,DN,True,131.72,97.46,12.99,131.72,False,False,False,B,9.0
BE,165.73,-1.05,58.37,140.16,150.71,150.95,98.76,18.24,9.97,9.79,67.8,UP,UP,True,169.09,131.0,2.03,180.9,False,False,False,B,8.0
DFEN,71.76,-1.69,56.25,67.24,78.25,78.27,67.59,6.72,-8.29,-8.32,6.17,UP,DN,False,97.75,70.76,36.22,97.75,False,False,False,B,6.0
NVDL,83.28,-1.09,67.07,74.82,79.71,80.78,85.22,11.31,4.48,3.09,-2.27,UP,DN,True,85.95,72.75,3.21,95.73,False,False,False,B,6.0
LIN,503.27,0.19,59.83,498.27,493.1,486.5,459.25,1.0,2.06,3.45,9.59,UP,UP,False,510.65,471.14,1.47,510.65,False,True,False,B,6.0
FDS,215.01,1.12,52.37,218.01,210.11,212.53,299.89,-1.37,2.33,1.17,-28.3,UP,UP,False,230.03,191.23,6.99,296.65,False,False,False,B,6.0
CF,120.18,1.8,43.58,129.02,115.72,111.31,92.19,-6.85,3.85,7.97,30.36,DN,UP,True,137.44,75.87,14.36,141.96,False,False,False,B,6.0
ERY,11.85,-1.27,59.3,10.86,11.85,12.36,18.52,9.16,0.0,-4.14,-36.0,UP,DN,False,21.17,18.66,78.65,17.75,False,False,False,B,5.0
LEU,187.24,-1.02,51.24,180.79,196.48,209.9,250.93,3.57,-4.7,-10.8,-25.38,DN,DN,False,227.37,182.1,21.43,345.6,False,False,False,B,5.0
DRIP,4.85,-1.02,59.74,4.35,5.16,5.53,8.1,11.52,-6.01,-12.26,-40.11,UP,DN,False,9.47,7.54,95.26,8.65,False,False,False,B,5.0
AI,8.58,1.0,50.47,8.44,9.05,9.48,15.85,1.62,-5.22,-9.48,-45.86,UP,DN,False,14.48,7.72,68.76,14.2,False,False,False,B,5.0
CAN,0.45,-2.17,54.62,0.42,0.47,0.49,0.81,6.38,-3.33,-8.49,-44.78,UP,DN,False,0.56,0.43,23.33,0.95,False,False,False,B,4.0
SUUN,0.57,-4.1,50.46,0.57,0.73,0.89,1.48,-0.65,-21.73,-35.79,-61.61,DN,DN,False,2.08,1.45,264.91,2.08,False,False,False,B,3.0
SAFX,0.58,-3.54,66.6,0.45,0.32,0.29,0.84,28.37,83.58,100.22,-31.32,UP,UP,False,0.65,0.15,12.07,0.79,False,False,False,B,3.0
