ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
FDS,210.0,0.48,52.49,-11.83,-34.08,False,230.03,185.0,9.54,306.1,False,False,False,C,5.0
DD,45.76,0.48,17.42,-1.25,24.27,True,52.66,40.18,15.08,52.66,False,False,True,C,5.0
LYFT,14.11,0.5,55.84,-11.02,-20.19,False,23.33,12.83,65.34,20.51,False,False,False,C,5.0
VRTX,465.0,0.54,42.97,-1.05,6.08,True,503.88,450.67,8.36,507.92,False,False,True,C,5.0
CENX,56.8,0.55,61.07,13.31,77.93,True,34.52,43.11,-39.23,59.12,False,False,False,C,5.0
BDX,162.68,0.64,9.75,-2.55,7.55,True,187.35,151.32,15.16,187.35,False,False,False,C,5.0
HLT,303.8,0.83,39.5,-0.17,9.42,True,333.86,285.11,9.89,333.86,False,False,True,C,5.0
FLNG,29.49,1.1,63.08,8.53,15.52,True,27.46,25.41,-6.88,30.85,False,False,False,C,5.0
CCJ,112.75,1.1,42.71,-3.17,24.96,True,126.13,107.92,11.87,135.24,False,False,True,C,5.0
AMKR,47.0,1.42,39.43,-2.75,40.36,True,57.09,42.14,21.47,57.09,False,False,True,C,5.0
ENPH,44.31,-0.87,41.37,5.95,19.13,False,52.93,25.78,19.45,52.93,False,False,False,C,4.0
CHD,97.01,-0.31,28.21,0.25,5.24,False,106.04,81.57,9.31,106.04,False,False,False,C,4.0
ED,114.55,-0.3,66.33,6.21,12.31,True,115.25,96.96,0.61,116.22,False,True,False,C,4.0
XOM,158.58,-0.14,68.93,11.1,31.78,True,156.93,114.61,-1.04,160.45,False,True,False,C,4.0
FNGD,62.88,-0.13,41.93,2.67,8.38,False,75.53,44.5,20.12,75.53,False,False,True,C,4.0
ADM,72.12,-0.0,66.23,7.49,19.73,True,70.09,65.5,-2.81,73.72,False,True,False,C,4.0
GSAT,60.8,0.03,44.72,0.12,36.2,False,65.02,53.73,6.94,68.72,False,False,True,C,4.0
CVE,23.56,0.04,65.81,14.67,36.67,True,18.75,15.63,-20.42,24.06,False,True,False,C,4.0
EXPE,241.54,0.12,69.81,-2.29,7.7,False,252.23,185.34,4.43,303.8,False,False,True,C,4.0
LIN,495.21,0.23,40.5,5.57,8.37,False,510.65,444.02,3.12,510.65,False,False,False,C,4.0
CL,88.93,-1.12,31.46,-1.33,4.92,False,99.33,75.96,11.69,99.33,False,False,True,C,3.0
IREN,42.55,-0.95,48.3,-8.42,14.34,False,47.25,36.52,11.05,63.59,False,False,False,C,3.0
LABU,156.0,-0.93,38.74,-6.9,35.33,False,188.5,147.46,20.83,198.18,False,False,False,C,3.0
DAL,64.26,-0.88,40.69,-5.08,5.93,False,76.39,64.47,18.88,76.39,False,False,True,C,3.0
CORZ,16.29,-0.79,39.47,-5.9,1.76,False,20.06,14.71,23.14,20.06,False,False,False,C,3.0
ERO,26.56,-0.78,18.54,-14.68,21.28,False,35.64,19.09,34.19,39.8,False,False,False,C,3.0
ORA,107.27,-0.68,34.64,-8.57,4.97,False,132.58,100.84,23.59,132.58,False,False,False,C,3.0
GOOGL,309.42,-0.48,47.95,-2.92,20.01,False,349.0,296.12,12.79,349.0,False,False,False,C,3.0
SSO,54.99,-0.47,30.78,-5.48,0.53,False,60.37,56.04,9.78,60.37,False,False,False,C,3.0
LLY,926.0,-0.47,28.81,-10.46,4.04,False,1114.0,993.58,20.3,1133.95,False,False,False,C,3.0
QLD,66.55,-0.45,39.33,-4.29,0.36,False,75.22,67.26,13.03,75.22,False,False,False,C,3.0
IBM,255.08,-0.4,68.95,-7.46,-8.66,False,319.9,220.72,25.41,319.9,False,False,False,C,3.0
PM,172.16,-0.39,29.88,-2.16,2.88,False,191.3,153.71,11.12,191.3,False,False,True,C,3.0
NUE,161.5,-0.36,27.44,-8.54,6.73,False,196.9,155.0,21.92,196.9,False,False,False,C,3.0
TSLA,398.59,-0.17,39.35,-4.82,1.2,False,498.83,387.53,25.15,498.83,False,False,False,C,3.0
PPH,104.08,-0.13,30.12,-3.2,8.56,False,112.58,101.64,8.17,112.58,False,False,True,C,3.0
GS,806.0,-0.13,23.94,-11.01,1.29,False,968.39,754.0,20.15,984.7,False,False,False,C,3.0
SRRK,40.66,-0.12,31.21,-9.65,6.57,False,49.82,40.62,22.53,49.82,False,False,False,C,3.0
BEN,24.59,-0.12,29.5,-6.17,1.26,False,28.32,21.11,15.17,28.32,False,False,False,C,3.0
USD,53.22,-0.08,36.61,-4.28,10.02,False,61.65,47.81,15.84,61.68,False,False,True,C,3.0
BRK-B,492.31,-0.05,48.98,-0.21,0.16,False,512.13,472.52,4.03,512.13,False,False,True,C,3.0
AAPL,254.2,-0.01,22.25,-2.97,3.28,False,280.91,243.42,10.51,280.91,False,False,False,C,3.0
KOS,2.4,-0.0,60.13,40.01,44.66,False,1.2,0.84,-50.0,2.77,False,False,False,C,3.0
CEG,307.69,-0.0,37.23,1.26,-6.64,False,333.8,243.3,8.49,378.5,False,False,True,C,3.0
BBH,187.65,0.0,35.79,-3.54,6.03,False,202.91,190.79,8.13,202.91,False,False,False,C,3.0
IYH,62.34,0.0,28.47,-4.58,2.25,False,66.86,64.4,7.25,67.63,False,False,False,C,3.0
IYW,190.81,0.0,41.31,-2.22,0.59,False,205.69,185.32,7.8,205.69,False,False,True,C,3.0
TPOR,29.25,0.0,28.39,-15.1,1.06,False,40.43,30.89,38.22,40.43,False,False,False,C,3.0
AFL,109.52,0.0,35.22,-1.8,1.28,False,119.32,106.32,8.95,119.32,False,False,True,C,3.0
GE,302.1,0.0,24.42,-5.4,3.77,False,348.48,290.07,15.35,348.48,False,False,False,C,3.0
NVDA,181.99,0.03,37.18,-1.76,2.33,False,197.63,174.64,8.59,197.63,False,False,True,C,3.0
XLK,139.62,0.06,42.17,-1.78,1.51,False,149.9,134.99,7.36,149.9,False,False,True,C,3.0
