ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
FCX,67.84,-0.8,82.98,62.56,61.43,61.58,49.4,8.45,10.43,10.16,37.34,UP,UP,True,69.75,50.79,2.82,69.75,False,True,False,A,3.0
RIO,99.09,0.22,81.37,95.28,93.28,93.67,75.36,4.0,6.23,5.78,31.49,UP,DN,True,101.53,82.35,2.46,101.53,False,True,False,A,3.0
FRT,108.54,0.31,73.62,106.94,106.59,106.1,100.03,1.5,1.83,2.3,8.5,UP,UP,True,110.89,102.24,2.17,110.89,False,True,False,A,3.0
CVE,25.91,-1.78,61.95,26.34,24.15,23.43,18.31,-1.65,7.29,10.61,41.47,DN,UP,True,27.65,15.63,6.72,27.65,False,False,False,B,9.0
WDS,23.57,-1.73,51.91,23.98,22.22,21.39,17.49,-1.72,6.1,10.18,34.8,DN,UP,True,25.19,14.57,6.87,25.19,False,False,False,B,9.0
LABU,175.27,-1.59,64.26,169.43,162.39,163.07,124.43,3.45,7.93,7.48,40.86,UP,UP,True,188.5,133.96,7.55,198.18,False,False,False,B,9.0
XLK,142.59,-1.38,63.75,137.65,138.26,138.89,139.04,3.59,3.13,2.66,2.55,UP,UP,True,149.9,126.68,5.13,149.9,False,False,False,B,9.0
CHRD,133.39,-1.24,54.48,139.19,124.22,119.44,103.55,-4.17,7.38,11.68,28.82,DN,UP,True,148.42,87.35,11.27,148.42,False,False,False,B,9.0
SLB,53.03,1.61,61.95,51.1,49.65,49.74,40.09,3.77,6.81,6.62,32.29,DN,UP,True,54.8,43.55,3.34,54.8,False,False,False,B,9.0
LYB,73.18,-3.82,56.81,77.44,68.68,65.93,54.56,-5.5,6.55,11.0,34.12,DN,UP,True,83.94,46.82,14.7,83.94,False,False,False,B,8.0
CF,120.18,-3.03,53.62,128.09,116.55,111.97,92.37,-6.18,3.12,7.33,30.11,DN,UP,True,141.96,75.87,18.12,141.96,False,False,False,B,8.0
VLO,232.97,-2.87,51.64,243.34,227.04,220.63,176.53,-4.26,2.61,5.59,31.98,DN,UP,True,258.43,194.58,10.93,258.43,False,False,False,B,8.0
EQNR,38.74,-2.32,51.28,40.73,35.46,33.8,26.76,-4.88,9.24,14.6,44.79,DN,UP,True,43.46,22.26,12.18,43.46,False,False,False,B,8.0
HAL,37.68,-2.21,55.78,38.26,36.37,35.93,27.91,-1.51,3.6,4.88,35.0,DN,UP,True,41.18,33.49,9.29,41.18,False,False,False,B,8.0
ASTS,96.5,-2.08,57.07,90.22,88.5,90.95,71.5,6.96,9.04,6.1,34.96,UP,UP,True,106.66,71.85,10.53,129.89,False,False,False,B,8.0
SU,63.78,-2.03,57.7,65.33,60.66,59.32,46.39,-2.37,5.15,7.53,37.49,DN,UP,True,67.76,42.09,6.24,67.76,False,False,False,B,8.0
APA,38.69,-2.03,51.46,41.14,35.39,33.72,25.62,-5.95,9.31,14.74,51.01,DN,UP,True,45.66,23.25,18.01,45.66,False,False,False,B,8.0
NVDL,83.28,-1.1,64.68,76.56,79.67,80.62,85.3,8.78,4.53,3.29,-2.37,UP,DN,True,85.95,64.61,3.21,95.73,False,False,False,B,8.0
NVDU,110.87,-1.1,64.31,101.81,106.39,107.69,117.41,8.89,4.21,2.96,-5.57,UP,DN,True,115.01,86.02,3.73,128.05,False,False,False,B,8.0
JNJ,239.72,1.82,50.04,241.0,241.89,240.83,201.05,-0.53,-0.9,-0.46,19.24,DN,DN,True,247.21,232.24,3.12,251.71,False,False,False,B,8.0
DEC,16.57,2.09,54.55,16.95,15.25,14.84,14.47,-2.25,8.66,11.68,14.52,DN,UP,True,18.9,12.35,14.06,18.9,False,False,False,B,8.0
DE,617.17,2.4,63.26,585.13,596.35,591.31,511.32,5.48,3.49,4.37,20.7,UP,UP,True,674.19,549.68,9.24,674.19,False,False,False,B,8.0
WMT,127.52,2.47,57.95,125.52,125.05,125.54,110.15,1.59,1.98,1.58,15.77,UP,DN,True,134.69,118.02,5.62,134.69,False,False,True,B,8.0
