ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
RIO,99.09,-0.56,81.18,98.46,93.53,94.27,76.37,0.64,5.95,5.12,29.74,UP,UP,True,101.53,82.35,2.46,101.53,False,True,False,A,3.0
LIN,503.27,0.73,50.27,499.9,495.36,491.1,460.18,0.67,1.6,2.48,9.36,DN,UP,True,510.65,471.14,1.47,510.65,False,True,False,B,8.0
NEE,94.71,2.16,54.08,92.78,92.39,92.2,82.3,2.08,2.51,2.72,15.07,DN,UP,True,96.21,89.17,1.58,96.21,False,True,False,B,8.0
TR,44.31,2.5,52.82,43.45,42.21,41.68,38.66,1.98,4.97,6.32,14.62,DN,UP,True,45.06,40.2,1.69,45.06,False,True,False,B,8.0
ALB,177.69,-10.14,61.6,186.87,175.93,174.25,124.42,-4.91,1.0,1.97,42.82,UP,UP,True,206.0,154.69,15.93,215.71,False,False,False,B,7.0
RCAT,12.24,-3.81,55.85,12.71,13.87,13.54,10.97,-3.73,-11.76,-9.63,11.53,UP,UP,True,18.78,11.18,53.43,18.78,False,False,False,B,7.0
ASML,1484.01,1.45,69.51,1448.81,1393.42,1401.18,1087.71,2.43,6.5,5.91,36.43,UP,DN,True,1547.22,1248.11,4.26,1547.22,False,False,False,B,7.0
OIH,412.13,2.42,50.44,406.89,395.61,392.25,304.65,1.29,4.18,5.07,35.28,UP,UP,True,423.85,365.6,2.84,423.85,False,False,False,B,7.0
XLU,47.32,2.45,53.89,46.47,46.45,46.2,44.0,1.82,1.87,2.43,7.55,UP,UP,True,47.71,44.43,0.82,47.8,False,True,False,B,7.0
CWEN-A,40.93,3.42,55.06,40.03,38.29,38.06,32.32,2.24,6.88,7.53,26.63,DN,UP,True,41.26,34.17,0.81,41.26,False,True,False,B,7.0
AA,73.91,11.51,56.52,70.89,64.78,63.92,46.06,4.27,14.09,15.63,60.45,DN,UP,True,75.7,55.06,2.42,75.7,False,True,False,B,7.0
IDYA,30.75,-8.97,61.41,32.09,32.63,32.46,30.05,-4.18,-5.75,-5.28,2.33,UP,UP,True,35.68,29.57,16.03,38.1,False,False,False,B,6.0
FLNG,28.98,-6.74,60.73,30.32,29.61,29.0,26.27,-4.42,-2.14,-0.07,10.3,UP,UP,True,31.99,28.76,10.39,31.99,False,False,True,B,6.0
AG,20.78,-1.98,62.36,21.06,23.39,23.4,15.73,-1.31,-11.18,-11.21,32.06,DN,DN,False,23.3,17.88,12.13,32.04,False,False,False,B,6.0
BDX,155.89,-1.77,61.31,156.05,162.08,164.91,153.67,-0.1,-3.82,-5.47,1.44,UP,DN,False,187.35,151.32,20.18,187.35,False,False,False,B,6.0
APD,298.17,0.46,58.52,296.18,286.4,286.05,274.16,0.67,4.11,4.24,8.76,UP,UP,False,301.25,268.12,1.03,301.25,False,True,False,B,6.0
GSG,31.19,1.08,39.83,31.34,30.17,29.15,24.59,-0.48,3.37,7.02,26.83,DN,UP,True,34.05,22.47,9.17,34.05,False,False,False,B,6.0
GLNG,52.72,1.15,39.79,53.35,49.89,48.72,42.0,-1.18,5.67,8.22,25.52,DN,UP,True,56.82,41.68,7.78,56.82,False,False,False,B,6.0
UCO,39.91,1.19,42.3,40.32,36.72,34.09,24.91,-1.03,8.68,17.06,60.23,UP,UP,True,44.25,18.49,10.87,44.25,False,False,False,B,6.0
BNO,47.83,1.23,37.58,48.3,46.19,43.49,33.15,-0.98,3.55,9.99,44.26,DN,UP,True,55.66,27.83,16.37,55.66,False,False,False,B,6.0
TRX,1.53,7.75,60.81,1.51,1.58,1.61,0.91,1.46,-3.18,-4.78,67.86,DN,DN,True,1.69,1.23,10.46,2.8,False,False,False,B,6.0
MGM,36.66,-4.4,69.55,37.65,36.69,36.6,35.53,-2.63,-0.08,0.17,3.19,UP,UP,True,39.25,33.45,7.06,40.2,False,False,True,B,5.0
PPG,111.42,-2.77,68.47,110.28,109.18,113.06,108.19,1.03,2.05,-1.45,2.99,UP,DN,True,133.43,96.06,19.75,133.43,False,False,True,B,5.0
HD,339.37,-1.92,64.7,338.72,344.61,352.79,372.28,0.19,-1.52,-3.8,-8.84,UP,DN,False,397.63,315.31,17.17,397.63,False,False,False,B,5.0
ACM,84.32,-1.81,58.25,85.33,89.48,90.91,109.58,-1.18,-5.76,-7.25,-23.05,UP,DN,False,109.0,87.56,29.27,109.0,False,False,False,B,5.0
AMCR,42.04,1.08,64.52,41.06,42.17,43.62,43.21,2.38,-0.31,-3.62,-2.72,UP,DN,False,50.94,37.95,21.17,50.94,False,False,False,B,5.0
SCO,8.1,1.19,53.46,7.97,9.56,10.73,16.1,1.64,-15.28,-24.53,-49.68,DN,DN,False,20.46,17.56,152.59,17.57,False,False,False,B,5.0
MDT,87.95,1.37,54.76,87.2,89.56,91.58,94.49,0.86,-1.8,-3.97,-6.92,DN,DN,False,105.5,84.92,19.95,105.5,False,False,False,B,5.0
SCHW,94.59,1.4,50.43,95.57,94.5,95.04,95.91,-1.03,0.09,-0.48,-1.37,DN,DN,False,107.5,90.0,13.65,107.5,False,False,False,B,5.0
AR,37.46,1.6,16.85,37.66,39.41,38.41,34.75,-0.54,-4.94,-2.47,7.8,DN,UP,True,45.75,32.81,22.13,45.75,False,False,False,B,5.0
PSX,159.29,1.92,17.1,161.96,168.24,166.13,141.36,-1.65,-5.32,-4.12,12.69,DN,UP,True,190.61,149.14,19.66,190.61,False,False,False,B,5.0
RRC,42.4,2.02,25.29,42.27,42.8,41.68,37.62,0.31,-0.94,1.72,12.72,DN,UP,True,48.31,32.68,13.94,48.31,False,False,True,B,5.0
LLY,945.0,2.04,59.94,929.33,956.55,971.45,906.1,1.69,-1.21,-2.72,4.29,DN,DN,False,1114.0,877.11,17.88,1114.0,False,False,False,B,5.0
FANG,187.55,2.13,30.58,186.85,185.5,182.33,155.41,0.37,1.11,2.86,20.68,DN,UP,True,204.91,139.41,9.26,204.91,False,False,False,B,5.0
ET,19.22,2.15,27.14,18.93,18.92,18.83,17.57,1.52,1.61,2.09,9.37,DN,DN,True,19.86,18.24,3.33,19.86,False,False,True,B,5.0
TRGP,239.93,2.31,30.97,241.12,240.34,236.62,187.35,-0.49,-0.17,1.4,28.07,DN,UP,True,253.87,173.57,5.81,253.87,False,False,False,B,5.0
RTX,201.56,2.47,66.7,199.77,200.35,200.41,177.39,0.89,0.6,0.57,13.62,DN,DN,True,205.36,185.57,1.89,214.5,False,False,True,B,5.0
VLO,232.97,2.49,35.23,237.04,231.25,225.03,178.92,-1.72,0.74,3.53,30.21,DN,UP,True,258.43,194.58,10.93,258.43,False,False,False,B,5.0
EPD,37.63,2.62,25.75,37.37,37.4,37.09,33.13,0.68,0.62,1.45,13.59,DN,UP,True,39.74,31.55,5.61,39.74,False,False,False,B,5.0
SU,63.78,3.53,34.18,63.71,61.49,60.27,47.01,0.11,3.72,5.83,35.68,DN,UP,True,67.76,42.09,6.24,67.76,False,False,False,B,5.0
ADM,70.32,3.54,36.33,69.32,69.81,69.52,62.45,1.44,0.73,1.15,12.59,DN,DN,True,74.19,65.07,5.5,74.19,False,False,True,B,5.0
XOP,167.03,3.62,25.18,167.33,168.09,164.01,138.46,-0.18,-0.63,1.84,20.63,DN,UP,True,190.36,123.16,13.97,190.36,False,False,False,B,5.0
CVE,25.91,3.89,39.15,25.76,24.52,23.97,18.6,0.59,5.65,8.08,39.29,DN,UP,True,27.65,15.63,6.72,27.65,False,False,False,B,5.0
WFC,85.45,4.37,63.21,83.1,80.65,82.42,84.48,2.83,5.95,3.68,1.15,UP,DN,False,95.09,74.03,11.28,95.09,False,False,True,B,5.0
SATL,7.64,11.53,69.58,7.14,4.83,4.51,3.36,6.94,58.17,69.29,127.15,UP,UP,True,8.02,2.87,4.97,8.02,False,False,False,B,5.0
ASTS,96.5,23.26,53.28,90.48,88.86,89.0,72.47,6.66,8.6,8.42,33.16,DN,UP,False,106.66,71.85,10.53,129.89,False,False,False,B,5.0
XLK,142.59,-7.66,,146.85,139.73,139.99,139.69,-2.9,2.04,1.86,2.08,UP,UP,True,149.9,126.68,5.13,154.81,False,False,True,B,4.0
NRGV,3.35,-6.64,62.34,3.34,3.33,3.37,3.22,0.25,0.69,-0.49,4.19,UP,UP,False,4.02,2.95,20.0,5.76,False,False,False,B,4.0
CHRW,168.55,-6.44,68.88,171.77,173.8,176.56,149.5,-1.88,-3.02,-4.54,12.74,UP,DN,True,194.54,149.36,15.42,203.34,False,False,False,B,4.0
GTE,7.52,-5.59,35.91,7.86,7.83,7.42,5.11,-4.3,-3.92,1.31,47.18,DN,UP,True,9.74,3.82,29.52,9.74,False,False,True,B,4.0
NNDM,1.72,-5.49,67.92,1.73,1.77,1.82,1.66,-0.81,-2.76,-5.32,3.56,UP,DN,True,2.32,1.55,34.88,2.32,False,False,False,B,4.0
TGT,122.94,-5.01,67.84,123.0,118.89,118.15,102.31,-0.05,3.41,4.05,20.17,UP,UP,True,126.0,111.11,2.49,129.78,False,False,False,B,4.0
SJM,92.08,-3.75,51.75,93.17,101.49,103.05,104.82,-1.17,-9.27,-10.64,-12.15,DN,DN,False,119.39,94.18,29.66,119.39,False,False,False,B,4.0
ROP,347.91,-3.69,59.21,356.17,353.43,349.72,448.89,-2.32,-1.56,-0.52,-22.5,UP,UP,False,369.27,340.41,6.14,413.0,False,False,False,B,4.0
BRO,65.92,-3.41,60.37,67.25,68.08,68.32,83.13,-1.98,-3.17,-3.51,-20.71,UP,DN,False,73.8,63.29,11.95,80.21,False,False,False,B,4.0
KTCC,2.7,-3.23,57.14,2.72,2.79,2.85,2.93,-0.88,-3.1,-5.22,-7.97,UP,DN,False,2.91,2.62,7.78,3.25,False,False,False,B,4.0
BSX,61.7,-2.97,53.1,63.03,68.33,69.66,91.96,-2.12,-9.71,-11.43,-32.9,UP,DN,False,76.87,60.59,24.59,94.75,False,False,False,B,4.0
CZR,26.38,-2.44,66.89,26.93,26.15,24.97,24.56,-2.04,0.87,5.65,7.39,UP,UP,False,30.88,24.94,17.06,30.88,False,False,False,B,4.0
UGL,63.74,-1.71,69.79,63.79,67.16,68.12,53.54,-0.07,-5.09,-6.44,19.04,UP,DN,False,81.9,53.33,28.49,90.4,False,False,False,B,4.0
PPLT,186.54,-1.09,68.01,188.44,188.15,188.44,161.6,-1.01,-0.85,-1.01,15.43,UP,DN,False,215.4,164.4,15.47,261.62,False,False,False,B,4.0
MPC,219.71,2.1,24.99,225.09,225.61,220.78,190.82,-2.39,-2.62,-0.49,15.14,DN,UP,True,255.77,190.32,16.41,255.77,False,False,False,B,4.0
JNJ,239.72,2.66,30.46,237.85,240.95,241.23,203.12,0.79,-0.51,-0.63,18.02,DN,DN,True,247.21,232.24,3.12,251.71,False,False,True,B,4.0
XLE,56.92,2.82,21.65,56.83,57.78,57.07,47.92,0.17,-1.48,-0.26,18.78,DN,UP,True,63.46,43.77,11.49,63.46,False,False,True,B,4.0
DRLL,36.19,2.94,21.59,36.23,36.98,36.4,30.69,-0.12,-2.14,-0.57,17.9,DN,UP,True,41.03,27.76,13.36,41.03,False,False,True,B,4.0
XOM,153.5,3.67,20.23,152.51,155.91,154.75,126.15,0.65,-1.55,-0.81,21.68,DN,DN,True,176.41,114.61,14.93,176.41,False,False,True,B,4.0
ED,114.81,3.77,38.07,112.17,112.24,111.89,103.22,2.35,2.29,2.61,11.23,DN,DN,True,116.23,108.48,1.24,116.23,False,True,False,B,4.0
FSLR,199.35,3.77,56.64,196.42,198.36,204.31,220.69,1.49,0.5,-2.43,-9.67,DN,DN,False,250.99,182.99,25.9,251.36,False,False,False,B,4.0
WDS,23.57,4.06,36.03,23.54,22.76,21.94,17.68,0.12,3.54,7.43,33.35,DN,UP,True,24.91,14.57,5.69,25.19,False,False,False,B,4.0
SHEL,91.9,4.27,35.94,91.07,88.76,86.74,76.49,0.91,3.53,5.95,20.15,DN,UP,True,94.9,68.62,3.26,94.9,False,False,False,B,4.0
USO,125.7,4.4,42.9,125.16,112.94,105.99,81.13,0.43,11.3,18.6,54.93,DN,UP,True,143.98,67.35,14.54,143.98,False,False,False,B,4.0
