ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
005490.KS,418500.0,0.0,85.71,381000.0,357700.0,362060.0,321737.5,9.84,17.0,15.59,30.07,UP,UP,True,427500.0,318000.0,2.15,427500.0,False,True,False,A,3.0
005930.KS,218000.0,0.0,78.05,211350.0,195886.25,192539.0,120191.0,3.15,11.29,13.22,81.38,UP,UP,True,223000.0,167000.0,2.29,223000.0,False,True,False,A,3.0
032640.KS,17570.0,5.27,64.34,17204.0,16009.25,16160.0,15312.25,2.13,9.75,8.73,14.74,UP,DN,True,17990.0,14340.0,2.39,18500.0,False,False,False,B,6.0
000720.KS,168400.0,0.0,64.33,176880.0,160847.5,152750.0,91058.5,-4.79,4.7,10.25,84.94,UP,UP,True,198400.0,139600.0,17.81,198400.0,False,False,False,C,9.0
005090.KS,62900.0,0.0,61.6,53790.0,54822.5,51406.0,30416.5,16.94,14.73,22.36,106.8,UP,UP,True,68300.0,38000.0,8.59,68300.0,False,False,False,C,9.0
006800.KS,68900.0,0.0,64.09,69000.0,66782.11,65267.0,33798.23,-0.14,3.17,5.57,103.86,UP,UP,True,76738.23,55593.03,11.38,76738.23,False,False,False,C,9.0
006805.KS,22700.0,0.0,63.83,22185.0,22420.88,22320.8,13975.3,2.32,1.24,1.7,62.43,UP,DN,True,29661.15,19940.0,30.67,29661.15,False,False,True,C,9.0
00680K.KS,20700.0,0.0,63.4,20522.0,20548.72,20236.97,12604.71,0.87,0.74,2.29,64.22,UP,DN,True,24173.04,18640.0,16.78,24173.04,False,False,False,C,9.0
030200.KS,61900.0,0.0,62.14,62960.0,60957.5,61486.0,55057.5,-1.68,1.55,0.67,12.43,UP,DN,True,69400.0,54200.0,12.12,69400.0,False,False,True,C,9.0
032820.KQ,22050.0,0.0,55.6,21970.0,21829.0,20037.2,8330.52,0.36,1.01,10.05,164.69,UP,UP,True,30200.0,19300.0,36.96,30200.0,False,False,False,C,9.0
047050.KS,80400.0,0.0,51.51,75130.0,74870.0,73548.0,57813.25,7.01,7.39,9.32,39.07,UP,UP,True,87200.0,58700.0,8.46,87200.0,False,False,False,C,9.0
047810.KS,185300.0,0.0,51.35,190850.0,184837.5,181856.0,127481.0,-2.91,0.25,1.89,45.35,DN,UP,True,205500.0,164200.0,10.9,215500.0,False,False,True,C,9.0
112610.KS,69100.0,0.0,54.67,65530.0,60418.75,57409.0,47208.5,5.45,14.37,20.36,46.37,DN,UP,True,79400.0,41800.0,14.91,79400.0,False,False,False,C,9.0
200710.KQ,56300.0,0.0,60.52,53230.0,49758.75,47997.0,31720.05,5.77,13.15,17.3,77.49,UP,UP,True,61500.0,34600.0,9.24,61500.0,False,False,False,C,9.0
211270.KQ,17400.0,0.0,62.3,16979.0,16671.25,17154.8,13960.45,2.48,4.37,1.43,24.64,UP,DN,True,19690.0,14980.0,13.16,22400.0,False,False,True,C,9.0
272210.KS,134100.0,0.0,55.99,132420.0,133777.5,128308.0,76575.75,1.27,0.24,4.51,75.12,UP,UP,True,184000.0,113500.0,37.21,184000.0,False,False,True,C,9.0
295310.KQ,90100.0,0.0,51.93,89330.0,89535.0,88638.0,49992.25,0.86,0.63,1.65,80.23,UP,UP,True,116600.0,72000.0,29.41,116600.0,False,False,True,C,9.0
297090.KQ,8320.0,0.0,54.04,7825.0,7585.25,7378.2,6792.15,6.33,9.69,12.76,22.49,DN,UP,True,9600.0,5540.0,15.38,9600.0,False,False,False,C,9.0
