ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
^TNX,4.22,-0.0,68.16,1.38,0.6,False,4.31,3.96,2.16,4.31,False,True,False,A,5.0
TMV,37.2,0.49,68.55,3.51,1.98,False,38.16,33.0,2.58,38.16,False,True,False,A,5.0
LIN,496.8,-0.12,45.65,6.21,8.75,False,510.65,444.02,2.79,510.65,False,True,False,A,4.0
XLU,47.2,-0.13,50.72,5.65,8.9,True,47.8,41.74,1.27,47.8,False,True,False,B,8.0
IDU,119.28,0.0,51.28,5.27,8.38,True,120.82,106.08,1.29,120.82,False,True,False,B,8.0
CINF,168.49,2.85,56.83,3.05,7.0,True,174.27,155.14,3.43,174.27,False,False,True,B,8.0
BATL,14.35,-4.01,60.07,126.62,468.37,True,29.7,2.33,106.97,29.7,False,False,False,B,7.0
XOM,157.18,-0.03,66.35,10.68,30.92,True,159.61,114.61,1.55,159.61,False,True,False,B,7.0
ES,73.99,1.08,38.39,4.09,8.34,True,76.41,66.6,3.27,76.41,False,False,False,B,6.0
APD,292.95,1.31,62.4,7.2,7.39,False,296.46,268.12,1.2,296.82,False,True,False,B,6.0
QID,21.28,0.24,55.21,4.56,-4.56,False,21.54,18.87,1.22,21.87,False,True,False,B,5.0
AEM,216.0,2.78,27.16,1.95,31.69,True,255.24,187.04,18.17,255.24,False,False,True,B,5.0
DRN,9.8,1.03,30.74,2.61,4.08,False,10.81,8.51,10.31,10.81,False,False,False,B,4.0
SRRK,41.03,1.91,29.21,-8.92,7.69,False,49.82,40.62,21.42,49.82,False,False,False,B,3.0
SCO,8.6,-1.71,10.3,-43.86,-50.21,False,20.46,17.56,137.91,20.66,False,False,False,B,2.0
EMR,131.0,-1.57,25.53,-10.94,-4.2,False,165.15,123.38,26.07,165.15,False,False,False,B,2.0
PNR,87.58,-1.36,7.46,-12.75,-16.09,False,104.19,92.92,18.97,109.09,False,False,False,B,2.0
COP,121.48,0.13,71.8,13.79,26.77,True,122.5,90.75,0.84,122.5,False,True,False,B,2.0
BITX,18.2,2.42,65.03,-15.08,-57.56,False,34.42,13.13,89.12,34.42,False,False,False,B,2.0
UBOT,24.33,2.18,23.89,-10.81,-1.37,False,30.22,24.64,24.21,30.22,False,False,False,B,1.0
AIBU,40.99,2.22,47.64,-9.05,-14.8,False,52.47,36.87,28.0,52.47,False,False,False,B,1.0
TGT,116.5,-0.47,53.58,4.13,16.98,True,126.0,111.11,8.15,126.0,False,False,False,C,9.0
RCAT,15.5,-0.26,63.26,15.27,51.32,True,18.78,10.8,21.16,18.78,False,False,False,C,9.0
