ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
GLNG,46.31,-0.92,62.0,8.57,13.84,True,47.48,41.68,2.53,47.48,False,True,False,A,9.0
IYZ,39.7,0.0,55.93,6.87,20.94,True,40.59,33.23,2.24,40.59,False,True,False,A,9.0
IDU,118.24,0.0,45.06,4.01,7.31,True,120.82,106.08,2.18,120.82,False,True,False,A,6.0
PL,26.72,1.0,53.42,7.91,91.05,True,27.57,19.98,3.18,30.9,False,False,False,B,9.0
ED,113.87,0.14,61.44,5.28,11.59,True,115.25,96.96,1.21,116.23,False,True,False,B,8.0
BATL,13.85,3.98,57.7,104.39,425.74,True,29.7,2.33,114.44,29.7,False,False,False,B,8.0
NXT,121.28,1.15,67.2,10.21,44.59,True,128.75,97.46,6.16,131.59,False,False,False,B,7.0
GLW,131.3,-1.56,38.04,10.02,55.76,True,162.1,83.95,23.46,162.1,False,False,False,B,6.0
XLU,46.96,0.22,46.15,4.73,8.19,True,47.8,41.74,1.79,47.8,False,True,False,B,6.0
BTCT,1.38,1.32,56.77,0.23,-39.36,False,1.5,1.12,8.7,1.9,False,False,False,B,6.0
AMKR,45.88,-1.67,45.27,-5.01,36.43,True,57.09,42.14,24.43,57.09,False,False,False,B,5.0
ALB,162.01,-1.1,32.98,-5.44,45.51,True,206.0,156.04,27.15,206.0,False,False,False,B,5.0
APH,133.62,-1.37,36.31,-6.92,7.24,False,154.05,127.6,15.29,167.04,False,False,False,B,3.0
ZD,41.73,-1.11,77.88,16.5,19.72,True,50.55,22.45,21.14,50.55,False,False,False,B,3.0
CIFR,15.14,1.1,41.66,-5.99,19.71,False,19.7,12.64,30.09,19.7,False,False,False,B,3.0
LABU,151.76,1.45,36.73,-9.4,31.09,False,188.5,147.46,24.21,198.18,False,False,False,B,3.0
CHPT,5.46,-1.36,24.82,-12.44,-44.21,False,6.71,5.53,22.88,7.53,False,False,False,B,2.0
ALK,39.09,-1.35,12.4,-21.87,-22.68,False,60.63,46.38,55.1,60.63,False,False,False,B,2.0
CLSK,10.02,-1.26,47.31,-8.14,-18.02,False,11.06,8.26,10.38,14.44,False,False,False,B,2.0
BX,112.95,-1.22,45.68,-14.72,-25.82,False,165.14,147.52,46.21,165.14,False,False,False,B,2.0
APO,110.57,-1.03,46.71,-11.83,-17.58,False,140.17,99.56,26.77,153.29,False,False,False,B,2.0
ACM,91.12,-1.01,28.94,-5.1,-18.93,False,109.0,87.56,19.62,109.0,False,False,False,B,2.0
DEC,14.72,0.14,72.29,8.8,3.16,True,14.85,12.35,0.88,15.13,False,True,False,B,2.0
CURE,94.5,1.13,26.25,-15.52,-0.01,False,120.49,106.96,27.5,123.8,False,False,False,B,2.0
ABBV,213.95,1.35,33.93,-4.53,-0.52,False,237.11,204.27,10.82,237.11,False,False,False,B,2.0
SATL,3.01,1.35,42.47,-13.63,-1.77,False,5.93,2.73,97.01,5.93,False,False,False,B,2.0
ISRG,482.39,1.39,31.58,-5.48,-5.44,False,511.88,465.69,6.11,603.88,False,False,False,B,2.0
PILL,10.25,2.14,25.21,-15.17,13.11,False,13.67,11.22,33.37,13.67,False,False,False,B,2.0
SOWG,0.4,-2.79,39.52,-25.1,-42.24,False,1.06,0.23,165.0,1.06,False,False,False,B,1.0
AGIG,1.78,2.89,25.49,-37.02,-69.97,False,5.31,2.61,198.31,5.31,False,False,False,B,1.0
CWEN,39.3,-0.46,61.54,5.53,18.67,True,41.51,36.48,5.62,41.51,False,False,False,C,9.0
RMCF,2.51,-0.4,51.9,6.06,40.2,True,2.99,1.5,19.12,2.99,False,False,False,C,9.0
FLEX,64.39,-0.29,53.97,0.94,11.26,True,67.71,55.16,5.16,67.93,False,False,False,C,9.0
ENLT,76.4,-0.29,59.72,20.65,96.62,True,81.28,22.95,6.39,81.28,False,False,False,C,9.0
RTX,205.26,-0.1,58.09,2.54,19.74,True,214.5,192.62,4.5,214.5,False,False,False,C,9.0
