ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
000145.KS,12190.0,0.0,69.12,11797.0,11543.5,11652.2,12179.55,3.33,5.6,4.62,0.09,UP,UP,False,12700.0,10950.0,4.18,12420.0,False,True,False,A,6.0
032640.KS,17570.0,6.42,61.54,17173.0,15961.25,16200.6,15335.5,2.31,10.08,8.45,14.57,UP,DN,True,17990.0,14340.0,2.39,18500.0,False,False,False,B,6.0
009540.KS,470000.0,0.0,88.93,424850.0,401225.0,406780.0,404190.0,10.63,17.14,15.54,16.28,UP,UP,True,474000.0,340500.0,0.85,477500.0,False,True,False,B,2.0
000725.KS,77100.0,0.0,64.66,76710.0,72110.0,71638.0,60367.5,0.51,6.92,7.62,27.72,DN,UP,True,85000.0,62200.0,10.25,85000.0,False,False,False,C,9.0
005090.KS,63600.0,0.0,59.95,56220.0,55782.5,52908.0,30835.0,13.13,14.01,20.21,106.26,UP,UP,True,68300.0,38000.0,7.39,70700.0,False,False,False,C,9.0
006800.KS,66900.0,0.0,56.93,69060.0,66516.23,65949.74,34259.78,-3.13,0.58,1.44,95.27,UP,DN,True,76738.23,55593.03,14.71,76738.23,False,False,False,C,9.0
006805.KS,22500.0,0.0,63.77,22405.0,22312.07,22461.12,14114.59,0.42,0.84,0.17,59.41,UP,DN,True,29661.15,19940.0,31.83,29661.15,False,False,True,C,9.0
010955.KS,57000.0,0.0,64.44,57030.0,55882.5,56216.0,47365.0,-0.05,2.0,1.39,20.34,UP,UP,True,75200.0,51300.0,31.93,75200.0,False,False,False,C,9.0
012450.KS,1452000.0,0.0,50.21,1461300.0,1414200.0,1367080.0,1078215.0,-0.64,2.67,6.21,34.67,DN,UP,True,1655000.0,1217000.0,13.98,1655000.0,False,False,False,C,9.0
017940.KS,100700.0,0.0,61.59,97330.0,98325.0,99400.0,86473.0,3.46,2.42,1.31,16.45,UP,DN,True,111300.0,91800.0,10.53,114500.0,False,False,True,C,9.0
