ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
IYZ,39.68,0.0,52.34,7.13,21.09,True,40.59,33.23,2.29,40.59,False,True,False,A,9.0
APD,290.21,-0.09,62.86,5.89,6.35,False,296.46,268.12,2.15,296.82,False,True,False,A,7.0
LIN,498.87,-0.06,43.8,6.33,9.16,False,510.65,444.02,2.36,510.65,False,True,False,A,4.0
XLU,47.4,-0.05,50.78,5.89,9.28,True,47.8,41.74,0.84,47.8,False,True,False,B,8.0
IDU,118.97,0.0,47.6,4.83,8.03,True,120.82,106.08,1.55,120.82,False,True,False,B,6.0
STEM,10.62,-1.95,44.25,-24.69,-30.27,False,13.72,9.35,29.16,21.61,False,False,False,B,2.0
SUUN,0.69,-1.51,39.12,-44.26,-55.96,False,2.08,1.45,201.45,2.25,False,False,False,B,2.0
KOLD,20.02,-1.06,40.7,-20.65,-32.18,False,24.69,13.44,23.33,49.47,False,False,False,B,2.0
BNRG,0.63,1.42,22.25,-72.28,-93.77,False,4.34,3.15,588.89,6.53,False,False,False,B,2.0
LNG,254.81,0.07,76.71,15.51,14.0,False,259.24,186.2,1.74,259.24,False,True,False,B,1.0
RMCF,2.48,-0.63,50.36,4.81,38.53,True,2.99,1.5,20.56,2.99,False,False,False,C,9.0
GLNG,45.56,-0.36,59.55,7.27,12.08,True,47.48,41.68,4.21,47.48,False,False,False,C,9.0
CNR,97.3,-0.15,63.59,4.89,18.41,True,103.5,81.83,6.37,103.5,False,False,False,C,9.0
HAL,35.73,-0.11,52.82,5.1,35.35,True,37.03,24.92,3.64,37.03,False,False,False,C,9.0
TGT,117.65,-0.11,53.16,4.83,18.0,True,126.0,111.11,7.1,126.0,False,False,False,C,9.0
ENLT,75.06,-0.04,58.87,19.52,94.6,True,81.28,22.95,8.29,81.28,False,False,False,C,9.0
WMT,126.27,-0.04,51.54,2.54,17.19,True,134.69,115.48,6.67,134.69,False,False,False,C,9.0
BATL,12.3,0.08,57.24,87.66,376.86,True,29.7,2.33,141.46,29.7,False,False,False,C,9.0
CWEN,39.8,0.13,60.0,7.26,20.34,True,41.51,36.48,4.3,41.51,False,False,False,C,9.0
DDD,2.38,0.42,61.9,4.82,8.84,True,2.89,1.88,21.43,2.89,False,False,False,C,9.0
ASTS,95.67,-0.95,60.72,-0.44,43.24,True,106.66,77.17,11.49,129.89,False,False,True,C,8.0
GD,353.38,-0.2,61.14,-0.79,7.02,True,366.75,337.32,3.78,369.7,False,False,True,C,8.0
ANET,134.46,-0.03,51.56,-0.26,3.81,True,151.8,122.37,12.9,151.8,False,False,True,C,8.0
ELLO,25.57,0.0,57.31,-4.03,23.59,True,30.34,23.41,18.65,30.34,False,False,True,C,8.0
CINF,166.98,0.0,57.59,2.02,5.92,True,170.1,155.14,1.87,174.27,False,False,True,C,8.0
IDYA,35.02,0.03,64.99,3.38,21.36,True,35.68,29.47,1.88,39.28,False,False,True,C,8.0
AA,67.89,0.15,56.3,9.79,62.57,True,68.4,55.04,0.75,68.4,False,True,False,C,8.0
FAST,45.42,-0.15,56.32,1.08,2.29,False,48.42,44.51,6.61,48.45,False,False,True,C,7.0
RCAT,16.05,-0.03,68.02,18.15,55.92,True,18.78,10.8,17.01,18.78,False,False,False,C,7.0
^TNX,4.2,0.07,64.24,0.9,0.15,False,4.31,3.96,2.64,4.31,False,True,True,C,7.0
TRX,1.61,-0.61,40.38,6.47,105.19,True,2.02,0.84,25.47,2.8,False,False,False,C,6.0
TDW,76.11,-0.34,46.76,11.61,34.71,True,88.99,49.54,16.92,88.99,False,False,False,C,6.0
SQQQ,71.55,-0.25,58.22,3.53,-10.72,False,75.19,61.72,5.09,76.61,False,False,False,C,6.0
TECS,18.26,-0.22,56.14,2.83,-13.02,False,20.32,15.31,11.28,20.69,False,False,True,C,6.0
O,65.0,-0.15,43.04,3.15,9.78,True,67.94,55.86,4.52,67.94,False,False,False,C,6.0
CAT,700.15,-0.11,32.68,0.96,32.4,True,789.81,557.46,12.81,789.81,False,False,False,C,6.0
PEP,157.47,-0.02,23.76,0.45,7.62,True,171.48,156.09,8.9,171.48,False,False,True,C,6.0
KTB,69.14,-0.01,53.92,6.45,-1.43,False,80.31,62.23,16.16,80.31,False,False,True,C,6.0
IYR,98.82,0.0,39.68,1.03,2.75,True,101.8,94.41,3.02,101.8,False,False,True,C,6.0
RLX,2.38,0.0,48.57,2.57,1.62,True,2.46,2.23,3.14,2.46,False,False,True,C,6.0
CSTM,25.15,0.0,44.56,5.5,45.15,True,27.41,14.62,8.99,27.41,False,False,False,C,6.0
EXPD,142.7,0.01,52.57,-7.17,7.54,False,167.19,129.59,17.16,167.19,False,False,False,C,6.0
HSY,217.72,0.02,32.65,3.13,15.88,True,239.48,188.79,9.99,239.48,False,False,False,C,6.0
KO,77.86,0.03,32.45,2.75,9.58,True,82.0,76.35,5.32,82.0,False,False,False,C,6.0
UGL,71.25,0.04,40.55,0.07,40.74,True,81.9,61.04,14.95,90.4,False,False,True,C,6.0
MCD,329.39,0.04,44.94,2.7,6.77,True,341.75,321.32,3.75,341.75,False,False,True,C,6.0
FRT,107.27,0.06,46.81,2.47,8.19,True,110.89,99.29,3.37,110.89,False,False,True,C,6.0
CB,332.52,0.06,47.26,3.79,13.26,True,345.67,296.06,3.95,345.67,False,False,False,C,6.0
BEP,30.91,0.06,37.74,3.38,11.97,True,32.78,29.25,6.05,32.78,False,False,False,C,6.0
OIH,386.63,0.07,41.48,7.31,35.54,True,406.12,280.19,5.04,406.12,False,False,False,C,6.0
BEPC,41.06,0.07,36.35,0.12,9.2,True,45.18,38.7,10.03,45.18,False,False,True,C,6.0
ES,73.56,0.1,41.44,3.33,7.64,True,76.41,66.6,3.87,76.41,False,False,False,C,6.0
SYY,85.13,0.14,32.21,1.99,7.77,True,91.85,71.23,7.89,91.85,False,False,False,C,6.0
CAH,216.91,0.15,37.33,0.02,19.38,True,233.6,205.87,7.69,233.6,False,False,True,C,6.0
JNJ,241.54,0.17,42.14,3.96,24.91,True,251.71,235.43,4.21,251.71,False,False,False,C,6.0
AEM,213.56,0.25,31.31,0.4,29.83,True,255.24,187.04,19.52,255.24,False,False,True,C,6.0
AXIA,11.36,0.26,40.35,4.97,19.81,True,12.31,8.78,8.36,12.31,False,False,False,C,6.0
FLNC,16.66,0.3,52.02,-20.65,13.91,False,33.51,13.81,101.14,33.51,False,False,False,C,6.0
^VIX,22.49,0.49,57.51,16.36,27.74,False,23.1,13.38,2.71,35.3,False,False,False,C,6.0
HAFN,6.68,0.53,35.18,2.52,12.33,True,7.95,5.17,19.09,7.95,False,False,True,C,6.0
NRGV,3.52,0.72,57.59,-16.9,20.54,False,6.35,2.85,80.4,6.35,False,False,False,C,6.0
LABD,18.4,-0.84,56.7,-1.79,-53.83,False,20.5,16.16,11.41,23.02,False,False,False,C,5.0
DOV,210.43,-0.46,31.13,-2.02,11.24,True,237.54,197.97,12.88,237.54,False,False,True,C,5.0
BITX,17.85,-0.25,59.1,-15.83,-58.21,False,34.42,13.13,92.83,34.42,False,False,False,C,5.0
GWW,1057.92,-0.22,32.6,-3.89,3.38,True,1174.21,996.28,10.99,1218.63,False,False,False,C,5.0
ALB,166.1,-0.21,29.16,-2.85,49.91,True,206.0,156.04,24.02,206.0,False,False,True,C,5.0
