ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
007070.KS,23550.0,0.0,60.0,23490.0,21431.75,21549.6,19592.25,0.26,9.88,9.28,20.2,UP,UP,True,24100.0,17800.0,2.34,24200.0,False,True,False,A,9.0
097955.KS,140500.0,0.0,67.83,138080.0,132997.5,134266.0,138805.5,1.75,5.64,4.64,1.22,UP,UP,False,144200.0,128000.0,2.63,144200.0,False,True,False,A,5.0
047050.KS,84900.0,0.0,79.57,79470.0,76362.5,75282.0,58639.0,6.83,11.18,12.78,44.78,UP,UP,True,87200.0,58700.0,2.71,87200.0,False,True,False,A,3.0
052690.KS,193300.0,0.0,71.08,187190.0,169737.5,167604.0,116772.75,3.26,13.88,15.33,65.54,UP,UP,True,198000.0,145600.0,2.43,198000.0,False,True,False,A,3.0
001800.KS,25300.0,0.0,68.1,24785.0,24185.0,24212.0,21680.95,2.08,4.61,4.49,16.69,UP,UP,True,25700.0,22600.0,1.58,25850.0,False,True,False,B,7.0
00088K.KS,49700.0,0.0,64.34,49890.0,47812.5,48450.0,41739.75,-0.38,3.95,2.58,19.07,UP,DN,True,51300.0,41100.0,3.22,58800.0,False,False,True,C,9.0
001060.KS,32100.0,0.0,57.14,31435.0,31075.0,32030.0,26596.25,2.12,3.3,0.22,20.69,UP,DN,True,33500.0,28450.0,4.36,39250.0,False,False,False,C,9.0
002150.KS,7100.0,0.0,54.46,7114.0,6668.0,6658.0,6457.4,-0.2,6.48,6.64,9.95,DN,UP,True,7650.0,6120.0,7.75,7650.0,False,False,False,C,9.0
003240.KS,1219000.0,0.0,58.39,1231800.0,1183200.0,1197580.0,957485.0,-1.04,3.03,1.79,27.31,DN,DN,True,1320000.0,1067000.0,8.29,1634000.0,False,False,True,C,9.0
003490.KS,25100.0,0.0,58.1,24975.0,24541.25,24870.0,23640.0,0.5,2.28,0.92,6.18,UP,DN,True,29750.0,22800.0,18.53,29750.0,False,False,True,C,9.0
003850.KS,10080.0,0.0,60.1,10037.0,9576.5,9657.8,8976.2,0.43,5.26,4.37,12.3,UP,UP,True,10420.0,8720.0,3.37,10800.0,False,False,False,C,9.0
