ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
ROST,207.01,-1.98,60.68,210.03,199.96,198.23,164.34,-1.44,3.53,4.43,25.97,DN,UP,True,216.8,194.07,4.73,216.8,False,False,False,B,9.0
NXT,113.05,-1.17,61.35,116.25,114.48,111.01,84.46,-2.76,-1.25,1.84,33.86,UP,UP,True,128.75,97.46,13.89,131.59,False,False,False,B,9.0
ASTS,88.73,-1.33,52.5,89.85,94.51,96.09,67.8,-1.25,-6.12,-7.66,30.88,DN,DN,True,106.66,77.17,20.21,129.89,False,False,False,B,8.0
BATL,13.09,2.67,50.92,16.41,8.72,7.22,2.74,-20.23,50.14,81.37,377.23,DN,UP,True,29.7,2.33,126.89,29.7,False,False,False,B,8.0
MU,434.7,2.79,52.12,427.5,412.24,400.6,231.71,1.68,5.45,8.51,87.61,UP,UP,True,455.5,221.69,4.78,471.34,False,False,False,B,8.0
SRRK,39.55,-11.4,52.81,42.49,45.13,45.04,38.36,-6.92,-12.36,-12.18,3.11,DN,DN,True,49.82,40.62,25.97,49.82,False,False,False,B,6.0
TECS,19.75,-1.84,58.78,18.85,18.16,17.92,20.77,4.79,8.74,10.21,-4.89,UP,UP,False,20.69,15.31,4.76,20.69,False,False,False,B,6.0
BERZ,64.44,-1.75,56.29,59.73,60.63,59.21,77.96,7.89,6.29,8.84,-17.35,UP,UP,False,71.8,49.5,11.42,71.8,False,False,False,B,6.0
TER,286.0,-1.66,36.28,296.32,293.99,280.35,172.17,-3.48,-2.72,2.01,66.11,UP,UP,True,344.92,151.52,20.6,344.92,False,False,False,B,6.0
GEV,842.5,-1.01,44.84,841.24,805.63,775.0,640.45,0.15,4.58,8.71,31.55,UP,UP,True,894.93,617.11,6.22,894.93,False,False,False,B,6.0
NEE,90.62,1.25,34.96,91.79,90.97,89.22,80.26,-1.28,-0.38,1.57,12.91,DN,UP,True,95.91,78.36,5.84,95.91,False,False,False,B,6.0
SOXS,41.2,1.33,57.26,39.38,37.84,39.14,95.21,4.63,8.88,5.27,-56.73,DN,DN,False,47.4,31.4,15.05,62.8,False,False,False,B,6.0
BE,153.0,1.92,43.41,156.33,154.43,151.6,90.43,-2.13,-0.93,0.93,69.2,UP,UP,True,180.9,131.0,18.24,180.9,False,False,False,B,6.0
FNGD,66.5,-6.06,61.57,63.42,63.74,62.1,57.83,4.85,4.33,7.08,15.0,UP,UP,False,75.53,44.5,13.58,75.53,False,False,False,B,5.0
NVDD,39.69,-3.18,62.6,39.08,38.55,38.61,40.98,1.56,2.96,2.8,-3.14,UP,UP,False,41.76,36.02,5.22,41.76,False,False,True,B,5.0
HAFN,6.78,-3.14,31.75,6.99,6.82,6.61,5.98,-3.02,-0.54,2.53,13.45,DN,UP,True,7.95,5.17,17.33,7.95,False,False,False,B,5.0
AMAT,346.0,-3.1,44.02,347.71,345.67,338.64,240.81,-0.49,0.1,2.17,43.68,UP,UP,True,395.95,287.49,14.44,395.95,False,False,False,B,5.0
AMD,196.4,-2.45,51.97,200.08,211.67,214.44,192.97,-1.84,-7.21,-8.41,1.78,UP,DN,False,266.96,188.22,35.93,266.96,False,False,False,B,5.0
HIMS,22.29,1.23,63.65,23.93,21.09,23.15,41.39,-6.86,5.69,-3.72,-46.15,UP,DN,False,36.45,13.74,63.53,36.45,False,False,False,B,5.0
ALB,158.98,1.46,32.79,164.08,171.18,171.37,112.39,-3.11,-7.13,-7.23,41.45,DN,DN,True,206.0,156.04,29.58,206.0,False,False,False,B,5.0
SQM,72.31,1.62,42.82,75.38,75.21,76.03,54.43,-4.08,-3.85,-4.89,32.85,UP,DN,True,81.67,65.65,12.94,86.13,False,False,False,B,5.0
LMT,640.0,2.0,25.71,645.24,639.81,625.05,507.07,-0.81,0.03,2.39,26.22,DN,UP,True,692.0,437.25,8.13,692.0,False,False,False,B,5.0
GLW,127.2,2.1,26.71,130.54,128.43,120.88,85.06,-2.56,-0.96,5.23,49.53,DN,UP,True,162.1,83.95,27.44,162.1,False,False,False,B,5.0
