ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
390390.KS,40925.0,0.0,54.18,40165.0,40053.25,39997.7,32927.43,1.89,2.18,2.32,24.29,UP,UP,True,41480.0,37455.0,1.36,41480.0,False,True,False,B,8.0
475150.KS,6000.0,-88.95,76.06,49195.0,31067.25,28893.8,23758.85,-87.8,-80.69,-79.23,-74.75,UP,UP,True,34150.0,20950.0,469.17,67000.0,False,False,False,B,-1.0
000500.KS,106000.0,0.0,56.55,107940.0,97280.0,96026.0,75096.0,-1.8,8.96,10.39,41.15,UP,UP,True,127200.0,86700.0,20.0,127200.0,False,False,False,C,9.0
000660.KS,940500.0,0.0,51.28,978450.0,923237.5,888650.0,520832.5,-3.88,1.87,5.83,80.58,UP,UP,True,1099000.0,808000.0,16.85,1099000.0,False,False,False,C,9.0
003490.KS,25050.0,0.0,52.26,24980.0,24762.5,24525.0,23416.75,0.28,1.16,2.14,6.97,UP,UP,True,29750.0,22000.0,18.76,29750.0,False,False,True,C,9.0
005940.KS,33550.0,0.0,54.03,33255.0,31200.0,29432.0,22553.9,0.89,7.53,13.99,48.75,UP,UP,True,42600.0,28550.0,26.97,42600.0,False,False,False,C,9.0
005945.KS,27050.0,0.0,63.64,26665.0,24963.75,24008.6,19554.5,1.44,8.36,12.67,38.33,UP,UP,True,31000.0,22000.0,14.6,31000.0,False,False,False,C,9.0
009150.KS,450500.0,0.0,60.65,443750.0,375200.0,356970.0,231807.5,1.52,20.07,26.2,94.34,UP,UP,True,474000.0,266000.0,5.22,488500.0,False,False,False,C,9.0
009155.KS,175800.0,0.0,57.54,177830.0,153055.0,147624.0,101594.0,-1.14,14.86,19.09,73.04,UP,UP,True,194400.0,113100.0,10.58,195600.0,False,False,False,C,9.0
011070.KS,305500.0,0.0,64.37,281050.0,265362.5,268380.0,215510.5,8.7,15.13,13.83,41.76,UP,UP,True,353500.0,240000.0,15.71,353500.0,False,False,False,C,9.0
011170.KS,80500.0,0.0,57.02,78070.0,80165.0,78858.0,70940.0,3.11,0.42,2.08,13.48,UP,UP,True,100500.0,66500.0,24.84,100500.0,False,False,False,C,9.0
016360.KS,96600.0,0.0,50.9,97490.0,96847.5,93876.0,78706.75,-0.91,-0.26,2.9,22.73,UP,UP,True,119400.0,86800.0,23.6,119400.0,False,False,True,C,9.0
017510.KS,9980.0,0.0,59.19,9611.0,9963.5,9846.6,9378.05,3.84,0.17,1.35,6.42,UP,DN,True,13460.0,8020.0,34.87,13460.0,False,False,False,C,9.0
030200.KS,61000.0,0.0,55.88,59710.0,60192.5,58914.0,54092.75,2.16,1.34,3.54,12.77,DN,UP,True,69400.0,54200.0,13.77,69400.0,False,False,True,C,9.0
032640.KS,16050.0,0.0,60.96,15490.0,15959.5,15794.6,15002.75,3.62,0.57,1.62,6.98,UP,UP,True,17990.0,14340.0,12.09,17990.0,False,False,True,C,9.0
032830.KS,226500.0,0.0,57.97,223550.0,210407.5,202160.0,158427.0,1.32,7.65,12.04,42.97,UP,UP,True,259500.0,190500.0,14.57,259500.0,False,False,False,C,9.0
034020.KS,100700.0,0.0,53.52,104390.0,98107.5,96782.0,75922.75,-3.53,2.64,4.05,32.63,DN,UP,True,110200.0,79000.0,9.43,112100.0,False,False,False,C,9.0
036010.KQ,9360.0,0.0,60.89,8846.0,8491.0,8308.0,7213.3,5.81,10.23,12.66,29.76,UP,UP,True,9870.0,6900.0,5.45,10900.0,False,False,False,C,9.0
038500.KQ,16910.0,0.0,57.01,17214.0,14575.62,12652.5,5721.38,-1.77,16.02,33.65,195.56,DN,UP,True,22850.0,13000.0,35.13,23500.0,False,False,False,C,9.0
047050.KS,75700.0,0.0,55.31,74420.0,70107.5,67849.0,55329.25,1.72,7.98,11.57,36.82,DN,UP,True,85900.0,58700.0,13.47,85900.0,False,False,False,C,9.0
047810.KS,186500.0,0.0,51.86,186400.0,175882.5,172948.0,118400.5,0.05,6.04,7.84,57.52,UP,UP,True,215500.0,156600.0,15.55,215500.0,False,False,False,C,9.0
055550.KS,94200.0,0.0,54.17,92760.0,93187.5,90644.0,75470.0,1.55,1.09,3.92,24.82,UP,UP,True,107200.0,83700.0,13.8,107200.0,False,False,False,C,9.0
060280.KQ,17440.0,0.0,57.63,15381.0,17110.0,16705.0,11766.1,13.39,1.93,4.4,48.22,UP,DN,True,22550.0,13550.0,29.3,22550.0,False,False,True,C,9.0
062040.KS,170000.0,0.0,64.87,152420.0,150590.0,149084.0,125531.5,11.53,12.89,14.03,35.42,UP,UP,True,185500.0,125000.0,9.12,185500.0,False,False,False,C,9.0
083650.KQ,99300.0,0.0,54.21,103690.0,87727.5,82184.0,55534.75,-4.23,13.19,20.83,78.81,DN,UP,True,114200.0,72000.0,15.01,114200.0,False,False,False,C,9.0
091170.KS,15170.0,0.0,52.91,15009.0,15242.12,14775.7,12657.92,1.07,-0.47,2.67,19.85,DN,UP,True,17725.0,13270.0,16.84,17725.0,False,False,True,C,9.0
097230.KS,25750.0,0.0,61.11,26960.0,25114.75,25167.8,20029.45,-4.49,2.53,2.31,28.56,UP,UP,True,27500.0,18800.0,6.8,29300.0,False,False,False,C,9.0
105560.KS,152900.0,0.0,56.76,150900.0,151260.0,147280.0,124266.5,1.33,1.08,3.82,23.04,UP,UP,True,172500.0,132900.0,12.82,172500.0,False,False,False,C,9.0
141080.KQ,210000.0,0.0,54.43,205510.0,190477.5,185046.0,157672.5,2.18,10.25,13.49,33.19,UP,UP,True,221500.0,159900.0,5.48,225000.0,False,False,False,C,9.0
181710.KS,37500.0,0.0,55.49,38195.0,36053.75,35074.0,30253.3,-1.82,4.01,6.92,23.95,DN,UP,True,44150.0,33100.0,17.73,44150.0,False,False,False,C,9.0
222800.KQ,60500.0,0.0,55.42,58330.0,54933.75,53823.0,41738.5,3.72,10.13,12.41,44.95,UP,UP,True,65700.0,42500.0,8.6,65700.0,False,False,False,C,9.0
241560.KQ,61700.0,0.0,59.66,60500.0,61555.0,61376.0,57564.0,1.98,0.24,0.53,7.19,UP,UP,True,68400.0,53000.0,10.86,68400.0,False,False,True,C,9.0
266420.KS,23595.0,0.0,51.57,22943.0,23562.0,23337.5,20489.62,2.84,0.14,1.1,15.16,UP,UP,True,25410.0,20750.0,7.69,25410.0,False,False,True,C,9.0
267260.KS,971000.0,0.0,50.4,945700.0,948600.0,938500.0,701202.5,2.68,2.36,3.46,38.48,UP,UP,True,1116000.0,853000.0,14.93,1116000.0,False,False,False,C,9.0
