ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
381180.KS,30975.0,0.0,54.49,30378.0,30468.75,30512.8,25470.38,1.97,1.66,1.51,21.61,UP,UP,True,31470.0,28285.0,1.6,31620.0,False,True,False,B,9.0
454320.KS,43275.0,-2.25,53.82,43691.5,42643.75,41696.0,31751.78,-0.95,1.48,3.79,36.29,DN,UP,True,46920.0,35555.0,8.42,46920.0,False,False,False,B,8.0
006360.KS,25700.0,-8.05,62.85,26850.0,23476.75,22545.0,20293.7,-4.28,9.47,13.99,26.64,DN,UP,True,33800.0,18430.0,31.52,33800.0,False,False,True,B,7.0
139220.KS,7575.0,-6.37,58.42,7707.5,7257.75,6986.9,5120.3,-1.72,4.37,8.42,47.94,DN,UP,True,8460.0,6130.0,11.68,8460.0,False,False,False,B,7.0
451760.KQ,19980.0,13.01,50.9,18621.0,18591.0,19001.0,11735.3,7.3,7.47,5.15,70.26,UP,DN,True,20800.0,13800.0,4.1,26350.0,False,False,True,B,7.0
007810.KS,82500.0,24.62,60.09,73640.0,60430.0,61248.0,32113.95,12.03,36.52,34.7,156.9,UP,UP,True,87400.0,44800.0,5.94,87400.0,False,False,False,B,7.0
161890.KS,79600.0,5.85,59.77,77400.0,72855.0,71782.0,76852.0,2.84,9.26,10.89,3.58,UP,UP,False,81500.0,64000.0,2.39,81500.0,False,True,False,B,5.0
295310.KQ,95200.0,20.2,39.16,92110.0,88545.0,88346.0,46287.0,3.35,7.52,7.76,105.67,DN,DN,True,116600.0,64300.0,22.48,116600.0,False,False,False,B,4.0
950160.KQ,127000.0,30.66,47.16,107210.0,100707.5,99356.0,63756.75,18.46,26.11,27.82,99.19,UP,DN,True,130700.0,90000.0,2.91,130700.0,False,False,False,B,3.0
097950.KS,233000.0,0.0,75.86,220000.0,213082.5,213186.0,227011.5,5.91,9.35,9.29,2.64,UP,UP,False,235000.0,186100.0,0.86,235000.0,False,True,False,B,0.0
000215.KS,27950.0,0.0,60.96,26875.0,25552.5,25066.0,24621.75,4.0,9.38,11.51,13.52,DN,UP,True,29850.0,21550.0,6.8,29850.0,False,False,False,C,9.0
000990.KS,92100.0,0.0,58.7,83290.0,89500.0,91364.0,64959.0,10.58,2.91,0.81,41.78,UP,DN,True,98100.0,76300.0,6.51,113500.0,False,False,True,C,9.0
005090.KS,54800.0,0.0,50.19,60000.0,49571.25,43957.0,28701.5,-8.67,10.55,24.67,90.93,DN,UP,True,68300.0,38000.0,24.64,68300.0,False,False,False,C,9.0
006405.KS,223500.0,0.0,50.41,216100.0,219250.0,216012.0,163600.0,3.42,1.94,3.47,36.61,UP,UP,True,279500.0,202000.0,25.06,279500.0,False,False,False,C,9.0
009150.KS,459000.0,0.0,52.32,441800.0,402575.0,378380.0,242785.0,3.89,14.02,21.31,89.06,DN,UP,True,488500.0,266000.0,6.43,488500.0,False,False,False,C,9.0
010120.KS,799000.0,0.0,53.66,790600.0,737200.0,697820.0,447270.0,1.06,8.38,14.5,78.64,DN,UP,True,907000.0,600000.0,13.52,907000.0,False,False,False,C,9.0
010820.KS,7950.0,0.0,53.38,7392.0,6872.5,6394.0,4786.35,7.55,15.68,24.34,66.1,UP,UP,True,9940.0,3710.0,25.03,9940.0,False,False,False,C,9.0
010950.KS,117300.0,0.0,60.38,110720.0,112335.0,109770.0,79890.25,5.94,4.42,6.86,46.83,UP,UP,True,177100.0,103600.0,50.98,177100.0,False,False,False,C,9.0
012450.KS,1450000.0,0.0,54.56,1367700.0,1317175.0,1309280.0,1039315.0,6.02,10.08,10.75,39.51,UP,UP,True,1655000.0,1097000.0,14.14,1655000.0,False,False,False,C,9.0
023530.KS,104600.0,0.0,50.94,107260.0,104670.0,99676.0,78384.5,-2.48,-0.07,4.94,33.44,DN,UP,True,116700.0,89600.0,11.57,120000.0,False,False,False,C,9.0
030200.KS,60200.0,0.0,50.72,60160.0,60947.5,59866.0,54434.5,0.07,-1.23,0.56,10.59,UP,UP,True,69400.0,54200.0,15.28,69400.0,False,False,True,C,9.0
032830.KS,226000.0,0.0,54.59,221350.0,216167.5,209848.0,162287.0,2.1,4.55,7.7,39.26,DN,UP,True,245500.0,190500.0,8.63,259500.0,False,False,False,C,9.0
036010.KQ,9270.0,0.0,58.02,8854.0,8540.0,8448.6,7327.25,4.7,8.55,9.72,26.51,DN,UP,True,10900.0,6900.0,17.58,10900.0,False,False,False,C,9.0
047050.KS,80100.0,0.0,61.67,77580.0,72762.5,70822.0,56318.0,3.25,10.08,13.1,42.23,UP,UP,True,85900.0,58700.0,7.24,87200.0,False,False,False,C,9.0
055550.KS,93600.0,0.0,53.73,91710.0,94402.5,92326.0,76615.0,2.06,-0.85,1.38,22.17,DN,UP,True,98800.0,83700.0,5.56,107200.0,False,False,True,C,9.0
064350.KS,210500.0,0.0,58.13,190300.0,204085.0,206678.0,201108.5,10.61,3.14,1.85,4.67,UP,DN,True,274000.0,166600.0,30.17,274000.0,False,False,False,C,9.0
078600.KQ,118200.0,0.0,54.15,124640.0,106402.5,99888.0,78244.5,-5.17,11.09,18.33,51.06,DN,UP,True,138500.0,76100.0,17.17,138500.0,False,False,False,C,9.0
079550.KS,813000.0,0.0,58.63,739300.0,631637.5,607150.0,522290.0,9.97,28.71,33.9,55.66,UP,UP,True,899000.0,399500.0,10.58,899000.0,False,False,False,C,9.0
086790.KS,112900.0,0.0,54.44,109400.0,115250.0,112750.0,94691.0,3.2,-2.04,0.13,19.23,UP,UP,True,133700.0,100800.0,18.42,133700.0,False,False,True,C,9.0
096770.KS,120200.0,0.0,59.51,113740.0,116995.0,115698.0,111714.0,5.68,2.74,3.89,7.6,UP,UP,True,141300.0,105100.0,17.55,141300.0,False,False,True,C,9.0
200710.KQ,53900.0,0.0,56.07,54170.0,45923.75,44128.0,29578.05,-0.5,17.37,22.14,82.23,UP,UP,True,61500.0,34600.0,14.1,61500.0,False,False,False,C,9.0
