ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
381180.KS,30875.0,0.0,51.27,30221.0,30550.25,30322.7,24779.52,2.16,1.06,1.82,24.6,UP,UP,True,31620.0,28670.0,2.41,31620.0,False,True,False,A,9.0
390390.KS,40390.0,0.0,50.5,39823.0,40040.88,39810.4,32581.82,1.42,0.87,1.46,23.96,UP,UP,True,41480.0,37270.0,2.7,41480.0,False,True,False,A,9.0
161890.KS,76700.0,0.0,50.52,70560.0,70082.5,68824.0,77263.5,8.7,9.44,11.44,-0.73,UP,UP,False,77900.0,64000.0,1.56,77900.0,False,True,False,B,6.0
475150.KS,6000.0,-89.98,82.4,39825.0,27609.25,26182.4,23056.3,-84.93,-78.27,-77.08,-73.98,UP,UP,True,34150.0,20950.0,469.17,67000.0,False,False,False,B,-1.0
003160.KS,38750.0,0.0,54.12,34760.0,33781.25,32906.0,21584.9,11.48,14.71,17.76,79.52,UP,UP,True,41700.0,27050.0,7.61,41700.0,False,False,False,C,9.0
005940.KS,35600.0,0.0,50.23,32685.0,30168.75,28460.0,22210.9,8.92,18.0,25.09,60.28,UP,UP,True,42600.0,28550.0,19.66,42600.0,False,False,False,C,9.0
005945.KS,27350.0,0.0,57.14,25985.0,24358.75,23434.0,19309.75,5.25,12.28,16.71,41.64,UP,UP,True,31000.0,22000.0,13.35,31000.0,False,False,False,C,9.0
007810.KS,64600.0,0.0,55.69,54940.0,58137.5,57025.0,28691.4,17.58,11.12,13.28,125.15,UP,UP,True,75800.0,44800.0,17.34,75800.0,False,False,False,C,9.0
010950.KS,111800.0,0.0,50.93,113270.0,109147.5,104624.0,76885.75,-1.3,2.43,6.86,45.41,DN,UP,True,177100.0,79500.0,58.41,177100.0,False,False,False,C,9.0
010955.KS,57400.0,0.0,53.85,55820.0,55833.75,54326.0,45307.0,2.83,2.81,5.66,26.69,DN,UP,True,75200.0,45550.0,31.01,75200.0,False,False,False,C,9.0
