ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
003670.KS,248000.0,0.0,83.18,224050.0,213185.0,215608.0,185772.0,10.69,16.33,15.02,33.5,UP,UP,True,254000.0,186000.0,2.42,254000.0,False,True,False,A,3.0
000215.KS,29600.0,0.0,61.78,29115.0,26616.25,26332.0,24902.75,1.67,11.21,12.41,18.86,UP,UP,True,29850.0,21550.0,0.84,30200.0,False,True,False,B,8.0
005930.KS,218750.0,0.0,68.05,210575.0,195430.0,191360.0,119400.75,3.88,11.93,14.31,83.21,UP,UP,True,223000.0,167000.0,1.94,223000.0,False,True,False,B,7.0
000720.KS,175200.0,0.0,60.44,178940.0,160107.5,151588.0,90612.5,-2.09,9.43,15.58,93.35,UP,UP,True,198400.0,139600.0,13.24,198400.0,False,False,False,C,9.0
000725.KS,77200.0,0.0,58.28,77830.0,71965.0,70958.0,60205.0,-0.81,7.27,8.8,28.23,UP,UP,True,85000.0,62200.0,10.1,85000.0,False,False,False,C,9.0
003490.KS,25400.0,0.0,55.48,24805.0,24816.25,24820.0,23597.25,2.4,2.35,2.34,7.64,UP,DN,True,29750.0,22800.0,17.13,29750.0,False,False,True,C,9.0
005290.KQ,54100.0,0.0,61.17,52345.0,50062.5,50514.0,40205.5,3.35,8.06,7.1,34.56,UP,UP,True,57900.0,41850.0,7.02,59700.0,False,False,False,C,9.0
005380.KS,535000.0,0.0,63.46,509900.0,515775.0,512090.0,331847.5,4.92,3.73,4.47,61.22,UP,UP,True,687000.0,445000.0,28.41,687000.0,False,False,False,C,9.0
006800.KS,69000.0,0.0,53.92,68900.0,66729.92,64877.79,33563.18,0.15,3.4,6.35,105.58,UP,UP,True,76738.23,55593.03,11.21,76738.23,False,False,False,C,9.0
00680K.KS,20450.0,0.0,50.0,20477.0,20538.73,20159.68,12543.09,-0.13,-0.43,1.44,63.04,UP,DN,True,24173.04,18640.0,18.21,24173.04,False,False,False,C,9.0
010140.KS,29300.0,0.0,64.97,28420.0,27833.75,27925.0,24422.45,3.1,5.27,4.92,19.97,UP,DN,True,31450.0,24200.0,7.34,31450.0,False,False,False,C,9.0
010950.KS,114600.0,0.0,52.0,117690.0,115525.0,113720.0,82999.25,-2.63,-0.8,0.77,38.07,UP,UP,True,177100.0,103600.0,54.54,177100.0,False,False,False,C,9.0
010955.KS,56200.0,0.0,60.38,56710.0,55885.0,56068.0,47094.25,-0.9,0.56,0.24,19.34,UP,DN,True,75200.0,51300.0,33.81,75200.0,False,False,False,C,9.0
011170.KS,89500.0,0.0,62.62,90420.0,82752.5,82096.0,73109.5,-1.02,8.15,9.02,22.42,UP,UP,True,100400.0,68800.0,12.18,100500.0,False,False,False,C,9.0
011790.KS,107300.0,0.0,63.36,103150.0,99752.59,101936.07,105621.52,4.02,7.57,5.26,1.59,UP,DN,True,118500.0,85241.18,10.44,122500.0,False,False,False,C,9.0
012330.KS,436500.0,0.0,62.72,413350.0,417212.5,421520.0,353152.5,5.6,4.62,3.55,23.6,UP,DN,True,531000.0,372000.0,21.65,531000.0,False,False,False,C,9.0
012450.KS,1422000.0,0.0,59.05,1479300.0,1398825.0,1353860.0,1069985.0,-3.87,1.66,5.03,32.9,DN,UP,True,1655000.0,1217000.0,16.39,1655000.0,False,False,False,C,9.0
028260.KS,301000.0,0.0,62.79,301300.0,291412.5,296650.0,232962.5,-0.1,3.29,1.47,29.21,UP,DN,True,364000.0,245500.0,20.93,364000.0,False,False,True,C,9.0
030200.KS,62500.0,0.0,54.7,62850.0,61047.5,61366.0,55009.0,-0.56,2.38,1.85,13.62,UP,DN,True,69400.0,54200.0,11.04,69400.0,False,False,True,C,9.0
032820.KQ,22200.0,0.0,50.55,22095.0,21697.75,19776.2,8240.65,0.48,2.31,12.26,169.4,UP,UP,True,30200.0,19300.0,36.04,30200.0,False,False,False,C,9.0
033100.KQ,51000.0,0.0,62.9,49895.0,49003.75,50357.0,40682.5,2.21,4.07,1.28,25.36,UP,DN,True,70100.0,43250.0,37.45,70100.0,False,False,False,C,9.0
042700.KS,291000.0,0.0,58.37,286450.0,285650.0,268334.0,156777.5,1.59,1.87,8.45,85.61,UP,UP,True,335500.0,242500.0,15.29,335500.0,False,False,False,C,9.0
047050.KS,76700.0,0.0,51.01,74350.0,74675.0,73258.0,57651.75,3.16,2.71,4.7,33.04,DN,UP,True,87200.0,58700.0,13.69,87200.0,False,False,False,C,9.0
051600.KS,59900.0,0.0,56.3,58670.0,58850.0,58936.0,54028.25,2.1,1.78,1.64,10.87,UP,DN,True,69000.0,54800.0,15.19,69000.0,False,False,True,C,9.0
058470.KQ,117200.0,0.0,63.4,114360.0,110325.0,107660.0,69578.0,2.48,6.23,8.86,68.44,UP,UP,True,128200.0,94200.0,9.39,128200.0,False,False,False,C,9.0
060370.KQ,33650.0,0.0,64.07,30895.0,30195.0,30075.0,28008.25,8.92,11.44,11.89,20.14,UP,UP,True,35450.0,27300.0,5.35,35450.0,False,False,False,C,9.0
066575.KS,53800.0,0.0,61.81,52990.0,53482.5,53504.0,46097.75,1.53,0.59,0.55,16.71,UP,DN,True,68200.0,47100.0,26.77,68200.0,False,False,False,C,9.0
078930.KS,70500.0,0.0,59.02,71430.0,67680.0,68366.0,56215.0,-1.3,4.17,3.12,25.41,UP,DN,True,81000.0,60700.0,14.89,81000.0,False,False,True,C,9.0
078935.KS,55300.0,0.0,62.16,55120.0,54637.5,55272.0,48303.25,0.33,1.21,0.05,14.49,UP,DN,True,63500.0,51500.0,14.83,63500.0,False,False,True,C,9.0
097230.KS,27050.0,0.0,62.7,26880.0,25274.75,25111.8,21640.6,0.63,7.02,7.72,25.0,UP,UP,True,29300.0,21500.0,8.32,29300.0,False,False,False,C,9.0
105840.KS,26300.0,0.0,59.35,24430.0,24916.25,25066.0,17570.75,7.65,5.55,4.92,49.68,UP,DN,True,31700.0,21950.0,20.53,31700.0,False,False,False,C,9.0
181710.KS,42200.0,0.0,59.35,39835.0,38256.25,37775.0,31359.25,5.94,10.31,11.71,34.57,UP,UP,True,44150.0,35000.0,4.62,44150.0,False,False,False,C,9.0
189300.KQ,135700.0,0.0,63.37,127320.0,124162.5,123144.0,70387.75,6.58,9.29,10.2,92.79,UP,UP,True,149400.0,108400.0,10.1,149400.0,False,False,False,C,9.0
200710.KQ,54800.0,0.0,53.83,53000.0,49518.75,47585.0,31521.0,3.4,10.67,15.16,73.85,UP,UP,True,61500.0,34600.0,12.23,61500.0,False,False,False,C,9.0
211270.KQ,17280.0,0.0,51.22,16865.0,16673.75,17191.2,13938.85,2.46,3.64,0.52,23.97,UP,DN,True,19690.0,14980.0,13.95,22400.0,False,False,False,C,9.0
233160.KS,18390.0,0.0,57.16,17070.5,18068.62,18344.1,13659.08,7.73,1.78,0.25,34.64,UP,DN,True,24165.0,14515.0,31.4,24165.0,False,False,True,C,9.0
233740.KS,16580.0,0.0,56.62,15387.5,16312.88,16555.1,12221.38,7.75,1.64,0.15,35.66,UP,DN,True,21750.0,13100.0,31.18,21750.0,False,False,True,C,9.0
240810.KQ,122500.0,0.0,56.18,121390.0,120845.0,119228.0,70519.0,0.91,1.37,2.74,73.71,UP,UP,True,138300.0,107800.0,12.9,143000.0,False,False,False,C,9.0
247540.KQ,216000.0,0.0,62.92,205430.0,200097.5,201254.0,156122.0,5.15,7.95,7.33,38.35,UP,DN,True,225000.0,178300.0,4.17,260000.0,False,False,True,C,9.0
272210.KS,131000.0,0.0,52.76,132030.0,133185.0,127844.0,76196.75,-0.78,-1.64,2.47,71.92,DN,UP,True,184000.0,113500.0,40.46,184000.0,False,False,True,C,9.0
274090.KQ,23400.0,0.0,55.43,22241.0,21405.25,22253.2,15500.9,5.21,9.32,5.15,50.96,UP,DN,True,25700.0,18090.0,9.83,31300.0,False,False,True,C,9.0
294870.KS,23550.0,0.0,64.05,22845.0,22052.5,22211.0,21230.0,3.09,6.79,6.03,10.93,UP,DN,True,24300.0,20100.0,3.18,24800.0,False,False,False,C,9.0
