ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
IDU,117.52,0.0,42.1,118.21,114.94,113.67,110.19,-0.59,2.25,3.39,6.66,DN,UP,True,120.82,106.08,2.81,120.82,False,True,False,A,6.0
AA,64.92,1.07,51.68,63.46,61.49,61.84,41.94,2.3,5.58,4.97,54.81,UP,UP,True,68.4,55.04,5.36,68.4,False,False,False,B,9.0
CWEN,39.89,1.09,61.3,38.34,38.15,37.24,33.12,4.04,4.57,7.12,20.45,UP,UP,True,41.51,36.48,4.06,41.51,False,False,False,B,9.0
ROST,209.9,1.29,54.31,210.5,198.9,197.29,163.66,-0.29,5.53,6.39,28.25,UP,UP,True,216.8,194.07,3.29,216.8,False,False,False,B,9.0
LUNR,18.45,1.88,52.48,17.95,18.16,18.42,12.82,2.81,1.58,0.17,43.94,DN,DN,True,23.32,14.54,26.37,23.32,False,False,False,B,9.0
HAL,35.42,-2.21,52.87,34.87,34.58,34.08,26.48,1.58,2.44,3.93,33.76,UP,UP,True,37.03,24.92,4.55,37.03,False,False,False,B,8.0
ED,114.18,0.57,60.6,112.97,109.95,108.16,102.04,1.07,3.85,5.57,11.9,UP,UP,True,115.25,96.96,0.94,116.23,False,True,False,B,8.0
FLEX,65.26,2.85,50.65,62.91,63.93,63.77,57.87,3.74,2.08,2.34,12.77,UP,DN,True,67.71,55.16,3.75,67.93,False,False,False,B,8.0
APD,284.53,1.11,56.19,281.09,277.25,274.54,272.87,1.22,2.63,3.64,4.27,UP,UP,False,296.46,268.12,4.19,296.82,False,False,False,B,7.0
NXT,120.55,4.48,60.04,113.42,113.79,109.95,83.86,6.28,5.94,9.64,43.76,UP,UP,True,128.75,97.46,6.8,131.59,False,False,False,B,7.0
CNR,98.82,-2.68,69.96,94.99,92.38,93.06,82.34,4.04,6.97,6.19,20.02,UP,UP,True,103.5,81.83,4.74,103.5,False,False,False,B,6.0
XLU,47.04,0.66,44.83,46.78,45.35,44.84,43.4,0.56,3.73,4.91,8.38,DN,UP,True,47.8,41.74,1.62,47.8,False,True,False,B,6.0
LRCX,226.96,1.0,42.74,215.15,227.97,225.09,150.91,5.49,-0.44,0.83,50.39,DN,UP,True,256.68,204.57,13.09,256.68,False,False,False,B,6.0
HWM,244.57,1.09,31.56,246.57,237.89,233.98,200.08,-0.81,2.81,4.53,22.24,DN,UP,True,267.31,204.55,9.3,267.31,False,False,False,B,6.0
GEV,868.61,1.18,46.5,828.82,795.65,767.41,636.69,4.8,9.17,13.19,36.43,DN,UP,True,894.93,617.11,3.03,894.93,False,False,False,B,6.0
CME,313.46,1.48,42.89,312.13,304.07,297.38,278.43,0.43,3.09,5.41,12.58,DN,UP,True,329.16,262.19,5.01,329.16,False,False,False,B,6.0
AXIA,11.17,1.73,34.15,11.32,11.19,10.85,9.5,-1.37,-0.22,2.95,17.6,DN,UP,True,12.31,8.78,10.21,12.31,False,False,False,B,6.0
AMAT,355.81,1.81,39.26,343.41,343.91,336.12,238.83,3.61,3.46,5.86,48.98,DN,UP,True,395.95,287.49,11.28,395.95,False,False,False,B,6.0
MGM,37.05,1.87,43.3,36.18,35.55,35.39,35.12,2.4,4.21,4.69,5.5,UP,UP,True,39.25,32.14,5.94,39.25,False,False,False,B,6.0
HSY,216.71,1.88,25.0,219.43,216.76,211.77,188.15,-1.24,-0.02,2.33,15.18,DN,UP,True,239.48,188.79,10.51,239.48,False,False,False,B,6.0
TDW,76.73,1.94,46.49,77.14,71.69,68.65,56.68,-0.53,7.03,11.77,35.38,DN,UP,True,88.99,49.54,15.98,88.99,False,False,False,B,6.0
ASTS,94.57,4.22,53.71,89.78,95.41,96.07,67.12,5.33,-0.88,-1.56,40.89,DN,DN,True,106.66,77.17,12.78,129.89,False,False,False,B,6.0
DDD,2.24,4.67,54.17,2.31,2.23,2.27,2.19,-3.07,0.58,-1.42,2.32,UP,DN,True,2.89,1.88,29.02,2.89,False,False,False,B,6.0
^VIX,22.91,-11.75,59.74,25.56,20.65,19.76,17.68,-10.35,10.96,15.97,29.6,UP,UP,True,23.1,13.38,0.83,35.3,False,False,False,B,5.0
TECS,18.34,-3.63,56.28,18.71,18.05,17.8,20.91,-1.97,1.63,3.05,-12.29,DN,UP,False,20.32,15.31,10.8,20.69,False,False,True,B,5.0
SQQQ,72.73,-3.3,60.25,72.62,70.04,69.27,79.92,0.15,3.84,4.99,-9.0,UP,UP,False,75.19,61.72,3.38,76.61,False,False,False,B,5.0
JBL,252.74,-2.29,40.16,252.92,253.99,250.36,221.99,-0.07,-0.49,0.95,13.85,UP,UP,True,281.37,227.29,11.33,281.37,False,False,True,B,5.0
MAR,326.28,1.17,31.74,323.98,332.53,330.54,289.49,0.71,-1.88,-1.29,12.71,DN,UP,True,370.0,311.57,13.4,370.0,False,False,False,B,5.0
GWW,1058.23,1.19,33.08,1091.86,1117.02,1101.43,1023.12,-3.08,-5.26,-3.92,3.43,DN,UP,True,1174.21,996.28,10.96,1218.63,False,False,False,B,5.0
FCX,56.18,1.32,22.57,59.35,62.5,61.59,47.84,-5.34,-10.11,-8.78,17.43,DN,DN,True,69.75,58.23,24.15,69.75,False,False,False,B,5.0
BKNG,4441.07,1.36,55.3,4387.43,4470.67,4635.75,5192.95,1.22,-0.66,-4.2,-14.48,UP,DN,False,4634.09,3765.45,4.35,5518.84,False,False,False,B,5.0
HLT,299.06,1.53,30.48,298.24,306.12,304.48,277.89,0.28,-2.31,-1.78,7.62,DN,DN,True,333.86,285.11,11.64,333.86,False,False,False,B,5.0
IBM,255.6,1.59,59.78,251.87,267.83,274.77,279.21,1.48,-4.57,-6.98,-8.46,UP,DN,False,319.9,220.72,25.16,319.9,False,False,False,B,5.0
AMZN,213.38,1.67,52.4,212.66,217.54,222.23,224.8,0.34,-1.91,-3.98,-5.08,UP,DN,False,220.47,196.0,3.32,248.94,False,False,False,B,5.0
UGL,67.75,1.74,31.23,73.15,73.66,71.35,50.78,-7.38,-8.03,-5.04,33.41,DN,UP,True,81.9,61.04,20.89,90.4,False,False,False,B,5.0
DD,44.81,1.84,15.22,45.44,47.16,46.38,36.9,-1.38,-4.99,-3.38,21.42,DN,UP,True,52.66,40.18,17.52,52.66,False,False,False,B,5.0
ON,61.65,1.97,30.48,59.33,64.15,63.45,54.87,3.9,-3.9,-2.83,12.37,DN,UP,True,73.76,57.59,19.64,73.76,False,False,False,B,5.0
CAT,709.67,2.31,34.01,700.62,712.0,695.07,530.55,1.29,-0.33,2.1,33.76,DN,UP,True,789.81,557.46,11.29,789.81,False,False,False,B,5.0
BE,160.44,2.47,44.87,154.17,153.91,149.48,89.04,4.07,4.24,7.33,80.2,DN,UP,True,180.9,131.0,12.75,180.9,False,False,False,B,5.0
ETN,369.84,2.58,40.94,356.28,362.72,356.34,355.48,3.81,1.96,3.79,4.04,DN,UP,True,408.45,315.76,10.44,408.45,False,False,True,B,5.0
TRX,1.53,2.68,35.09,1.69,1.67,1.52,0.79,-9.36,-8.41,0.41,93.59,DN,UP,True,2.02,0.84,32.03,2.8,False,False,False,B,5.0
MSTR,144.38,2.72,54.88,140.44,138.55,144.11,268.12,2.8,4.2,0.19,-46.15,UP,DN,False,190.2,118.4,31.74,190.2,False,False,True,B,5.0
GLW,134.29,3.41,34.81,130.58,126.69,119.27,84.28,2.85,6.0,12.59,59.34,DN,UP,True,162.1,83.95,20.71,162.1,False,False,False,B,5.0
SOXS,37.65,-2.71,56.77,40.03,37.84,39.49,97.19,-5.94,-0.49,-4.67,-61.26,UP,DN,False,47.4,31.4,25.9,68.2,False,False,False,B,4.0
QID,21.14,-2.31,60.7,21.11,20.56,20.4,22.22,0.15,2.8,3.63,-4.87,UP,UP,False,21.54,18.87,1.89,21.87,False,False,False,B,4.0
FLR,45.01,-1.38,26.3,44.73,47.42,46.75,45.78,0.63,-5.08,-3.72,-1.69,DN,UP,True,54.26,42.79,20.55,54.26,False,False,False,B,4.0
IOT,34.1,1.25,68.13,32.76,29.15,30.14,36.31,4.08,17.0,13.14,-6.09,UP,DN,False,35.56,24.13,4.27,38.77,False,False,False,B,4.0
