ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
TDW,81.5,-1.09,53.05,76.58,74.5,71.6,57.86,6.43,9.4,13.82,40.86,UP,UP,True,88.99,49.54,9.19,88.99,False,False,False,B,9.0
COM,33.5,-0.15,63.18,33.53,32.23,32.03,29.59,-0.1,3.93,4.58,13.22,DN,UP,True,34.08,30.46,1.73,34.08,False,True,False,B,9.0
FLEX,65.62,1.27,56.38,65.44,64.07,64.28,58.67,0.27,2.43,2.08,11.85,UP,UP,True,67.71,58.53,3.19,70.74,False,False,False,B,9.0
GEV,868.0,1.74,53.82,870.04,830.54,800.11,650.64,-0.23,4.51,8.49,33.41,UP,UP,True,894.93,777.0,3.1,948.38,False,False,False,B,9.0
GLW,131.9,-3.59,55.93,134.09,133.09,125.94,87.25,-1.63,-0.89,4.74,51.17,UP,UP,True,162.1,120.01,22.9,162.1,False,False,False,B,8.0
ALB,174.84,-2.57,57.21,169.45,169.72,172.1,115.27,3.18,3.02,1.59,51.68,UP,DN,True,206.0,156.04,17.82,206.0,False,False,True,B,8.0
VSAT,47.55,2.08,51.21,48.64,46.23,45.86,33.08,-2.25,2.86,3.7,43.75,UP,UP,True,50.24,41.67,5.66,52.7,False,False,False,B,8.0
MGM,37.34,2.81,53.28,36.72,36.1,35.68,35.29,1.7,3.43,4.65,5.82,UP,UP,True,39.25,33.45,5.12,39.25,False,False,False,B,8.0
SQM,77.43,-6.37,62.85,76.59,74.52,76.05,55.56,1.1,3.91,1.81,39.35,UP,DN,True,81.67,65.65,5.48,86.13,False,False,True,B,7.0
^VIX,29.53,-5.2,62.95,26.64,22.6,21.43,18.03,10.86,30.67,37.77,63.76,UP,UP,True,35.3,13.38,19.54,35.3,False,False,False,B,7.0
ZD,43.33,4.06,57.58,42.69,36.35,36.85,35.21,1.49,19.21,17.6,23.07,UP,UP,True,50.55,22.45,16.66,50.55,False,False,False,B,7.0
GSAT,59.8,-6.8,60.77,61.21,59.87,60.5,46.31,-2.3,-0.12,-1.16,29.12,UP,DN,True,65.02,53.67,8.73,74.65,False,False,False,B,6.0
CF,133.0,-2.53,68.73,126.7,107.94,104.47,90.84,4.97,23.22,27.31,46.41,UP,UP,True,137.44,75.87,3.34,137.44,False,False,False,B,6.0
