ticker,price,gap_pct,rsi14,sma10,sma40,sma50,sma200,px_vs_sma10,px_vs_sma40,px_vs_sma50,px_vs_sma200,sma10_slope,sma40_slope,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
356860.KQ,66400.0,-1.04,56.13,70060.0,63353.75,62407.0,49992.0,-5.22,4.81,6.4,32.82,DN,UP,True,82600.0,46250.0,24.4,82600.0,False,False,False,B,9.0
381180.KS,30990.0,0.08,54.43,30377.0,30468.5,30512.6,25470.32,2.02,1.71,1.56,21.67,UP,UP,True,31470.0,28285.0,1.55,31620.0,False,True,False,B,9.0
393890.KQ,13750.0,-2.55,58.26,14060.0,11251.5,10735.2,8173.35,-2.2,22.21,28.08,68.23,UP,UP,True,16920.0,7600.0,23.05,16920.0,False,False,False,B,8.0
096770.KS,120200.0,-2.44,61.85,114040.0,117070.0,115758.0,111729.0,5.4,2.67,3.84,7.58,UP,UP,True,141300.0,105100.0,17.55,141300.0,False,False,True,B,8.0
365340.KQ,60500.0,1.0,51.27,59220.0,59601.25,60561.0,44514.25,2.16,1.51,-0.1,35.91,UP,DN,True,74000.0,48000.0,22.31,74000.0,False,False,False,B,8.0
038500.KQ,14770.0,-1.53,36.74,15715.0,16026.5,14082.5,6138.82,-6.01,-7.84,4.88,140.6,DN,UP,True,22850.0,13000.0,54.71,23500.0,False,False,False,B,6.0
278470.KS,332500.0,-1.04,45.83,330700.0,309925.0,302670.0,236327.5,0.54,7.28,9.86,40.69,DN,UP,True,377000.0,263000.0,13.38,377000.0,False,False,False,B,6.0
058470.KQ,106600.0,1.04,46.69,103530.0,105697.5,101236.0,66059.25,2.97,0.85,5.3,61.37,DN,UP,True,128200.0,94500.0,20.26,128200.0,False,False,False,B,6.0
306200.KS,142800.0,-4.03,57.81,136040.0,132750.0,130008.0,133060.0,4.97,7.57,9.84,7.32,UP,UP,False,149900.0,117000.0,4.97,149900.0,False,False,False,B,5.0
003570.KS,51300.0,-1.35,57.0,49950.0,51400.0,51327.0,53959.75,2.7,-0.19,-0.05,-4.93,UP,UP,False,61100.0,44700.0,19.1,61100.0,False,False,False,B,5.0
226950.KQ,155300.0,-1.27,38.29,184410.0,168637.5,162228.0,107926.75,-15.79,-7.91,-4.27,43.89,DN,UP,True,217000.0,111800.0,39.73,217000.0,False,False,False,B,5.0
071055.KS,148700.0,-1.2,38.58,156770.0,163752.5,159928.0,121991.5,-5.15,-9.19,-7.02,21.89,DN,UP,True,190200.0,148000.0,27.91,190200.0,False,False,False,B,5.0
267250.KS,245500.0,1.03,39.42,250500.0,263675.0,258780.0,190626.0,-2.0,-6.89,-5.13,28.79,DN,UP,True,317000.0,255000.0,29.12,317000.0,False,False,False,B,5.0
051915.KS,156800.0,1.16,51.91,153370.0,158360.0,160240.0,157654.5,2.24,-0.99,-2.15,-0.54,DN,DN,False,201000.0,141600.0,28.19,201000.0,False,False,False,B,5.0
336260.KS,36400.0,1.82,38.18,36970.0,38510.0,37909.0,31117.45,-1.54,-5.48,-3.98,16.98,DN,UP,True,48000.0,31100.0,31.87,48000.0,False,False,False,B,5.0
295310.KQ,79200.0,-3.18,40.11,92370.0,88610.0,88398.0,46300.0,-14.26,-10.62,-10.41,71.06,DN,DN,True,116600.0,64300.0,47.22,116600.0,False,False,False,B,4.0
103140.KS,107000.0,-2.1,56.34,94560.0,106447.5,109882.0,117387.0,13.16,0.52,-2.62,-8.85,UP,DN,False,159200.0,102100.0,48.79,159200.0,False,False,False,B,4.0
003160.KS,27550.0,-1.61,35.32,31755.0,33837.5,33499.0,22504.15,-13.24,-18.58,-17.76,22.42,DN,DN,False,39000.0,27050.0,41.56,41700.0,False,False,False,B,3.0
195870.KS,51500.0,-1.53,49.38,53625.0,57091.25,57599.0,42570.0,-3.96,-9.79,-10.59,20.98,DN,DN,False,62800.0,48000.0,21.94,67500.0,False,False,False,B,3.0
214370.KQ,89800.0,1.13,36.59,97420.0,117430.0,114340.0,72092.25,-7.82,-23.53,-21.46,24.56,DN,DN,False,153800.0,86600.0,71.27,153800.0,False,False,False,B,3.0
000250.KQ,643000.0,4.05,44.93,895200.0,738087.5,673730.0,323282.5,-28.17,-12.88,-4.56,98.9,DN,UP,True,860000.0,198500.0,33.75,1233000.0,False,False,False,B,3.0
160190.KQ,32950.0,-1.93,17.78,36215.0,55067.5,59380.0,49016.5,-9.02,-40.16,-44.51,-32.78,DN,DN,False,72900.0,49500.0,121.24,91200.0,False,False,False,B,2.0
347850.KQ,65300.0,-1.51,32.45,72690.0,80525.0,82660.0,125818.62,-10.17,-18.91,-21.0,-48.1,DN,DN,False,94800.0,70000.0,45.18,110000.0,False,False,False,B,2.0
